SUMMARY REPORT: Trojan_40_ALL | Model: .\KNN.sav | Port: COM8 | Delay: 300ms
Total Packets Collected: 20000
Total Flows Processed: 1172
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  525
False Positives (FP): 571
True Negatives (TN):  4
False Negatives (FN): 72
Overall Accuracy: 45.14%
--------------------------------------------------
2026-05-04 10:10:06 | Pred: 1 | Actual: 1 | File: flow_101006_755558.txt
2026-05-04 10:10:12 | Pred: 1 | Actual: 1 | File: flow_101012_786453.txt
2026-05-04 10:10:28 | Pred: 1 | Actual: 1 | File: flow_101028_779120.txt
2026-05-04 10:10:40 | Pred: 1 | Actual: 0 | File: flow_101040_800108.txt
2026-05-04 10:10:48 | Pred: 1 | Actual: 1 | File: flow_101048_803228.txt
2026-05-04 10:11:02 | Pred: 1 | Actual: 1 | File: flow_101102_824475.txt
2026-05-04 10:11:30 | Pred: 1 | Actual: 0 | File: flow_101130_852131.txt
2026-05-04 10:11:56 | Pred: 1 | Actual: 0 | File: flow_101156_879227.txt
2026-05-04 10:12:12 | Pred: 1 | Actual: 0 | File: flow_101212_901591.txt
2026-05-04 10:12:24 | Pred: 1 | Actual: 0 | File: flow_101224_907223.txt
2026-05-04 10:12:46 | Pred: 1 | Actual: 0 | File: flow_101246_932948.txt
2026-05-04 10:12:56 | Pred: 1 | Actual: 1 | File: flow_101256_952721.txt
2026-05-04 10:13:10 | Pred: 1 | Actual: 0 | File: flow_101310_959481.txt
2026-05-04 10:13:35 | Pred: 1 | Actual: 1 | File: flow_101334_985911.txt
2026-05-04 10:13:39 | Pred: 1 | Actual: 1 | File: flow_101338_991659.txt
2026-05-04 10:13:55 | Pred: 1 | Actual: 0 | File: flow_101355_010428.txt
2026-05-04 10:14:09 | Pred: 1 | Actual: 0 | File: flow_101409_032378.txt
2026-05-04 10:14:11 | Pred: 1 | Actual: 1 | File: flow_101411_034851.txt
2026-05-04 10:14:23 | Pred: 1 | Actual: 0 | File: flow_101423_038192.txt
2026-05-04 10:14:41 | Pred: 1 | Actual: 0 | File: flow_101441_062876.txt
2026-05-04 10:14:43 | Pred: 0 | Actual: 1 | File: flow_101443_065010.txt
2026-05-04 10:14:51 | Pred: 1 | Actual: 1 | File: flow_101451_067718.txt
2026-05-04 10:15:09 | Pred: 1 | Actual: 0 | File: flow_101509_091192.txt
2026-05-04 10:15:29 | Pred: 1 | Actual: 0 | File: flow_101529_115530.txt
2026-05-04 10:15:31 | Pred: 1 | Actual: 1 | File: flow_101531_116774.txt
2026-05-04 10:15:47 | Pred: 1 | Actual: 0 | File: flow_101547_139366.txt
2026-05-04 10:15:49 | Pred: 1 | Actual: 1 | File: flow_101549_140516.txt
2026-05-04 10:16:03 | Pred: 1 | Actual: 1 | File: flow_101603_147104.txt
2026-05-04 10:16:21 | Pred: 1 | Actual: 0 | File: flow_101621_170930.txt
2026-05-04 10:16:35 | Pred: 1 | Actual: 0 | File: flow_101635_192890.txt
2026-05-04 10:16:47 | Pred: 1 | Actual: 0 | File: flow_101647_198405.txt
2026-05-04 10:17:17 | Pred: 1 | Actual: 1 | File: flow_101717_227847.txt
2026-05-04 10:17:21 | Pred: 1 | Actual: 1 | File: flow_101721_229318.txt
2026-05-04 10:17:37 | Pred: 1 | Actual: 0 | File: flow_101737_252424.txt
2026-05-04 10:18:01 | Pred: 1 | Actual: 1 | File: flow_101801_279042.txt
2026-05-04 10:18:11 | Pred: 1 | Actual: 1 | File: flow_101811_298527.txt
2026-05-04 10:18:19 | Pred: 1 | Actual: 1 | File: flow_101819_302655.txt
2026-05-04 10:18:35 | Pred: 1 | Actual: 0 | File: flow_101835_310201.txt
2026-05-04 10:19:21 | Pred: 1 | Actual: 1 | File: flow_101921_361498.txt
2026-05-04 10:19:35 | Pred: 1 | Actual: 1 | File: flow_101935_383927.txt
2026-05-04 10:19:37 | Pred: 1 | Actual: 1 | File: flow_101937_384910.txt
2026-05-04 10:19:53 | Pred: 1 | Actual: 0 | File: flow_101953_407047.txt
2026-05-04 10:20:07 | Pred: 1 | Actual: 0 | File: flow_102007_414107.txt
2026-05-04 10:20:39 | Pred: 1 | Actual: 0 | File: flow_102039_458978.txt
2026-05-04 10:20:53 | Pred: 1 | Actual: 0 | File: flow_102053_465214.txt
2026-05-04 10:20:57 | Pred: 1 | Actual: 1 | File: flow_102057_467066.txt
2026-05-04 10:21:15 | Pred: 1 | Actual: 0 | File: flow_102115_491626.txt
2026-05-04 10:21:19 | Pred: 1 | Actual: 1 | File: flow_102119_493508.txt
2026-05-04 10:21:23 | Pred: 1 | Actual: 1 | File: flow_102123_495942.txt
2026-05-04 10:21:33 | Pred: 1 | Actual: 1 | File: flow_102133_515338.txt
2026-05-04 10:21:45 | Pred: 1 | Actual: 1 | File: flow_102145_521148.txt
2026-05-04 10:21:51 | Pred: 1 | Actual: 0 | File: flow_102151_539126.txt
2026-05-04 10:21:59 | Pred: 1 | Actual: 1 | File: flow_102159_570610.txt
