SUMMARY REPORT: Trojan_40_ALL | Model: .\SVM.sav | Port: COM32 | Delay: 300ms
Total Packets Collected: 20000
Total Flows Processed: 1090
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  515
False Positives (FP): 295
True Negatives (TN):  239
False Negatives (FN): 41
Overall Accuracy: 69.17%
--------------------------------------------------
2026-05-04 10:10:05 | Pred: 1 | Actual: 0 | File: flow_101005_258082.txt
2026-05-04 10:10:39 | Pred: 0 | Actual: 1 | File: flow_101039_291046.txt
2026-05-04 10:10:45 | Pred: 1 | Actual: 0 | File: flow_101045_309654.txt
2026-05-04 10:10:51 | Pred: 1 | Actual: 1 | File: flow_101051_328512.txt
2026-05-04 10:10:59 | Pred: 1 | Actual: 1 | File: flow_101059_316696.txt
2026-05-04 10:11:03 | Pred: 1 | Actual: 1 | File: flow_101103_333844.txt
2026-05-04 10:11:25 | Pred: 0 | Actual: 0 | File: flow_101125_360718.txt
2026-05-04 10:11:47 | Pred: 0 | Actual: 0 | File: flow_101147_386938.txt
2026-05-04 10:11:49 | Pred: 1 | Actual: 1 | File: flow_101149_387771.txt
2026-05-04 10:11:51 | Pred: 1 | Actual: 1 | File: flow_101151_389279.txt
2026-05-04 10:12:05 | Pred: 1 | Actual: 1 | File: flow_101205_410997.txt
2026-05-04 10:12:15 | Pred: 1 | Actual: 1 | File: flow_101215_431154.txt
2026-05-04 10:12:27 | Pred: 1 | Actual: 1 | File: flow_101227_436588.txt
2026-05-04 10:12:33 | Pred: 1 | Actual: 0 | File: flow_101233_439401.txt
2026-05-04 10:13:05 | Pred: 0 | Actual: 1 | File: flow_101305_484897.txt
2026-05-04 10:13:35 | Pred: 0 | Actual: 0 | File: flow_101335_514450.txt
2026-05-04 10:13:53 | Pred: 1 | Actual: 0 | File: flow_101353_537521.txt
2026-05-04 10:14:11 | Pred: 0 | Actual: 0 | File: flow_101411_561377.txt
2026-05-04 10:14:15 | Pred: 1 | Actual: 1 | File: flow_101415_563203.txt
2026-05-04 10:14:29 | Pred: 1 | Actual: 1 | File: flow_101429_585372.txt
2026-05-04 10:14:47 | Pred: 0 | Actual: 0 | File: flow_101447_609374.txt
2026-05-04 10:15:13 | Pred: 0 | Actual: 0 | File: flow_101513_637306.txt
2026-05-04 10:15:19 | Pred: 1 | Actual: 0 | File: flow_101519_639517.txt
2026-05-04 10:15:37 | Pred: 1 | Actual: 1 | File: flow_101537_663460.txt
2026-05-04 10:16:05 | Pred: 0 | Actual: 0 | File: flow_101605_692520.txt
2026-05-04 10:16:17 | Pred: 1 | Actual: 0 | File: flow_101617_713587.txt
2026-05-04 10:16:41 | Pred: 0 | Actual: 1 | File: flow_101641_739539.txt
2026-05-04 10:16:45 | Pred: 1 | Actual: 1 | File: flow_101645_741930.txt
2026-05-04 10:17:09 | Pred: 0 | Actual: 0 | File: flow_101709_783653.txt
2026-05-04 10:17:37 | Pred: 0 | Actual: 1 | File: flow_101737_812851.txt
2026-05-04 10:17:53 | Pred: 1 | Actual: 1 | File: flow_101753_835146.txt
2026-05-04 10:18:33 | Pred: 0 | Actual: 0 | File: flow_101833_884709.txt
2026-05-04 10:18:37 | Pred: 1 | Actual: 1 | File: flow_101837_886691.txt
2026-05-04 10:19:05 | Pred: 0 | Actual: 1 | File: flow_101905_915406.txt
2026-05-04 10:19:13 | Pred: 1 | Actual: 1 | File: flow_101913_934207.txt
2026-05-04 10:19:40 | Pred: 0 | Actual: 1 | File: flow_101939_962341.txt
2026-05-04 10:19:56 | Pred: 1 | Actual: 1 | File: flow_101955_984607.txt
2026-05-04 10:20:02 | Pred: 1 | Actual: 0 | File: flow_102001_987149.txt
2026-05-04 10:20:18 | Pred: 1 | Actual: 1 | File: flow_102018_010356.txt
2026-05-04 10:20:22 | Pred: 1 | Actual: 1 | File: flow_102022_012460.txt
2026-05-04 10:20:44 | Pred: 0 | Actual: 1 | File: flow_102044_037287.txt
2026-05-04 10:21:02 | Pred: 1 | Actual: 0 | File: flow_102102_060983.txt
2026-05-04 10:21:22 | Pred: 0 | Actual: 0 | File: flow_102122_086462.txt
2026-05-04 10:21:40 | Pred: 1 | Actual: 0 | File: flow_102140_110242.txt
2026-05-04 10:21:48 | Pred: 1 | Actual: 1 | File: flow_102148_113459.txt
2026-05-04 10:21:54 | Pred: 1 | Actual: 1 | File: flow_102154_116882.txt
2026-05-04 10:22:16 | Pred: 0 | Actual: 1 | File: flow_102216_143308.txt
2026-05-04 10:22:20 | Pred: 1 | Actual: 0 | File: flow_102220_159790.txt
2026-05-04 10:22:40 | Pred: 0 | Actual: 0 | File: flow_102240_184508.txt
2026-05-04 10:23:02 | Pred: 0 | Actual: 0 | File: flow_102302_209738.txt
2026-05-04 10:23:04 | Pred: 1 | Actual: 1 | File: flow_102304_211335.txt
2026-05-04 10:23:06 | Pred: 1 | Actual: 1 | File: flow_102306_212243.txt
2026-05-04 10:23:22 | Pred: 1 | Actual: 1 | File: flow_102322_235041.txt
2026-05-04 10:23:36 | Pred: 1 | Actual: 0 | File: flow_102336_241728.txt
2026-05-04 10:23:38 | Pred: 1 | Actual: 1 | File: flow_102338_242963.txt
2026-05-04 10:24:00 | Pred: 1 | Actual: 0 | File: flow_102400_283534.txt
2026-05-04 10:24:26 | Pred: 0 | Actual: 0 | File: flow_102426_311353.txt
2026-05-04 10:24:40 | Pred: 1 | Actual: 1 | File: flow_102440_317713.txt
2026-05-04 10:24:52 | Pred: 1 | Actual: 1 | File: flow_102452_339598.txt
2026-05-04 10:24:58 | Pred: 1 | Actual: 0 | File: flow_102458_341702.txt
2026-05-04 10:25:10 | Pred: 1 | Actual: 0 | File: flow_102510_362254.txt
2026-05-04 10:25:26 | Pred: 1 | Actual: 0 | File: flow_102526_385641.txt
2026-05-04 10:25:36 | Pred: 1 | Actual: 0 | File: flow_102536_390355.txt
2026-05-04 10:25:56 | Pred: 0 | Actual: 0 | File: flow_102556_415324.txt
2026-05-04 10:26:02 | Pred: 1 | Actual: 0 | File: flow_102602_417876.txt
2026-05-04 10:26:14 | Pred: 1 | Actual: 1 | File: flow_102614_439347.txt
2026-05-04 10:26:30 | Pred: 1 | Actual: 0 | File: flow_102630_461928.txt
2026-05-04 10:26:56 | Pred: 0 | Actual: 1 | File: flow_102656_489698.txt
2026-05-04 10:26:58 | Pred: 1 | Actual: 1 | File: flow_102658_490888.txt
2026-05-04 10:27:00 | Pred: 1 | Actual: 1 | File: flow_102700_491733.txt
2026-05-04 10:27:04 | Pred: 1 | Actual: 1 | File: flow_102704_493589.txt
2026-05-04 10:27:16 | Pred: 1 | Actual: 1 | File: flow_102716_514206.txt
2026-05-04 10:27:34 | Pred: 0 | Actual: 1 | File: flow_102734_538678.txt
2026-05-04 10:27:54 | Pred: 1 | Actual: 1 | File: flow_102754_563601.txt
2026-05-04 10:28:04 | Pred: 1 | Actual: 0 | File: flow_102804_567899.txt
2026-05-04 10:28:16 | Pred: 1 | Actual: 0 | File: flow_102816_589255.txt
2026-05-04 10:28:22 | Pred: 1 | Actual: 1 | File: flow_102822_592136.txt
2026-05-04 10:28:32 | Pred: 1 | Actual: 0 | File: flow_102832_612174.txt
2026-05-04 10:29:02 | Pred: 0 | Actual: 1 | File: flow_102902_641989.txt
2026-05-04 10:29:06 | Pred: 1 | Actual: 1 | File: flow_102906_643745.txt
2026-05-04 10:29:28 | Pred: 0 | Actual: 0 | File: flow_102928_669355.txt
2026-05-04 10:29:44 | Pred: 1 | Actual: 0 | File: flow_102944_691594.txt
2026-05-04 10:30:02 | Pred: 0 | Actual: 0 | File: flow_103002_716279.txt
2026-05-04 10:30:24 | Pred: 0 | Actual: 0 | File: flow_103024_742184.txt
2026-05-04 10:30:46 | Pred: 0 | Actual: 0 | File: flow_103046_767531.txt
2026-05-04 10:30:52 | Pred: 1 | Actual: 0 | File: flow_103052_785747.txt
2026-05-04 10:31:06 | Pred: 1 | Actual: 0 | File: flow_103106_792367.txt
2026-05-04 10:31:20 | Pred: 1 | Actual: 0 | File: flow_103120_820581.txt
2026-05-04 10:31:22 | Pred: 1 | Actual: 1 | File: flow_103122_815076.txt
2026-05-04 10:31:40 | Pred: 1 | Actual: 0 | File: flow_103140_839181.txt
2026-05-04 10:32:04 | Pred: 0 | Actual: 0 | File: flow_103204_866112.txt
2026-05-04 10:32:26 | Pred: 0 | Actual: 0 | File: flow_103226_891166.txt
2026-05-04 10:32:28 | Pred: 1 | Actual: 1 | File: flow_103228_892811.txt
2026-05-04 10:32:44 | Pred: 1 | Actual: 0 | File: flow_103244_915436.txt
2026-05-04 10:32:46 | Pred: 1 | Actual: 1 | File: flow_103246_916646.txt
2026-05-04 10:33:14 | Pred: 0 | Actual: 0 | File: flow_103314_944913.txt
2026-05-04 10:33:16 | Pred: 1 | Actual: 1 | File: flow_103316_961143.txt
2026-05-04 10:33:29 | Pred: 1 | Actual: 1 | File: flow_103328_967122.txt
2026-05-04 10:33:34 | Pred: 1 | Actual: 1 | File: flow_103334_969113.txt
2026-05-04 10:33:53 | Pred: 1 | Actual: 0 | File: flow_103352_993579.txt
2026-05-04 10:33:55 | Pred: 1 | Actual: 1 | File: flow_103354_994613.txt
2026-05-04 10:34:09 | Pred: 1 | Actual: 1 | File: flow_103409_016550.txt
2026-05-04 10:34:31 | Pred: 0 | Actual: 0 | File: flow_103431_042856.txt
2026-05-04 10:35:13 | Pred: 0 | Actual: 0 | File: flow_103513_093178.txt
2026-05-04 10:35:27 | Pred: 1 | Actual: 0 | File: flow_103527_115265.txt
2026-05-04 10:35:55 | Pred: 0 | Actual: 0 | File: flow_103555_143494.txt
2026-05-04 10:36:23 | Pred: 0 | Actual: 1 | File: flow_103623_187111.txt
2026-05-04 10:36:41 | Pred: 0 | Actual: 1 | File: flow_103641_195677.txt
2026-05-04 10:36:45 | Pred: 1 | Actual: 1 | File: flow_103645_212938.txt
2026-05-04 10:37:11 | Pred: 0 | Actual: 0 | File: flow_103711_240916.txt
2026-05-04 10:37:55 | Pred: 0 | Actual: 0 | File: flow_103755_291656.txt
2026-05-04 10:38:15 | Pred: 0 | Actual: 0 | File: flow_103815_316914.txt
2026-05-04 10:38:27 | Pred: 1 | Actual: 1 | File: flow_103827_338065.txt
2026-05-04 10:38:33 | Pred: 1 | Actual: 1 | File: flow_103833_340599.txt
2026-05-04 10:38:39 | Pred: 1 | Actual: 1 | File: flow_103839_343282.txt
2026-05-04 10:38:53 | Pred: 1 | Actual: 1 | File: flow_103853_365356.txt
2026-05-04 10:39:01 | Pred: 1 | Actual: 1 | File: flow_103901_369065.txt
2026-05-04 10:39:17 | Pred: 1 | Actual: 0 | File: flow_103917_392229.txt
2026-05-04 10:39:29 | Pred: 1 | Actual: 1 | File: flow_103929_412833.txt
2026-05-04 10:39:35 | Pred: 1 | Actual: 1 | File: flow_103935_417833.txt
2026-05-04 10:39:53 | Pred: 1 | Actual: 0 | File: flow_103953_439851.txt
2026-05-04 10:39:59 | Pred: 1 | Actual: 1 | File: flow_103959_442469.txt
2026-05-04 10:40:11 | Pred: 1 | Actual: 0 | File: flow_104011_463332.txt
2026-05-04 10:40:17 | Pred: 1 | Actual: 1 | File: flow_104017_466051.txt
2026-05-04 10:40:33 | Pred: 1 | Actual: 1 | File: flow_104033_488754.txt
2026-05-04 10:40:35 | Pred: 1 | Actual: 1 | File: flow_104035_490080.txt
2026-05-04 10:40:37 | Pred: 1 | Actual: 1 | File: flow_104037_490969.txt
2026-05-04 10:40:39 | Pred: 1 | Actual: 1 | File: flow_104039_492140.txt
2026-05-04 10:40:49 | Pred: 1 | Actual: 1 | File: flow_104049_495826.txt
2026-05-04 10:40:55 | Pred: 1 | Actual: 0 | File: flow_104055_515150.txt
2026-05-04 10:41:39 | Pred: 0 | Actual: 0 | File: flow_104139_566322.txt
2026-05-04 10:41:49 | Pred: 1 | Actual: 1 | File: flow_104149_570894.txt
2026-05-04 10:41:53 | Pred: 1 | Actual: 1 | File: flow_104153_587976.txt
2026-05-04 10:41:59 | Pred: 1 | Actual: 1 | File: flow_104159_590568.txt
2026-05-04 10:42:13 | Pred: 1 | Actual: 0 | File: flow_104213_612994.txt
2026-05-04 10:42:33 | Pred: 0 | Actual: 0 | File: flow_104233_637535.txt
2026-05-04 10:42:35 | Pred: 1 | Actual: 1 | File: flow_104235_638450.txt
2026-05-04 10:42:41 | Pred: 1 | Actual: 1 | File: flow_104241_641264.txt
2026-05-04 10:42:47 | Pred: 1 | Actual: 1 | File: flow_104247_644249.txt
2026-05-04 10:42:57 | Pred: 1 | Actual: 0 | File: flow_104257_664020.txt
2026-05-04 10:43:03 | Pred: 1 | Actual: 1 | File: flow_104303_666450.txt
2026-05-04 10:43:07 | Pred: 1 | Actual: 1 | File: flow_104307_668893.txt
2026-05-04 10:43:43 | Pred: 0 | Actual: 0 | File: flow_104343_717292.txt
2026-05-04 10:43:59 | Pred: 1 | Actual: 0 | File: flow_104359_739343.txt
2026-05-04 10:44:37 | Pred: 0 | Actual: 0 | File: flow_104437_787487.txt
2026-05-04 10:44:53 | Pred: 1 | Actual: 1 | File: flow_104453_795293.txt
2026-05-04 10:44:59 | Pred: 1 | Actual: 1 | File: flow_104459_813329.txt
2026-05-04 10:45:19 | Pred: 1 | Actual: 0 | File: flow_104519_822702.txt
2026-05-04 10:45:21 | Pred: 1 | Actual: 1 | File: flow_104521_839064.txt
2026-05-04 10:45:27 | Pred: 1 | Actual: 1 | File: flow_104527_842427.txt
2026-05-04 10:45:29 | Pred: 1 | Actual: 1 | File: flow_104529_843024.txt
2026-05-04 10:45:35 | Pred: 1 | Actual: 1 | File: flow_104535_845299.txt
2026-05-04 10:45:43 | Pred: 1 | Actual: 1 | File: flow_104543_864792.txt
2026-05-04 10:45:45 | Pred: 1 | Actual: 1 | File: flow_104545_865950.txt
2026-05-04 10:45:55 | Pred: 1 | Actual: 1 | File: flow_104555_870607.txt
2026-05-04 10:46:03 | Pred: 1 | Actual: 1 | File: flow_104603_889706.txt
2026-05-04 10:46:27 | Pred: 0 | Actual: 1 | File: flow_104627_916403.txt
2026-05-04 10:46:39 | Pred: 1 | Actual: 0 | File: flow_104639_922024.txt
2026-05-04 10:46:41 | Pred: 1 | Actual: 1 | File: flow_104641_922868.txt
2026-05-04 10:46:47 | Pred: 1 | Actual: 1 | File: flow_104647_941350.txt
2026-05-04 10:46:53 | Pred: 1 | Actual: 1 | File: flow_104653_947069.txt
2026-05-04 10:46:59 | Pred: 1 | Actual: 1 | File: flow_104659_946653.txt
2026-05-04 10:47:18 | Pred: 1 | Actual: 0 | File: flow_104717_970661.txt
2026-05-04 10:47:24 | Pred: 1 | Actual: 0 | File: flow_104723_988532.txt
2026-05-04 10:47:36 | Pred: 1 | Actual: 0 | File: flow_104735_996483.txt
2026-05-04 10:47:40 | Pred: 1 | Actual: 1 | File: flow_104739_996355.txt
2026-05-04 10:47:48 | Pred: 1 | Actual: 1 | File: flow_104748_015051.txt
2026-05-04 10:47:52 | Pred: 1 | Actual: 1 | File: flow_104752_017235.txt
2026-05-04 10:48:00 | Pred: 1 | Actual: 1 | File: flow_104800_027390.txt
2026-05-04 10:48:20 | Pred: 0 | Actual: 0 | File: flow_104820_045332.txt
2026-05-04 10:48:28 | Pred: 1 | Actual: 0 | File: flow_104828_064992.txt
2026-05-04 10:48:42 | Pred: 1 | Actual: 0 | File: flow_104842_071557.txt
2026-05-04 10:49:00 | Pred: 1 | Actual: 0 | File: flow_104900_094826.txt
2026-05-04 10:49:34 | Pred: 0 | Actual: 0 | File: flow_104934_142451.txt
