row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9195171026156942,0.9477196885428254,0.9210810810810811,0.9342105263157895,0.9141529796634178,0.9190211059115652
1,Naive Bayes (Gaussian),0.7947686116700201,0.776092774308653,0.9405405405405406,0.8504398826979472,0.7941098107989613,0.7485388215070194
2,KNN,0.9228705566733736,0.9402173913043478,0.9351351351351351,0.9376693766937669,0.9178414443582567,0.918980995129405
3,Logistic Regression,0.8112005365526492,0.8074534161490683,0.9135135135135135,0.8572153182855694,0.8075247602666575,0.7787532231878521
4,Support Vector Machine,0.8091884641180416,0.8036984352773826,0.9162162162162162,0.8562768375852488,0.8075270086450148,0.7752459172953873
