row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9260143198090692,0.9541284403669725,0.9239311493614658,0.938787023977433,0.9157967568070422,0.9266298856347965
1,Naive Bayes (Gaussian),0.763382202523014,0.7556581986143187,0.9083842309827873,0.8250126071608673,0.7643975556860534,0.7205348716751393
2,KNN,0.924309580634163,0.9388549193996665,0.937812326485286,0.9383333333333334,0.9123797175433598,0.9203195908044804
3,Logistic Regression,0.7736106375724514,0.7788131436978911,0.8817323709050527,0.8270833333333333,0.7746259978719818,0.74166123845606
4,Support Vector Machine,0.7712240027275826,0.7734753146176185,0.8872848417545808,0.8264804758210499,0.7712147728660221,0.7369286399585624
