row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9134295227524972,0.9483568075117371,0.9000636537237429,0.9235793598954931,0.90788662969809,0.9160212261551577
1,Naive Bayes (Gaussian),0.7258601553829079,0.7914325842696629,0.717377466581795,0.7525876460767946,0.7269630998836174,0.7275049877078587
2,KNN,0.9141694413614503,0.9299935773924213,0.9217059197963081,0.9258312020460358,0.906027931813514,0.9127080835730658
3,Logistic Regression,0.7347391786903441,0.738015607580825,0.8427753023551878,0.7869242199108469,0.7476805641130965,0.7137904780327174
4,Support Vector Machine,0.7280799112097669,0.7289156626506024,0.8472310630171865,0.7836326170150133,0.7443506537961252,0.7049759555368618
