row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9118303571428571,0.9382059800664452,0.9074550128534704,0.9225743221169552,0.9095996621738559,0.9126497679108341
1,Naive Bayes (Gaussian),0.7094494047619048,0.7704117236566643,0.7095115681233933,0.7387085981933758,0.7269222515281788,0.7094377628602831
2,KNN,0.9155505952380952,0.9306545690213869,0.922879177377892,0.9267505646982898,0.9181498480474618,0.914178104590006
3,Logistic Regression,0.7116815476190477,0.7220011370096646,0.8161953727506427,0.7662141779788839,0.7112998691615958,0.6921082870820352
4,Support Vector Machine,0.7090773809523809,0.7174157303370786,0.820694087403599,0.7655875299760192,0.711670924106803,0.6881738988254743
