SUMMARY REPORT: Trojan_100_ALL | Model: SVM.sav | Port: COM32 | Delay: 120ms
2026-04-15 16:47:50 | Pred: 0 | Actual: 1 | File: flow_164750_920665.txt
2026-04-15 16:48:57 | Pred: 0 | Actual: 0 | File: flow_164856_997404.txt
2026-04-15 16:50:03 | Pred: 0 | Actual: 1 | File: flow_165003_070147.txt
2026-04-15 16:51:09 | Pred: 0 | Actual: 0 | File: flow_165109_140720.txt
2026-04-15 16:52:15 | Pred: 0 | Actual: 0 | File: flow_165215_226251.txt
2026-04-15 16:53:21 | Pred: 0 | Actual: 1 | File: flow_165321_300691.txt
2026-04-15 16:54:27 | Pred: 0 | Actual: 0 | File: flow_165427_373305.txt
2026-04-15 16:55:33 | Pred: 0 | Actual: 0 | File: flow_165533_448620.txt
2026-04-15 16:56:39 | Pred: 0 | Actual: 1 | File: flow_165639_538096.txt
2026-04-15 16:57:45 | Pred: 0 | Actual: 0 | File: flow_165745_609216.txt
2026-04-15 16:58:51 | Pred: 0 | Actual: 1 | File: flow_165851_678871.txt
2026-04-15 16:59:57 | Pred: 0 | Actual: 0 | File: flow_165957_768124.txt
2026-04-15 17:01:03 | Pred: 0 | Actual: 0 | File: flow_170103_839155.txt
2026-04-15 17:02:09 | Pred: 0 | Actual: 0 | File: flow_170209_915088.txt
2026-04-15 17:03:18 | Pred: 0 | Actual: 1 | File: flow_170317_991119.txt
2026-04-15 17:04:24 | Pred: 0 | Actual: 0 | File: flow_170424_078145.txt
2026-04-15 17:05:30 | Pred: 0 | Actual: 1 | File: flow_170530_148398.txt
2026-04-15 17:06:36 | Pred: 0 | Actual: 0 | File: flow_170636_223386.txt
2026-04-15 17:07:42 | Pred: 0 | Actual: 1 | File: flow_170742_296271.txt
2026-04-15 17:08:48 | Pred: 0 | Actual: 1 | File: flow_170848_387869.txt
2026-04-15 17:09:54 | Pred: 0 | Actual: 0 | File: flow_170954_460097.txt
2026-04-15 17:11:00 | Pred: 0 | Actual: 0 | File: flow_171100_530848.txt
2026-04-15 17:12:06 | Pred: 0 | Actual: 0 | File: flow_171206_616637.txt
2026-04-15 17:13:12 | Pred: 0 | Actual: 0 | File: flow_171312_690219.txt
2026-04-15 17:14:18 | Pred: 0 | Actual: 1 | File: flow_171418_762221.txt
2026-04-15 17:15:24 | Pred: 0 | Actual: 1 | File: flow_171524_838198.txt
2026-04-15 17:16:30 | Pred: 0 | Actual: 0 | File: flow_171630_913316.txt
2026-04-15 17:17:37 | Pred: 0 | Actual: 1 | File: flow_171736_998584.txt
2026-04-15 17:18:43 | Pred: 0 | Actual: 0 | File: flow_171843_068212.txt
2026-04-15 17:19:49 | Pred: 0 | Actual: 0 | File: flow_171949_157955.txt
2026-04-15 17:20:55 | Pred: 0 | Actual: 1 | File: flow_172055_229548.txt
2026-04-15 17:22:01 | Pred: 0 | Actual: 0 | File: flow_172201_305808.txt
2026-04-15 17:23:07 | Pred: 0 | Actual: 1 | File: flow_172307_379859.txt
2026-04-15 17:24:13 | Pred: 0 | Actual: 0 | File: flow_172413_465804.txt
2026-04-15 17:25:19 | Pred: 0 | Actual: 1 | File: flow_172519_536669.txt
2026-04-15 17:26:25 | Pred: 0 | Actual: 1 | File: flow_172625_611313.txt
2026-04-15 17:27:31 | Pred: 0 | Actual: 1 | File: flow_172731_684291.txt
2026-04-15 17:28:37 | Pred: 0 | Actual: 0 | File: flow_172837_760109.txt
2026-04-15 17:29:43 | Pred: 0 | Actual: 0 | File: flow_172943_849075.txt
2026-04-15 17:30:49 | Pred: 0 | Actual: 1 | File: flow_173049_919755.txt
2026-04-15 17:31:56 | Pred: 0 | Actual: 0 | File: flow_173155_991630.txt
2026-04-15 17:33:02 | Pred: 0 | Actual: 0 | File: flow_173302_067141.txt
2026-04-15 17:34:08 | Pred: 0 | Actual: 1 | File: flow_173408_159075.txt
2026-04-15 17:35:14 | Pred: 0 | Actual: 1 | File: flow_173514_227573.txt
2026-04-15 17:36:20 | Pred: 0 | Actual: 1 | File: flow_173620_298646.txt
2026-04-15 17:37:26 | Pred: 0 | Actual: 1 | File: flow_173726_386819.txt
2026-04-15 17:38:32 | Pred: 0 | Actual: 1 | File: flow_173832_459474.txt
2026-04-15 17:39:38 | Pred: 0 | Actual: 0 | File: flow_173938_533989.txt
2026-04-15 17:40:44 | Pred: 0 | Actual: 1 | File: flow_174044_607665.txt
2026-04-15 17:41:50 | Pred: 0 | Actual: 0 | File: flow_174150_693067.txt
2026-04-15 17:42:56 | Pred: 0 | Actual: 1 | File: flow_174256_765536.txt
2026-04-15 17:44:02 | Pred: 0 | Actual: 0 | File: flow_174402_837777.txt
2026-04-15 17:45:08 | Pred: 0 | Actual: 1 | File: flow_174508_960068.txt
2026-04-15 17:46:15 | Pred: 0 | Actual: 0 | File: flow_174615_002819.txt
2026-04-15 17:47:21 | Pred: 0 | Actual: 1 | File: flow_174721_074303.txt
2026-04-15 17:48:27 | Pred: 0 | Actual: 0 | File: flow_174827_143971.txt
2026-04-15 17:49:33 | Pred: 0 | Actual: 1 | File: flow_174933_231381.txt
2026-04-15 17:50:39 | Pred: 0 | Actual: 1 | File: flow_175039_303066.txt
2026-04-15 17:51:45 | Pred: 0 | Actual: 1 | File: flow_175145_375073.txt
2026-04-15 17:52:51 | Pred: 0 | Actual: 1 | File: flow_175251_466057.txt
2026-04-15 17:53:57 | Pred: 0 | Actual: 1 | File: flow_175357_540274.txt
2026-04-15 17:55:03 | Pred: 0 | Actual: 1 | File: flow_175503_610599.txt
2026-04-15 17:56:09 | Pred: 0 | Actual: 0 | File: flow_175609_681485.txt
2026-04-15 17:57:15 | Pred: 0 | Actual: 1 | File: flow_175715_769441.txt
2026-04-15 17:58:51 | Pred: 0 | Actual: 1 | File: flow_175851_870169.txt
2026-04-15 17:59:58 | Pred: 0 | Actual: 1 | File: flow_175957_960723.txt
2026-04-15 18:01:04 | Pred: 0 | Actual: 0 | File: flow_180104_032500.txt
2026-04-15 18:02:10 | Pred: 0 | Actual: 0 | File: flow_180210_102604.txt
2026-04-15 18:03:16 | Pred: 0 | Actual: 1 | File: flow_180316_190883.txt
2026-04-15 18:04:22 | Pred: 0 | Actual: 1 | File: flow_180422_262204.txt
2026-04-15 18:05:28 | Pred: 0 | Actual: 1 | File: flow_180528_336972.txt
2026-04-15 18:06:34 | Pred: 0 | Actual: 1 | File: flow_180634_411984.txt
2026-04-15 18:07:40 | Pred: 0 | Actual: 0 | File: flow_180740_499469.txt
2026-04-15 18:08:46 | Pred: 0 | Actual: 0 | File: flow_180846_570258.txt
2026-04-15 18:09:50 | Pred: 0 | Actual: 0 | File: flow_180950_642434.txt
2026-04-15 18:10:56 | Pred: 0 | Actual: 1 | File: flow_181056_714294.txt
2026-04-15 18:12:02 | Pred: 0 | Actual: 0 | File: flow_181202_803565.txt
2026-04-15 18:13:08 | Pred: 0 | Actual: 1 | File: flow_181308_879061.txt
2026-04-15 18:14:14 | Pred: 0 | Actual: 0 | File: flow_181414_950986.txt
2026-04-15 18:15:21 | Pred: 0 | Actual: 0 | File: flow_181521_021244.txt
2026-04-15 18:16:27 | Pred: 0 | Actual: 0 | File: flow_181627_108851.txt
2026-04-15 18:17:33 | Pred: 0 | Actual: 1 | File: flow_181733_181968.txt
2026-04-15 18:18:39 | Pred: 0 | Actual: 1 | File: flow_181839_254798.txt
2026-04-15 18:19:45 | Pred: 0 | Actual: 1 | File: flow_181945_330998.txt
2026-04-15 18:20:51 | Pred: 0 | Actual: 1 | File: flow_182051_417108.txt
2026-04-15 18:21:57 | Pred: 0 | Actual: 1 | File: flow_182157_487583.txt
2026-04-15 18:23:03 | Pred: 0 | Actual: 1 | File: flow_182303_560143.txt
2026-04-15 18:24:09 | Pred: 0 | Actual: 1 | File: flow_182409_647306.txt
2026-04-15 18:25:15 | Pred: 0 | Actual: 1 | File: flow_182515_721838.txt
2026-04-15 18:26:21 | Pred: 0 | Actual: 0 | File: flow_182621_797350.txt
2026-04-15 18:27:27 | Pred: 0 | Actual: 1 | File: flow_182727_868311.txt
2026-04-15 18:28:33 | Pred: 0 | Actual: 0 | File: flow_182833_953347.txt
2026-04-15 18:29:40 | Pred: 0 | Actual: 1 | File: flow_182940_027136.txt
2026-04-15 18:30:46 | Pred: 0 | Actual: 0 | File: flow_183046_099961.txt
2026-04-15 18:31:52 | Pred: 0 | Actual: 0 | File: flow_183152_174960.txt
2026-04-15 18:32:58 | Pred: 0 | Actual: 1 | File: flow_183258_249034.txt
2026-04-15 18:34:04 | Pred: 0 | Actual: 1 | File: flow_183404_335066.txt
2026-04-15 18:35:10 | Pred: 0 | Actual: 1 | File: flow_183510_405141.txt
2026-04-15 18:36:16 | Pred: 0 | Actual: 0 | File: flow_183616_478342.txt
2026-04-15 18:37:22 | Pred: 0 | Actual: 0 | File: flow_183722_566267.txt
2026-04-15 18:38:28 | Pred: 0 | Actual: 0 | File: flow_183828_642517.txt
2026-04-15 18:39:34 | Pred: 0 | Actual: 1 | File: flow_183934_714676.txt
2026-04-15 18:40:40 | Pred: 0 | Actual: 1 | File: flow_184040_788710.txt
2026-04-15 18:41:46 | Pred: 0 | Actual: 0 | File: flow_184146_882711.txt
2026-04-15 18:42:53 | Pred: 0 | Actual: 0 | File: flow_184252_973521.txt
2026-04-15 18:43:59 | Pred: 0 | Actual: 1 | File: flow_184359_062419.txt
2026-04-15 18:45:05 | Pred: 0 | Actual: 0 | File: flow_184505_146599.txt
2026-04-15 18:46:11 | Pred: 0 | Actual: 0 | File: flow_184611_246292.txt
2026-04-15 18:47:17 | Pred: 0 | Actual: 1 | File: flow_184717_332789.txt
2026-04-15 18:48:23 | Pred: 0 | Actual: 1 | File: flow_184823_418559.txt
2026-04-15 18:49:29 | Pred: 0 | Actual: 1 | File: flow_184929_507480.txt
2026-04-15 18:50:35 | Pred: 0 | Actual: 0 | File: flow_185035_597165.txt
2026-04-15 18:51:41 | Pred: 0 | Actual: 1 | File: flow_185141_696876.txt
2026-04-15 18:52:47 | Pred: 0 | Actual: 0 | File: flow_185247_780894.txt
2026-04-15 18:53:53 | Pred: 0 | Actual: 0 | File: flow_185353_868883.txt
2026-04-15 18:55:00 | Pred: 0 | Actual: 1 | File: flow_185459_971113.txt
2026-04-15 18:56:06 | Pred: 0 | Actual: 0 | File: flow_185606_060277.txt
2026-04-15 18:57:12 | Pred: 0 | Actual: 1 | File: flow_185712_144354.txt
2026-04-15 18:58:18 | Pred: 0 | Actual: 0 | File: flow_185818_227075.txt
2026-04-15 18:59:24 | Pred: 0 | Actual: 0 | File: flow_185924_327446.txt
2026-04-15 19:00:30 | Pred: 0 | Actual: 0 | File: flow_190030_415265.txt
2026-04-15 19:01:36 | Pred: 0 | Actual: 0 | File: flow_190136_501688.txt
2026-04-15 19:02:42 | Pred: 0 | Actual: 1 | File: flow_190242_587247.txt
2026-04-15 19:03:48 | Pred: 0 | Actual: 0 | File: flow_190348_688080.txt
2026-04-15 19:04:54 | Pred: 0 | Actual: 1 | File: flow_190454_771784.txt
2026-04-15 19:06:00 | Pred: 0 | Actual: 1 | File: flow_190600_858723.txt
2026-04-15 19:07:07 | Pred: 0 | Actual: 0 | File: flow_190706_945601.txt
2026-04-15 19:08:13 | Pred: 0 | Actual: 1 | File: flow_190813_028350.txt
2026-04-15 19:09:19 | Pred: 0 | Actual: 1 | File: flow_190919_126021.txt
2026-04-15 19:10:25 | Pred: 0 | Actual: 1 | File: flow_191025_211586.txt
2026-04-15 19:11:31 | Pred: 0 | Actual: 0 | File: flow_191131_311004.txt
2026-04-15 19:12:37 | Pred: 0 | Actual: 1 | File: flow_191237_397860.txt
2026-04-15 19:13:43 | Pred: 0 | Actual: 1 | File: flow_191343_482428.txt
2026-04-15 19:14:49 | Pred: 0 | Actual: 1 | File: flow_191449_564701.txt
2026-04-15 19:15:55 | Pred: 0 | Actual: 0 | File: flow_191555_674185.txt
2026-04-15 19:17:01 | Pred: 0 | Actual: 1 | File: flow_191701_745681.txt
2026-04-15 19:18:07 | Pred: 0 | Actual: 0 | File: flow_191807_828698.txt
2026-04-15 19:19:13 | Pred: 0 | Actual: 1 | File: flow_191913_914486.txt
2026-04-15 19:20:20 | Pred: 0 | Actual: 1 | File: flow_192020_000765.txt
2026-04-15 19:21:26 | Pred: 0 | Actual: 1 | File: flow_192126_097669.txt
2026-04-15 19:22:30 | Pred: 0 | Actual: 1 | File: flow_192230_176339.txt
