row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9994739610731194,1.0,0.9994472084024323,0.9997235277854576,1.0,0.9997236042012161
1,Naive Bayes (Gaussian),0.9931614939505523,1.0,0.9928137092316197,0.9963938973647711,1.0,0.9964068546158098
2,KNN,1.0,1.0,1.0,1.0,1.0,1.0
3,Logistic Regression,0.9994739610731194,1.0,0.9994472084024323,0.9997235277854576,1.0,0.9997236042012161
4,Support Vector Machine,0.9952656496580747,1.0,0.9950248756218906,0.9975062344139651,1.0,0.9975124378109452
