row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),1.0,1.0,1.0,1.0,0.9994609164420485,1.0
1,Naive Bayes (Gaussian),0.9919268030139935,1.0,0.9915062287655719,0.9957350014216662,0.9994623655913978,0.995753114382786
2,KNN,1.0,1.0,1.0,1.0,0.9989232820334463,1.0
3,Logistic Regression,0.9967707212055974,0.9994324631101021,0.9971687429218573,0.9982993197278912,0.9978480132162421,0.9931495888522329
4,Support Vector Machine,0.9951560818083961,0.9994314951677089,0.9954699886749717,0.9974468085106383,0.9967727443990377,0.9923002117287901
