SUMMARY REPORT: Trojan_80_ALL | Model: .\Random_Forest.sav | Port: COM18 | Delay: 180ms
Total Packets Collected: 20000
Total Flows Processed: 298
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  132
False Positives (FP): 150
True Negatives (TN):  0
False Negatives (FN): 16
Overall Accuracy: 44.30%
--------------------------------------------------
2026-04-24 12:58:08 | Pred: 1 | Actual: 0 | File: flow_125808_717105.txt
2026-04-24 12:58:46 | Pred: 1 | Actual: 0 | File: flow_125846_760568.txt
2026-04-24 13:00:24 | Pred: 1 | Actual: 1 | File: flow_130024_847068.txt
2026-04-24 13:01:06 | Pred: 1 | Actual: 0 | File: flow_130106_884245.txt
2026-04-24 13:01:36 | Pred: 1 | Actual: 0 | File: flow_130136_914346.txt
2026-04-24 13:02:59 | Pred: 1 | Actual: 1 | File: flow_130258_987202.txt
2026-04-24 13:03:15 | Pred: 1 | Actual: 0 | File: flow_130314_994835.txt
2026-04-24 13:03:53 | Pred: 1 | Actual: 1 | File: flow_130353_028331.txt
2026-04-24 13:04:39 | Pred: 1 | Actual: 0 | File: flow_130439_067514.txt
2026-04-24 13:05:13 | Pred: 1 | Actual: 0 | File: flow_130513_101116.txt
2026-04-24 13:06:23 | Pred: 1 | Actual: 1 | File: flow_130623_166127.txt
2026-04-24 13:07:39 | Pred: 1 | Actual: 1 | File: flow_130739_235026.txt
2026-04-24 13:08:01 | Pred: 1 | Actual: 0 | File: flow_130801_261490.txt
2026-04-24 13:08:43 | Pred: 1 | Actual: 0 | File: flow_130843_298013.txt
2026-04-24 13:09:01 | Pred: 1 | Actual: 0 | File: flow_130901_321760.txt
2026-04-24 13:10:47 | Pred: 1 | Actual: 1 | File: flow_131047_403762.txt
2026-04-24 13:13:27 | Pred: 1 | Actual: 1 | File: flow_131327_559078.txt
2026-04-24 13:14:39 | Pred: 1 | Actual: 1 | File: flow_131439_626669.txt
2026-04-24 13:15:25 | Pred: 1 | Actual: 0 | File: flow_131525_663826.txt
2026-04-24 13:16:29 | Pred: 1 | Actual: 1 | File: flow_131629_725726.txt
2026-04-24 13:19:17 | Pred: 1 | Actual: 1 | File: flow_131917_870577.txt
2026-04-24 13:19:41 | Pred: 1 | Actual: 0 | File: flow_131941_897869.txt
