SUMMARY REPORT: Trojan_100_ALL | Model: .\Random_Forest.sav | Port: COM18 | Delay: 220ms
Total Packets Collected: 20000
Total Flows Processed: 372
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  297
False Positives (FP): 49
True Negatives (TN):  0
False Negatives (FN): 26
Overall Accuracy: 79.84%
--------------------------------------------------
2026-04-07 11:48:00 | Pred: 1 | Actual: 1 | File: flow_114800_524466.txt
2026-04-07 11:48:04 | Pred: 1 | Actual: 1 | File: flow_114804_527385.txt
2026-04-07 11:48:08 | Pred: 1 | Actual: 1 | File: flow_114808_529947.txt
2026-04-07 11:48:12 | Pred: 1 | Actual: 1 | File: flow_114812_531808.txt
2026-04-07 11:48:16 | Pred: 1 | Actual: 1 | File: flow_114816_534289.txt
2026-04-07 11:48:20 | Pred: 1 | Actual: 1 | File: flow_114820_537561.txt
2026-04-07 11:48:24 | Pred: 1 | Actual: 1 | File: flow_114824_539553.txt
2026-04-07 11:48:28 | Pred: 1 | Actual: 1 | File: flow_114828_542069.txt
2026-04-07 11:51:12 | Pred: 1 | Actual: 0 | File: flow_115112_702294.txt
2026-04-07 11:51:16 | Pred: 1 | Actual: 1 | File: flow_115116_706507.txt
2026-04-07 11:51:20 | Pred: 1 | Actual: 1 | File: flow_115120_707528.txt
2026-04-07 11:51:24 | Pred: 1 | Actual: 1 | File: flow_115124_709742.txt
2026-04-07 11:51:28 | Pred: 1 | Actual: 1 | File: flow_115128_711597.txt
2026-04-07 11:51:34 | Pred: 1 | Actual: 1 | File: flow_115134_715832.txt
2026-04-07 11:51:38 | Pred: 1 | Actual: 1 | File: flow_115138_718354.txt
2026-04-07 11:51:42 | Pred: 1 | Actual: 1 | File: flow_115142_720295.txt
2026-04-07 11:52:12 | Pred: 1 | Actual: 1 | File: flow_115212_753730.txt
2026-04-07 11:52:16 | Pred: 1 | Actual: 1 | File: flow_115216_755324.txt
2026-04-07 11:55:00 | Pred: 1 | Actual: 0 | File: flow_115500_914932.txt
2026-04-07 11:55:04 | Pred: 1 | Actual: 1 | File: flow_115504_917591.txt
2026-04-07 11:55:10 | Pred: 0 | Actual: 1 | File: flow_115510_920995.txt
2026-04-07 11:55:16 | Pred: 0 | Actual: 1 | File: flow_115516_924810.txt
2026-04-07 11:58:01 | Pred: 1 | Actual: 0 | File: flow_115801_082847.txt
2026-04-07 11:58:05 | Pred: 1 | Actual: 1 | File: flow_115805_085305.txt
2026-04-07 11:58:09 | Pred: 1 | Actual: 1 | File: flow_115809_087338.txt
2026-04-07 12:00:53 | Pred: 1 | Actual: 0 | File: flow_120053_229811.txt
2026-04-07 12:00:57 | Pred: 1 | Actual: 1 | File: flow_120057_232155.txt
