SUMMARY REPORT: Trojan_80_ALL | Model: .\KNN.sav | Port: COM8 | Delay: 40ms
Total Packets Collected: 20000
Total Flows Processed: 262
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  147
False Positives (FP): 115
True Negatives (TN):  0
False Negatives (FN): 0
Overall Accuracy: 56.11%
--------------------------------------------------
2026-04-30 11:47:55 | Pred: 1 | Actual: 1 | File: flow_114755_749581.txt
2026-04-30 11:49:29 | Pred: 1 | Actual: 1 | File: flow_114929_851002.txt
2026-04-30 11:49:55 | Pred: 1 | Actual: 0 | File: flow_114955_877148.txt
2026-04-30 11:51:26 | Pred: 1 | Actual: 1 | File: flow_115125_976467.txt
2026-04-30 11:51:42 | Pred: 1 | Actual: 1 | File: flow_115141_997657.txt
2026-04-30 11:52:38 | Pred: 1 | Actual: 1 | File: flow_115238_051525.txt
2026-04-30 11:53:12 | Pred: 1 | Actual: 1 | File: flow_115312_081512.txt
2026-04-30 11:53:54 | Pred: 1 | Actual: 1 | File: flow_115354_129964.txt
2026-04-30 11:54:34 | Pred: 1 | Actual: 0 | File: flow_115434_177300.txt
2026-04-30 11:55:18 | Pred: 1 | Actual: 1 | File: flow_115518_226060.txt
2026-04-30 11:55:44 | Pred: 1 | Actual: 1 | File: flow_115544_252464.txt
2026-04-30 11:56:12 | Pred: 1 | Actual: 0 | File: flow_115612_279599.txt
2026-04-30 11:56:44 | Pred: 1 | Actual: 0 | File: flow_115644_308530.txt
2026-04-30 11:57:16 | Pred: 1 | Actual: 0 | File: flow_115716_336734.txt
2026-04-30 11:57:40 | Pred: 1 | Actual: 0 | File: flow_115740_362752.txt
2026-04-30 11:58:32 | Pred: 1 | Actual: 0 | File: flow_115832_414180.txt
2026-04-30 11:58:54 | Pred: 1 | Actual: 1 | File: flow_115854_440285.txt
2026-04-30 12:00:26 | Pred: 1 | Actual: 1 | File: flow_120026_539913.txt
2026-04-30 12:01:40 | Pred: 1 | Actual: 1 | File: flow_120140_616927.txt
2026-04-30 12:02:14 | Pred: 1 | Actual: 0 | File: flow_120214_662631.txt
2026-04-30 12:02:54 | Pred: 1 | Actual: 1 | File: flow_120254_695237.txt
2026-04-30 12:03:08 | Pred: 1 | Actual: 0 | File: flow_120308_716340.txt
2026-04-30 12:04:50 | Pred: 1 | Actual: 1 | File: flow_120450_819317.txt
2026-04-30 12:05:08 | Pred: 1 | Actual: 0 | File: flow_120508_840813.txt
2026-04-30 12:05:36 | Pred: 1 | Actual: 0 | File: flow_120536_866370.txt
2026-04-30 12:07:18 | Pred: 1 | Actual: 1 | File: flow_120718_980978.txt
2026-04-30 12:08:29 | Pred: 1 | Actual: 1 | File: flow_120829_040918.txt
2026-04-30 12:10:11 | Pred: 1 | Actual: 1 | File: flow_121011_160451.txt
2026-04-30 12:11:21 | Pred: 1 | Actual: 1 | File: flow_121121_220232.txt
2026-04-30 12:12:37 | Pred: 1 | Actual: 1 | File: flow_121237_313936.txt
2026-04-30 12:13:13 | Pred: 1 | Actual: 0 | File: flow_121313_343688.txt
