SUMMARY REPORT: Trojan_80_ALL | Model: .\SVM.sav | Port: COM32 | Delay: 40ms
Total Packets Collected: 20000
Total Flows Processed: 310
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  0
False Positives (FP): 4
True Negatives (TN):  152
False Negatives (FN): 154
Overall Accuracy: 49.03%
--------------------------------------------------
2026-04-30 11:46:54 | Pred: 0 | Actual: 0 | File: flow_114654_175213.txt
2026-04-30 11:47:30 | Pred: 0 | Actual: 1 | File: flow_114730_221901.txt
2026-04-30 11:48:58 | Pred: 0 | Actual: 1 | File: flow_114858_319535.txt
2026-04-30 11:49:32 | Pred: 0 | Actual: 0 | File: flow_114932_363756.txt
2026-04-30 11:50:20 | Pred: 0 | Actual: 1 | File: flow_115020_414811.txt
2026-04-30 11:50:52 | Pred: 0 | Actual: 1 | File: flow_115052_458747.txt
2026-04-30 11:51:32 | Pred: 0 | Actual: 0 | File: flow_115132_506500.txt
2026-04-30 11:52:22 | Pred: 0 | Actual: 1 | File: flow_115222_557358.txt
2026-04-30 11:52:54 | Pred: 0 | Actual: 0 | File: flow_115254_601819.txt
2026-04-30 11:53:22 | Pred: 0 | Actual: 0 | File: flow_115322_629489.txt
2026-04-30 11:54:26 | Pred: 0 | Actual: 1 | File: flow_115426_702266.txt
2026-04-30 11:56:28 | Pred: 0 | Actual: 1 | File: flow_115628_846526.txt
2026-04-30 11:57:52 | Pred: 0 | Actual: 1 | File: flow_115752_943554.txt
2026-04-30 11:58:23 | Pred: 0 | Actual: 1 | File: flow_115822_987479.txt
2026-04-30 11:59:03 | Pred: 0 | Actual: 1 | File: flow_115903_034567.txt
2026-04-30 11:59:37 | Pred: 0 | Actual: 1 | File: flow_115937_064367.txt
2026-04-30 11:59:55 | Pred: 0 | Actual: 0 | File: flow_115955_087973.txt
2026-04-30 12:00:23 | Pred: 0 | Actual: 1 | File: flow_120023_130502.txt
2026-04-30 12:01:45 | Pred: 0 | Actual: 1 | File: flow_120145_227053.txt
2026-04-30 12:02:13 | Pred: 0 | Actual: 0 | File: flow_120213_254830.txt
2026-04-30 12:03:27 | Pred: 0 | Actual: 1 | File: flow_120327_347254.txt
2026-04-30 12:03:53 | Pred: 0 | Actual: 1 | File: flow_120353_374384.txt
2026-04-30 12:04:13 | Pred: 0 | Actual: 0 | File: flow_120413_398069.txt
2026-04-30 12:04:53 | Pred: 0 | Actual: 1 | File: flow_120453_447344.txt
2026-04-30 12:05:41 | Pred: 0 | Actual: 1 | File: flow_120541_499897.txt
2026-04-30 12:06:55 | Pred: 0 | Actual: 1 | File: flow_120655_580080.txt
2026-04-30 12:07:35 | Pred: 0 | Actual: 1 | File: flow_120735_628681.txt
2026-04-30 12:07:57 | Pred: 0 | Actual: 1 | File: flow_120757_652993.txt
2026-04-30 12:08:43 | Pred: 0 | Actual: 1 | File: flow_120843_702012.txt
2026-04-30 12:09:11 | Pred: 0 | Actual: 0 | File: flow_120911_745197.txt
2026-04-30 12:09:41 | Pred: 0 | Actual: 1 | File: flow_120941_773321.txt
2026-04-30 12:10:49 | Pred: 0 | Actual: 0 | File: flow_121049_863400.txt
2026-04-30 12:11:29 | Pred: 0 | Actual: 0 | File: flow_121129_911061.txt
2026-04-30 12:12:40 | Pred: 0 | Actual: 1 | File: flow_121239_987229.txt
2026-04-30 12:13:28 | Pred: 0 | Actual: 1 | File: flow_121328_037894.txt
2026-04-30 12:14:10 | Pred: 0 | Actual: 1 | File: flow_121410_086963.txt
2026-04-30 12:14:50 | Pred: 0 | Actual: 1 | File: flow_121450_134731.txt
2026-04-30 12:15:14 | Pred: 0 | Actual: 0 | File: flow_121514_160352.txt
2026-04-30 12:16:12 | Pred: 0 | Actual: 1 | File: flow_121612_231897.txt
2026-04-30 12:16:36 | Pred: 0 | Actual: 0 | File: flow_121636_257140.txt
2026-04-30 12:16:50 | Pred: 0 | Actual: 0 | File: flow_121650_278406.txt
2026-04-30 12:17:56 | Pred: 0 | Actual: 1 | File: flow_121756_353061.txt
2026-04-30 12:18:34 | Pred: 0 | Actual: 0 | File: flow_121834_402370.txt
2026-04-30 12:19:28 | Pred: 0 | Actual: 1 | File: flow_121928_457952.txt
2026-04-30 12:20:30 | Pred: 0 | Actual: 1 | File: flow_122030_531955.txt
2026-04-30 12:21:10 | Pred: 0 | Actual: 0 | File: flow_122110_579527.txt
2026-04-30 12:21:56 | Pred: 0 | Actual: 1 | File: flow_122156_629617.txt
2026-04-30 12:22:52 | Pred: 0 | Actual: 1 | File: flow_122252_699320.txt
2026-04-30 12:23:28 | Pred: 0 | Actual: 1 | File: flow_122328_745237.txt
2026-04-30 12:24:22 | Pred: 0 | Actual: 1 | File: flow_122422_798969.txt
2026-04-30 12:24:58 | Pred: 0 | Actual: 1 | File: flow_122458_845135.txt
2026-04-30 12:26:04 | Pred: 0 | Actual: 1 | File: flow_122604_918914.txt
2026-04-30 12:27:43 | Pred: 0 | Actual: 1 | File: flow_122743_079381.txt
2026-04-30 12:28:45 | Pred: 0 | Actual: 1 | File: flow_122845_110508.txt
2026-04-30 12:29:15 | Pred: 0 | Actual: 0 | File: flow_122915_140218.txt
2026-04-30 12:30:17 | Pred: 0 | Actual: 1 | File: flow_123017_211236.txt
2026-04-30 12:30:59 | Pred: 0 | Actual: 0 | File: flow_123059_260854.txt
2026-04-30 12:32:07 | Pred: 0 | Actual: 1 | File: flow_123207_354490.txt
2026-04-30 12:32:37 | Pred: 0 | Actual: 0 | File: flow_123237_383394.txt
2026-04-30 12:33:09 | Pred: 0 | Actual: 1 | File: flow_123309_412640.txt
2026-04-30 12:33:41 | Pred: 0 | Actual: 0 | File: flow_123341_458564.txt
2026-04-30 12:34:35 | Pred: 0 | Actual: 1 | File: flow_123435_511857.txt
2026-04-30 12:35:03 | Pred: 0 | Actual: 0 | File: flow_123503_554581.txt
2026-04-30 12:35:45 | Pred: 0 | Actual: 1 | File: flow_123545_602983.txt
2026-04-30 12:36:21 | Pred: 0 | Actual: 1 | File: flow_123621_648927.txt
2026-04-30 12:36:49 | Pred: 0 | Actual: 0 | File: flow_123649_676217.txt
2026-04-30 12:37:17 | Pred: 0 | Actual: 0 | File: flow_123717_703444.txt
2026-04-30 12:38:15 | Pred: 0 | Actual: 1 | File: flow_123815_774429.txt
2026-04-30 12:39:11 | Pred: 0 | Actual: 1 | File: flow_123911_843657.txt
2026-04-30 12:39:33 | Pred: 0 | Actual: 0 | File: flow_123933_869063.txt
2026-04-30 12:39:45 | Pred: 0 | Actual: 0 | File: flow_123945_890022.txt
