SUMMARY REPORT: Trojan_100_ALL | Model: KNN.sav | Port: COM27 | Delay: 250ms
2026-03-30 13:39:07 | Pred: 1 | Actual: 1 | File: flow_133907_255213.txt
2026-03-30 13:41:51 | Pred: 1 | Actual: 0 | File: flow_134151_539792.txt
2026-03-30 13:44:35 | Pred: 1 | Actual: 0 | File: flow_134435_823466.txt
2026-03-30 13:44:39 | Pred: 1 | Actual: 1 | File: flow_134439_830560.txt
2026-03-30 13:47:24 | Pred: 1 | Actual: 0 | File: flow_134724_114759.txt
2026-03-30 13:47:28 | Pred: 1 | Actual: 1 | File: flow_134728_121732.txt
2026-03-30 13:50:12 | Pred: 1 | Actual: 0 | File: flow_135012_405429.txt
2026-03-30 13:50:54 | Pred: 1 | Actual: 1 | File: flow_135054_489087.txt
2026-03-30 13:53:38 | Pred: 1 | Actual: 0 | File: flow_135338_843771.txt
2026-03-30 13:56:23 | Pred: 1 | Actual: 0 | File: flow_135623_175781.txt
2026-03-30 13:56:27 | Pred: 1 | Actual: 1 | File: flow_135627_183869.txt
2026-03-30 13:59:11 | Pred: 1 | Actual: 0 | File: flow_135911_467715.txt
2026-03-30 14:01:55 | Pred: 1 | Actual: 0 | File: flow_140155_751954.txt
2026-03-30 14:01:59 | Pred: 1 | Actual: 1 | File: flow_140159_759084.txt
2026-03-30 14:03:47 | Pred: 1 | Actual: 1 | File: flow_140347_946679.txt
2026-03-30 14:06:32 | Pred: 1 | Actual: 0 | File: flow_140632_231094.txt
2026-03-30 14:09:16 | Pred: 1 | Actual: 0 | File: flow_140916_543512.txt
2026-03-30 14:09:20 | Pred: 1 | Actual: 1 | File: flow_140920_551564.txt
2026-03-30 14:12:04 | Pred: 1 | Actual: 0 | File: flow_141204_877383.txt
2026-03-30 14:14:49 | Pred: 1 | Actual: 0 | File: flow_141449_181770.txt
2026-03-30 14:17:33 | Pred: 1 | Actual: 0 | File: flow_141733_483238.txt
2026-03-30 14:20:17 | Pred: 1 | Actual: 0 | File: flow_142017_773990.txt
2026-03-30 14:23:02 | Pred: 1 | Actual: 0 | File: flow_142302_065426.txt
2026-03-30 14:25:46 | Pred: 1 | Actual: 0 | File: flow_142546_368819.txt
2026-03-30 14:28:30 | Pred: 1 | Actual: 0 | File: flow_142830_697437.txt
2026-03-30 14:28:34 | Pred: 1 | Actual: 1 | File: flow_142834_705552.txt
2026-03-30 14:28:38 | Pred: 1 | Actual: 1 | File: flow_142838_713544.txt
2026-03-30 14:28:42 | Pred: 1 | Actual: 1 | File: flow_142842_721268.txt
2026-03-30 14:28:46 | Pred: 1 | Actual: 1 | File: flow_142846_729190.txt
2026-03-30 14:31:31 | Pred: 1 | Actual: 0 | File: flow_143131_041281.txt
2026-03-30 14:31:35 | Pred: 1 | Actual: 1 | File: flow_143135_048707.txt
2026-03-30 14:34:17 | Pred: 1 | Actual: 0 | File: flow_143417_348996.txt
2026-03-30 14:34:21 | Pred: 1 | Actual: 1 | File: flow_143421_356007.txt
2026-03-30 14:34:25 | Pred: 1 | Actual: 1 | File: flow_143425_363790.txt
2026-03-30 14:34:29 | Pred: 1 | Actual: 1 | File: flow_143429_370811.txt
2026-03-30 14:37:13 | Pred: 1 | Actual: 0 | File: flow_143713_665090.txt
2026-03-30 14:39:58 | Pred: 1 | Actual: 0 | File: flow_143957_957671.txt
2026-03-30 14:42:38 | Pred: 1 | Actual: 0 | File: flow_144238_255562.txt
2026-03-30 14:45:22 | Pred: 1 | Actual: 0 | File: flow_144522_583950.txt
2026-03-30 14:45:26 | Pred: 1 | Actual: 1 | File: flow_144526_591099.txt
2026-03-30 14:45:30 | Pred: 1 | Actual: 1 | File: flow_144530_599208.txt
2026-03-30 14:46:28 | Pred: 1 | Actual: 1 | File: flow_144628_715915.txt
2026-03-30 14:49:13 | Pred: 1 | Actual: 0 | File: flow_144913_019206.txt
2026-03-30 14:51:57 | Pred: 1 | Actual: 0 | File: flow_145157_320234.txt
2026-03-30 14:52:01 | Pred: 1 | Actual: 1 | File: flow_145201_328142.txt
2026-03-30 14:52:05 | Pred: 1 | Actual: 1 | File: flow_145205_335737.txt
2026-03-30 14:52:09 | Pred: 1 | Actual: 1 | File: flow_145209_342705.txt
2026-03-30 14:52:13 | Pred: 1 | Actual: 1 | File: flow_145213_348977.txt
2026-03-30 14:54:57 | Pred: 1 | Actual: 0 | File: flow_145457_642554.txt
2026-03-30 14:57:41 | Pred: 1 | Actual: 0 | File: flow_145741_933448.txt
2026-03-30 14:58:24 | Pred: 1 | Actual: 1 | File: flow_145824_006192.txt
2026-03-30 14:58:28 | Pred: 1 | Actual: 1 | File: flow_145828_018659.txt
2026-03-30 14:58:32 | Pred: 1 | Actual: 1 | File: flow_145832_021653.txt
2026-03-30 15:01:16 | Pred: 1 | Actual: 0 | File: flow_150116_344268.txt
2026-03-30 15:04:00 | Pred: 1 | Actual: 0 | File: flow_150400_668853.txt
2026-03-30 15:06:45 | Pred: 1 | Actual: 0 | File: flow_150644_972613.txt
2026-03-30 15:09:29 | Pred: 1 | Actual: 0 | File: flow_150929_271437.txt
2026-03-30 15:09:33 | Pred: 1 | Actual: 1 | File: flow_150933_279202.txt
2026-03-30 15:09:37 | Pred: 1 | Actual: 1 | File: flow_150937_285683.txt
2026-03-30 15:10:17 | Pred: 1 | Actual: 1 | File: flow_151017_356839.txt
2026-03-30 15:10:21 | Pred: 1 | Actual: 1 | File: flow_151021_363909.txt
2026-03-30 15:10:25 | Pred: 1 | Actual: 1 | File: flow_151025_370934.txt
2026-03-30 15:13:07 | Pred: 1 | Actual: 1 | File: flow_151307_659563.txt
2026-03-30 15:13:49 | Pred: 1 | Actual: 1 | File: flow_151349_733305.txt
2026-03-30 15:16:34 | Pred: 1 | Actual: 0 | File: flow_151634_032602.txt
2026-03-30 15:16:38 | Pred: 1 | Actual: 1 | File: flow_151638_040604.txt
2026-03-30 15:19:22 | Pred: 1 | Actual: 0 | File: flow_151922_366547.txt
2026-03-30 15:19:26 | Pred: 1 | Actual: 1 | File: flow_151926_374623.txt
2026-03-30 15:19:30 | Pred: 1 | Actual: 1 | File: flow_151930_382035.txt
2026-03-30 15:19:34 | Pred: 1 | Actual: 1 | File: flow_151934_391262.txt
2026-03-30 15:22:18 | Pred: 1 | Actual: 0 | File: flow_152218_701240.txt
2026-03-30 15:22:22 | Pred: 1 | Actual: 1 | File: flow_152222_709270.txt
2026-03-30 15:22:26 | Pred: 1 | Actual: 1 | File: flow_152226_716350.txt
2026-03-30 15:25:11 | Pred: 1 | Actual: 0 | File: flow_152511_017602.txt
2026-03-30 15:25:15 | Pred: 1 | Actual: 1 | File: flow_152515_024601.txt
2026-03-30 15:25:19 | Pred: 1 | Actual: 1 | File: flow_152519_032176.txt
2026-03-30 15:28:03 | Pred: 1 | Actual: 0 | File: flow_152803_323880.txt
2026-03-30 15:28:07 | Pred: 1 | Actual: 1 | File: flow_152807_332097.txt
2026-03-30 15:28:11 | Pred: 1 | Actual: 1 | File: flow_152811_338883.txt
2026-03-30 15:28:15 | Pred: 1 | Actual: 1 | File: flow_152815_345599.txt
2026-03-30 15:30:59 | Pred: 1 | Actual: 0 | File: flow_153059_635383.txt
2026-03-30 15:33:41 | Pred: 1 | Actual: 0 | File: flow_153341_930602.txt
2026-03-30 15:33:45 | Pred: 1 | Actual: 1 | File: flow_153345_938304.txt
2026-03-30 15:33:49 | Pred: 1 | Actual: 1 | File: flow_153349_945926.txt
2026-03-30 15:36:34 | Pred: 1 | Actual: 0 | File: flow_153634_270553.txt
2026-03-30 15:39:18 | Pred: 1 | Actual: 0 | File: flow_153918_585426.txt
2026-03-30 15:39:22 | Pred: 1 | Actual: 1 | File: flow_153922_592184.txt
2026-03-30 15:39:26 | Pred: 1 | Actual: 1 | File: flow_153926_600336.txt
2026-03-30 15:39:30 | Pred: 1 | Actual: 1 | File: flow_153930_607387.txt
2026-03-30 15:42:12 | Pred: 1 | Actual: 0 | File: flow_154212_905301.txt
2026-03-30 15:44:57 | Pred: 1 | Actual: 0 | File: flow_154457_201528.txt
2026-03-30 15:47:41 | Pred: 1 | Actual: 0 | File: flow_154741_494404.txt
2026-03-30 15:50:23 | Pred: 1 | Actual: 0 | File: flow_155023_789326.txt
2026-03-30 15:50:27 | Pred: 1 | Actual: 1 | File: flow_155027_796705.txt
2026-03-30 15:53:12 | Pred: 1 | Actual: 0 | File: flow_155312_126523.txt
2026-03-30 15:53:16 | Pred: 1 | Actual: 1 | File: flow_155316_134004.txt
2026-03-30 15:56:00 | Pred: 1 | Actual: 0 | File: flow_155600_451934.txt
2026-03-30 15:56:04 | Pred: 1 | Actual: 1 | File: flow_155604_459216.txt
2026-03-30 15:56:08 | Pred: 1 | Actual: 1 | File: flow_155608_467488.txt
2026-03-30 15:56:12 | Pred: 1 | Actual: 1 | File: flow_155612_474664.txt
2026-03-30 15:58:56 | Pred: 1 | Actual: 0 | File: flow_155856_777835.txt
2026-03-30 15:59:00 | Pred: 1 | Actual: 1 | File: flow_155900_784090.txt
2026-03-30 16:01:45 | Pred: 1 | Actual: 0 | File: flow_160145_080971.txt
2026-03-30 16:04:29 | Pred: 1 | Actual: 0 | File: flow_160429_373108.txt
2026-03-30 16:05:11 | Pred: 1 | Actual: 1 | File: flow_160511_447132.txt
2026-03-30 16:07:55 | Pred: 1 | Actual: 0 | File: flow_160755_735290.txt
2026-03-30 16:07:59 | Pred: 1 | Actual: 1 | File: flow_160759_742841.txt
2026-03-30 16:10:44 | Pred: 1 | Actual: 0 | File: flow_161044_029219.txt
2026-03-30 16:10:48 | Pred: 1 | Actual: 1 | File: flow_161048_036229.txt
2026-03-30 16:10:52 | Pred: 1 | Actual: 1 | File: flow_161052_043835.txt
2026-03-30 16:13:36 | Pred: 1 | Actual: 0 | File: flow_161336_330270.txt
2026-03-30 16:16:04 | Pred: 1 | Actual: 0 | File: flow_161604_587629.txt
2026-03-30 16:18:48 | Pred: 1 | Actual: 0 | File: flow_161848_872556.txt
2026-03-30 16:21:33 | Pred: 1 | Actual: 0 | File: flow_162133_158878.txt
2026-03-30 16:24:17 | Pred: 1 | Actual: 0 | File: flow_162417_452360.txt
2026-03-30 16:27:01 | Pred: 1 | Actual: 0 | File: flow_162701_816115.txt
2026-03-30 16:27:05 | Pred: 1 | Actual: 1 | File: flow_162705_825534.txt
2026-03-30 16:27:09 | Pred: 1 | Actual: 1 | File: flow_162709_835586.txt
2026-03-30 16:29:54 | Pred: 1 | Actual: 0 | File: flow_162954_177147.txt
2026-03-30 16:29:58 | Pred: 1 | Actual: 1 | File: flow_162958_184791.txt
2026-03-30 16:30:02 | Pred: 1 | Actual: 1 | File: flow_163002_191156.txt
2026-03-30 16:30:06 | Pred: 1 | Actual: 1 | File: flow_163006_199482.txt
2026-03-30 16:30:10 | Pred: 1 | Actual: 1 | File: flow_163010_207350.txt
2026-03-30 16:30:14 | Pred: 1 | Actual: 1 | File: flow_163014_213564.txt
2026-03-30 16:30:18 | Pred: 1 | Actual: 1 | File: flow_163018_220993.txt
2026-03-30 16:33:02 | Pred: 1 | Actual: 0 | File: flow_163302_522389.txt
2026-03-30 16:35:46 | Pred: 1 | Actual: 0 | File: flow_163546_820680.txt
2026-03-30 16:38:31 | Pred: 1 | Actual: 0 | File: flow_163831_116058.txt
2026-03-30 16:39:13 | Pred: 1 | Actual: 1 | File: flow_163913_192817.txt
2026-03-30 16:41:57 | Pred: 1 | Actual: 0 | File: flow_164157_485544.txt
2026-03-30 16:44:41 | Pred: 1 | Actual: 0 | File: flow_164441_776863.txt
2026-03-30 16:44:45 | Pred: 1 | Actual: 1 | File: flow_164445_785252.txt
2026-03-30 16:44:49 | Pred: 1 | Actual: 1 | File: flow_164449_791230.txt
2026-03-30 16:47:34 | Pred: 1 | Actual: 0 | File: flow_164734_081705.txt
2026-03-30 16:47:38 | Pred: 1 | Actual: 1 | File: flow_164738_088869.txt
2026-03-30 16:50:22 | Pred: 1 | Actual: 0 | File: flow_165022_378414.txt
2026-03-30 16:50:26 | Pred: 1 | Actual: 1 | File: flow_165026_385507.txt
2026-03-30 16:53:10 | Pred: 1 | Actual: 0 | File: flow_165310_673803.txt
2026-03-30 16:53:14 | Pred: 1 | Actual: 1 | File: flow_165314_680499.txt
2026-03-30 16:53:18 | Pred: 1 | Actual: 1 | File: flow_165318_688699.txt
2026-03-30 16:56:02 | Pred: 1 | Actual: 0 | File: flow_165602_975902.txt
2026-03-30 16:56:07 | Pred: 1 | Actual: 1 | File: flow_165606_983226.txt
2026-03-30 16:58:51 | Pred: 1 | Actual: 0 | File: flow_165851_280810.txt
