row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.8491202850089066,0.8599600438229039,0.8340521282580161,0.846807970554639,0.8494953264181904,0.849119814129008
1,Naive Bayes (Gaussian),0.7036157379918122,0.9323158593231586,0.4390899431214451,0.5970085833262514,0.7031472349195187,0.7036074715607226
2,KNN,0.8459639363730117,0.8439169876972785,0.8489280580036253,0.8464151060979029,0.8441201359587435,0.8459640290018127
3,Logistic Regression,0.5686740210631582,0.5972726467723368,0.42158884930308144,0.49428403927890957,0.5492673611111112,0.5686694246515408
4,Support Vector Machine,0.5623613237913685,0.5955185291582878,0.3887117944871554,0.4703880190605854,0.5499235183231755,0.5623558972435777
