Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-12-13,13,06,00,434073,0.0,BB,0,1,0,
2,2025-12-13,13,06,06,698096,6.264023,BB,0,1,0,
3,2025-12-13,13,06,08,846835,2.148739,BB,0,1,0,
4,2025-12-13,13,06,11,616616,2.769781,BB,0,1,0,
5,2025-12-13,13,06,11,672993,0.056377,02,1087,0,1,
6,2025-12-13,13,06,11,687772,0.014779,03,1082,0,1,
7,2025-12-13,13,06,11,744959,0.057187,01,1103,0,1,
8,2025-12-13,13,06,12,436377,0.691418,03,1250,0,0,Node 03: Network 3
9,2025-12-13,13,06,19,012588,6.576211,BB,0,1,0,
10,2025-12-13,13,06,19,075759,0.063171,02,477,0,1,
11,2025-12-13,13,06,19,087291,0.011532,03,462,0,1,
12,2025-12-13,13,06,19,104265,0.016974,01,487,0,1,
13,2025-12-13,13,06,19,833203,0.728938,03,1250,0,0,Node 03: Network 3
14,2025-12-13,13,06,21,376983,1.54378,02,750,0,0,Node 02: Network 3
15,2025-12-13,13,06,23,378645,2.001662,02,750,0,0,Node 02: Network 3
16,2025-12-13,13,06,34,747591,11.368946,BB,0,1,0,
17,2025-12-13,13,06,34,803693,0.056102,01,199,0,1,
18,2025-12-13,13,06,34,823212,0.019519,02,200,0,1,
19,2025-12-13,13,06,34,835709,0.012497,03,164,0,1,
20,2025-12-13,13,06,35,564636,0.728927,02,750,0,0,Node 02: Network 3
21,2025-12-13,13,06,35,860108,0.295472,03,1250,0,0,Node 03: Network 3
22,2025-12-13,13,06,37,111448,1.25134,01,250,0,0,Node 01: Network 3
23,2025-12-13,13,06,37,566695,0.455247,02,750,0,0,Node 02: Network 3
24,2025-12-13,13,06,37,865626,0.298931,03,1250,0,0,Node 03: Network 3
25,2025-12-13,13,06,40,751887,2.886261,BB,0,1,0,
26,2025-12-13,13,06,40,800763,0.048876,02,198,0,1,
27,2025-12-13,13,06,40,812801,0.012038,01,192,0,1,
28,2025-12-13,13,06,40,829992,0.017191,03,154,0,1,
29,2025-12-13,13,06,41,567761,0.737769,02,750,0,0,Node 02: Network 3
30,2025-12-13,13,06,41,863858,0.296097,03,1250,0,0,Node 03: Network 3
31,2025-12-13,13,06,42,907776,1.043918,01,250,0,0,Node 01: Network 3
32,2025-12-13,13,06,43,705069,0.797293,03,1250,0,0,Node 03: Network 3
33,2025-12-13,13,06,44,753522,1.048453,BB,0,1,0,
34,2025-12-13,13,06,44,810854,0.057332,02,197,0,1,
35,2025-12-13,13,06,44,830937,0.020083,03,148,0,1,
36,2025-12-13,13,06,46,754687,1.92375,BB,0,1,0,
37,2025-12-13,13,06,46,814825,0.060138,01,164,0,1,
38,2025-12-13,13,06,46,827338,0.012513,02,196,0,1,
39,2025-12-13,13,06,46,868486,0.041148,03,145,0,1,
40,2025-12-13,13,06,48,755093,1.886607,BB,0,1,0,
41,2025-12-13,13,06,48,799666,0.044573,02,196,0,1,
42,2025-12-13,13,06,48,826305,0.026639,01,183,0,1,
43,2025-12-13,13,06,48,838643,0.012338,03,140,0,1,
44,2025-12-13,13,06,49,824001,0.985358,03,1250,0,0,Node 03: Network 3
45,2025-12-13,13,06,50,868760,1.044759,01,250,0,0,Node 01: Network 3
46,2025-12-13,13,06,51,666346,0.797586,03,1250,0,0,Node 03: Network 3
47,2025-12-13,13,06,52,758304,1.091958,BB,0,1,0,
48,2025-12-13,13,06,52,799440,0.041136,01,180,0,1,
49,2025-12-13,13,06,52,845050,0.04561,02,195,0,1,
50,2025-12-13,13,06,52,857565,0.012515,03,135,0,1,
51,2025-12-13,13,06,53,074602,0.217037,01,250,0,0,Node 01: Network 3
52,2025-12-13,13,06,53,572353,0.497751,02,750,0,0,Node 02: Network 3
53,2025-12-13,13,06,53,870203,0.29785,03,1250,0,0,Node 03: Network 3
54,2025-12-13,13,06,55,119105,1.248902,01,250,0,0,Node 01: Network 3
55,2025-12-13,13,06,55,575122,0.456017,02,750,0,0,Node 02: Network 3
56,2025-12-13,13,06,55,873970,0.298848,03,1250,0,0,Node 03: Network 3
57,2025-12-13,13,06,57,879177,2.005207,03,1250,0,0,Node 03: Network 3
58,2025-12-13,13,06,59,881964,2.002787,03,1250,0,0,Node 03: Network 3
59,2025-12-13,13,07,00,926264,1.0443,01,250,0,0,Node 01: Network 3
60,2025-12-13,13,07,01,426582,0.500318,02,750,0,0,Node 02: Network 3
61,2025-12-13,13,07,01,724003,0.297421,03,1250,0,0,Node 03: Network 3
62,2025-12-13,13,07,02,760267,1.036264,BB,0,1,0,
63,2025-12-13,13,07,02,823446,0.063179,03,116,0,1,
64,2025-12-13,13,07,03,831604,1.008158,03,1250,0,0,Node 03: Network 3
65,2025-12-13,13,07,06,763016,2.931412,BB,0,1,0,
66,2025-12-13,13,07,06,809252,0.046236,03,110,0,1,
67,2025-12-13,13,07,06,832704,0.023452,02,188,0,1,
68,2025-12-13,13,07,06,886330,0.053626,01,163,0,1,
69,2025-12-13,13,07,07,079112,0.192782,01,250,0,0,Node 01: Network 3
70,2025-12-13,13,07,07,622672,0.54356,02,750,0,0,Node 02: Network 3
71,2025-12-13,13,07,07,875549,0.252877,03,1250,0,0,Node 03: Network 3
72,2025-12-13,13,07,09,169120,1.293571,01,250,0,0,Node 01: Network 3
73,2025-12-13,13,07,09,624509,0.455389,02,750,0,0,Node 02: Network 3
74,2025-12-13,13,07,09,965000,0.340491,03,1250,0,0,Node 03: Network 3
75,2025-12-13,13,07,11,171655,1.206655,01,250,0,0,Node 01: Network 3
76,2025-12-13,13,07,11,510196,0.338541,02,750,0,0,Node 02: Network 3
77,2025-12-13,13,07,11,805473,0.295277,03,1250,0,0,Node 03: Network 3
78,2025-12-13,13,07,13,055486,1.250013,01,250,0,0,Node 01: Network 3
79,2025-12-13,13,07,13,599315,0.543829,02,750,0,0,Node 02: Network 3
80,2025-12-13,13,07,13,852401,0.253086,03,1250,0,0,Node 03: Network 3
81,2025-12-13,13,07,15,145504,1.293103,01,250,0,0,Node 01: Network 3
82,2025-12-13,13,07,15,601040,0.455536,02,750,0,0,Node 02: Network 3
83,2025-12-13,13,07,17,149669,1.548629,01,250,0,0,Node 01: Network 3
84,2025-12-13,13,07,17,603161,0.453492,02,750,0,0,Node 02: Network 3
85,2025-12-13,13,07,17,948069,0.344908,03,1250,0,0,Node 03: Network 3
86,2025-12-13,13,07,19,149729,1.20166,01,250,0,0,Node 01: Network 3
87,2025-12-13,13,07,19,605991,0.456262,02,750,0,0,Node 02: Network 3
88,2025-12-13,13,07,19,951934,0.345943,03,1250,0,0,Node 03: Network 3
89,2025-12-13,13,07,20,997463,1.045529,01,250,0,0,Node 01: Network 3
90,2025-12-13,13,07,21,495510,0.498047,02,750,0,0,Node 02: Network 3
91,2025-12-13,13,07,21,956606,0.461096,03,1250,0,0,Node 03: Network 3
92,2025-12-13,13,07,22,999465,1.042859,01,250,0,0,Node 01: Network 3
93,2025-12-13,13,07,23,497698,0.498233,02,750,0,0,Node 02: Network 3
94,2025-12-13,13,07,23,794363,0.296665,03,1250,0,0,Node 03: Network 3
95,2025-12-13,13,07,25,003307,1.208944,01,250,0,0,Node 01: Network 3
96,2025-12-13,13,07,25,548135,0.544828,02,750,0,0,Node 02: Network 3
97,2025-12-13,13,07,25,797508,0.249373,03,1250,0,0,Node 03: Network 3
98,2025-12-13,13,07,27,094283,1.296775,01,250,0,0,Node 01: Network 3
99,2025-12-13,13,07,27,638209,0.543926,02,750,0,0,Node 02: Network 3
100,2025-12-13,13,07,27,891713,0.253504,03,1250,0,0,Node 03: Network 3
101,2025-12-13,13,07,29,096408,1.204695,01,250,0,0,Node 01: Network 3
102,2025-12-13,13,07,31,100447,2.004039,01,250,0,0,Node 01: Network 3
103,2025-12-13,13,07,31,898094,0.797647,03,1250,0,0,Node 03: Network 3
104,2025-12-13,13,07,33,103611,1.205517,01,250,0,0,Node 01: Network 3
105,2025-12-13,13,07,33,443358,0.339747,02,751,0,0,Node 02: Network 3
106,2025-12-13,13,07,36,777685,3.334327,BB,0,1,0,
107,2025-12-13,13,07,36,824777,0.047092,03,60,0,1,
108,2025-12-13,13,07,36,846844,0.022067,02,178,0,1,
109,2025-12-13,13,07,36,882509,0.035665,01,130,0,1,
110,2025-12-13,13,07,37,593594,0.711085,02,750,0,0,Node 02: Network 3
111,2025-12-13,13,07,39,595203,2.001609,02,750,0,0,Node 02: Network 3
112,2025-12-13,13,07,42,780610,3.185407,BB,0,1,0,
113,2025-12-13,13,07,42,813728,0.033118,03,50,0,1,
114,2025-12-13,13,07,42,847781,0.034053,02,176,0,1,
115,2025-12-13,13,07,42,862670,0.014889,01,124,0,1,
116,2025-12-13,13,07,43,851314,0.988644,03,1250,0,0,Node 03: Network 3
117,2025-12-13,13,07,45,395570,1.544256,02,750,0,0,Node 02: Network 3
118,2025-12-13,13,07,45,692029,0.296459,03,1250,0,0,Node 03: Network 3
119,2025-12-13,13,07,46,735105,1.043076,01,250,0,0,Node 01: Network 3
120,2025-12-13,13,07,46,794268,0.059163,BB,0,1,0,
121,2025-12-13,13,07,48,783343,1.989075,BB,0,1,0,
122,2025-12-13,13,07,48,848191,0.064848,01,366,0,1,
123,2025-12-13,13,07,48,861305,0.013114,02,325,0,1,
124,2025-12-13,13,07,48,873338,0.012033,03,821,0,1,
125,2025-12-13,13,07,49,599261,0.725923,02,750,0,0,Node 02: Network 3
126,2025-12-13,13,07,49,852531,0.25327,03,1250,0,0,Node 03: Network 3
127,2025-12-13,13,07,50,895054,1.042523,01,250,0,0,Node 01: Network 3
128,2025-12-13,13,07,54,785415,3.890361,BB,0,1,0,
129,2025-12-13,13,07,54,832217,0.046802,01,110,0,1,
130,2025-12-13,13,07,54,872405,0.040188,03,29,0,1,
131,2025-12-13,13,07,54,896979,0.024574,02,171,0,1,
132,2025-12-13,13,07,55,602005,0.705026,02,750,0,0,Node 02: Network 3
133,2025-12-13,13,07,58,787584,3.185579,BB,0,1,0,
134,2025-12-13,13,07,58,828410,0.040826,02,171,0,1,
135,2025-12-13,13,07,58,853537,0.025127,01,106,0,1,
136,2025-12-13,13,07,58,889745,0.036208,03,22,0,1,
137,2025-12-13,13,08,00,788293,1.898548,BB,0,1,0,
138,2025-12-13,13,08,00,842534,0.054241,02,170,0,1,
139,2025-12-13,13,08,00,861351,0.018817,01,103,0,1,
140,2025-12-13,13,08,01,103780,0.242429,01,250,0,0,Node 01: Network 3
141,2025-12-13,13,08,01,604599,0.500819,02,750,0,0,Node 02: Network 3
142,2025-12-13,13,08,01,857068,0.252469,03,1250,0,0,Node 03: Network 3
143,2025-12-13,13,08,03,106069,1.249001,01,250,0,0,Node 01: Network 3
144,2025-12-13,13,08,03,605668,0.499599,02,750,0,0,Node 02: Network 3
145,2025-12-13,13,08,03,903957,0.298289,03,1250,0,0,Node 03: Network 3
146,2025-12-13,13,08,05,152270,1.248313,01,250,0,0,Node 01: Network 3
147,2025-12-13,13,08,05,909997,0.757727,03,1250,0,0,Node 03: Network 3
148,2025-12-13,13,08,07,914278,2.004281,03,1250,0,0,Node 03: Network 3
149,2025-12-13,13,08,09,917975,2.003697,03,1250,0,0,Node 03: Network 3
150,2025-12-13,13,08,12,793660,2.875685,BB,0,1,0,
151,2025-12-13,13,08,12,837983,0.044323,03,1999,0,1,
152,2025-12-13,13,08,12,858014,0.020031,01,90,0,1,
153,2025-12-13,13,08,12,871074,0.01306,02,165,0,1,
154,2025-12-13,13,08,13,614355,0.743281,03,1250,0,0,Node 03: Network 3
155,2025-12-13,13,08,14,794984,1.180629,BB,0,1,0,
156,2025-12-13,13,08,14,855595,0.060611,01,89,0,1,
157,2025-12-13,13,08,18,796420,3.940825,BB,0,1,0,
158,2025-12-13,13,08,18,838496,0.042076,02,458,0,1,
159,2025-12-13,13,08,18,884727,0.046231,01,84,0,1,
160,2025-12-13,13,08,18,904403,0.019676,03,496,0,1,
161,2025-12-13,13,08,19,111580,0.207177,01,250,0,0,Node 01: Network 3
162,2025-12-13,13,08,19,614219,0.502639,03,1250,0,0,Node 03: Network 3
163,2025-12-13,13,08,19,655447,0.041228,02,750,0,0,Node 02: Network 3
