Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-10-19,11,00,03,630540,0.0,BB,0,1,0,
2,2025-10-19,11,00,03,663866,0.033326,03,531,0,1,
3,2025-10-19,11,00,03,678131,0.014265,01,773,0,1,
4,2025-10-19,11,00,03,691640,0.013509,02,870,0,1,
5,2025-10-19,11,00,03,946613,0.254973,01,250,0,0,Node 01: Network 1
6,2025-10-19,11,00,04,445943,0.49933,02,750,0,0,Node 02: Network 1
7,2025-10-19,11,00,04,523905,0.077962,03,1263,0,0,Node 03: Network 1
8,2025-10-19,11,00,05,631094,1.107189,BB,0,1,0,
9,2025-10-19,11,00,07,631242,2.000148,BB,0,1,0,
10,2025-10-19,11,00,07,676761,0.045519,03,446,0,1,
11,2025-10-19,11,00,07,686760,0.009999,01,1,0,1,
12,2025-10-19,11,00,07,702783,0.016023,02,5,0,1,
13,2025-10-19,11,00,07,947417,0.244634,01,250,0,0,Node 01: Network 1
14,2025-10-19,11,00,08,447005,0.499588,02,751,0,0,Node 02: Network 1
15,2025-10-19,11,00,08,524200,0.077195,03,1263,0,0,Node 03: Network 1
16,2025-10-19,11,00,09,629378,1.105178,BB,0,1,0,
17,2025-10-19,11,00,11,629799,2.000421,BB,0,1,0,
18,2025-10-19,11,00,11,684329,0.05453,03,443,0,1,
19,2025-10-19,11,00,11,697841,0.013512,01,1998,0,1,
20,2025-10-19,11,00,11,720350,0.022509,02,2,0,1,
21,2025-10-19,11,00,11,946426,0.226076,01,250,0,0,Node 01: Network 1
22,2025-10-19,11,00,12,447105,0.500679,02,750,0,0,Node 02: Network 1
23,2025-10-19,11,00,12,523264,0.076159,03,1264,0,0,Node 03: Network 1
24,2025-10-19,11,00,13,629152,1.105888,BB,0,1,0,
25,2025-10-19,11,00,15,628222,1.99907,BB,0,1,0,
26,2025-10-19,11,00,15,678746,0.050524,01,1999,0,1,
27,2025-10-19,11,00,15,690753,0.012007,03,443,0,1,
28,2025-10-19,11,00,15,748811,0.058058,02,1,0,1,
29,2025-10-19,11,00,15,945460,0.196649,01,250,0,0,Node 01: Network 1
30,2025-10-19,11,00,16,445063,0.499603,02,750,0,0,Node 02: Network 1
31,2025-10-19,11,00,16,521107,0.076044,03,1264,0,0,Node 03: Network 1
32,2025-10-19,11,00,17,628357,1.10725,BB,0,1,0,
33,2025-10-19,11,00,19,627395,1.999038,BB,0,1,0,
34,2025-10-19,11,00,19,669412,0.042017,01,1998,0,1,
35,2025-10-19,11,00,19,687413,0.018001,02,2,0,1,
36,2025-10-19,11,00,19,702945,0.015532,03,444,0,1,
37,2025-10-19,11,00,19,942575,0.23963,01,250,0,0,Node 01: Network 1
38,2025-10-19,11,00,20,444816,0.502241,02,750,0,0,Node 02: Network 1
39,2025-10-19,11,00,20,520029,0.075213,03,1263,0,0,Node 03: Network 1
40,2025-10-19,11,00,21,627945,1.107916,BB,0,1,0,
41,2025-10-19,11,00,23,627627,1.999682,BB,0,1,0,
42,2025-10-19,11,00,23,666140,0.038513,03,444,0,1,
43,2025-10-19,11,00,23,681657,0.015517,01,1,0,1,
44,2025-10-19,11,00,23,714187,0.03253,02,4,0,1,
45,2025-10-19,11,00,23,943815,0.229628,01,250,0,0,Node 01: Network 1
46,2025-10-19,11,00,24,443647,0.499832,02,750,0,0,Node 02: Network 1
47,2025-10-19,11,00,24,522199,0.078552,03,1263,0,0,Node 03: Network 1
48,2025-10-19,11,00,25,627566,1.105367,BB,0,1,0,
49,2025-10-19,11,00,27,626850,1.999284,BB,0,1,0,
50,2025-10-19,11,00,27,678966,0.052116,02,3,0,1,
51,2025-10-19,11,00,27,695969,0.017003,03,444,0,1,
52,2025-10-19,11,00,27,728988,0.033019,01,1999,0,1,
53,2025-10-19,11,00,27,943136,0.214148,01,250,0,0,Node 01: Network 1
54,2025-10-19,11,00,28,444049,0.500913,02,750,0,0,Node 02: Network 1
55,2025-10-19,11,00,28,522171,0.078122,03,1264,0,0,Node 03: Network 1
56,2025-10-19,11,00,29,626264,1.104093,BB,0,1,0,
57,2025-10-19,11,00,31,626220,1.999956,BB,0,1,0,
58,2025-10-19,11,00,31,665238,0.039018,03,443,0,1,
59,2025-10-19,11,00,31,705745,0.040507,01,1999,0,1,
60,2025-10-19,11,00,31,716265,0.01052,02,2,0,1,
61,2025-10-19,11,00,31,941913,0.225648,01,250,0,0,Node 01: Network 1
62,2025-10-19,11,00,32,442161,0.500248,02,750,0,0,Node 02: Network 1
63,2025-10-19,11,00,32,517732,0.075571,03,1263,0,0,Node 03: Network 1
64,2025-10-19,11,00,33,626054,1.108322,BB,0,1,0,
65,2025-10-19,11,00,35,625053,1.998999,BB,0,1,0,
66,2025-10-19,11,00,35,654094,0.029041,01,0,0,1,
67,2025-10-19,11,00,35,692602,0.038508,02,3,0,1,
68,2025-10-19,11,00,35,728139,0.035537,03,444,0,1,
69,2025-10-19,11,00,35,942100,0.213961,01,250,0,0,Node 01: Network 1
