Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-07-15,12,39,23,681320,0.0,BB,0,1,0,
2,2025-07-15,12,39,23,728947,0.047627,03,292,0,1,
3,2025-07-15,12,39,23,760952,0.032005,02,223,0,1,
4,2025-07-15,12,39,23,777045,0.016093,01,231,0,1,
5,2025-07-15,12,39,24,001414,0.224369,01,250,0,0,Node 01: Network 2
6,2025-07-15,12,39,24,497543,0.496129,02,750,0,0,Node 02: Network 2
7,2025-07-15,12,39,25,009342,0.511799,03,1251,0,0,Node 03: Network 2
8,2025-07-15,12,39,26,001352,0.99201,01,251,0,0,Node 01: Network 2
9,2025-07-15,12,39,26,514704,0.513352,02,750,0,0,Node 02: Network 2
10,2025-07-15,12,39,27,010973,0.496269,03,1250,0,0,Node 03: Network 2
11,2025-07-15,12,39,28,018756,1.007783,01,250,0,0,Node 01: Network 2
12,2025-07-15,12,39,28,515202,0.496446,02,750,0,0,Node 02: Network 2
13,2025-07-15,12,39,29,011868,0.496666,03,1250,0,0,Node 03: Network 2
14,2025-07-15,12,39,30,020350,1.008482,01,250,0,0,Node 01: Network 2
15,2025-07-15,12,39,30,516745,0.496395,02,750,0,0,Node 02: Network 2
16,2025-07-15,12,39,31,012154,0.495409,03,1250,0,0,Node 03: Network 2
17,2025-07-15,12,39,32,021174,1.00902,01,250,0,0,Node 01: Network 2
18,2025-07-15,12,39,32,517240,0.496066,02,750,0,0,Node 02: Network 2
19,2025-07-15,12,39,33,014043,0.496803,03,1250,0,0,Node 03: Network 2
20,2025-07-15,12,39,34,022081,1.008038,01,250,0,0,Node 01: Network 2
21,2025-07-15,12,39,34,518260,0.496179,02,750,0,0,Node 02: Network 2
22,2025-07-15,12,39,35,015037,0.496777,03,1250,0,0,Node 03: Network 2
23,2025-07-15,12,39,36,023540,1.008503,01,250,0,0,Node 01: Network 2
24,2025-07-15,12,39,36,519102,0.495562,02,750,0,0,Node 02: Network 2
25,2025-07-15,12,39,37,015272,0.49617,03,1250,0,0,Node 03: Network 2
