Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-07-14,12,19,03,921931,0.0,BB,0,1,0,
2,2025-07-14,12,19,03,976829,0.054898,02,1826,0,1,
3,2025-07-14,12,19,03,995860,0.019031,03,1813,0,1,
4,2025-07-14,12,19,04,020888,0.025028,01,1787,0,1,
5,2025-07-14,12,19,04,237627,0.216739,01,250,0,0,Node 01: Network 1
6,2025-07-14,12,19,04,738114,0.500487,02,750,0,0,Node 02: Network 1
7,2025-07-14,12,19,05,240579,0.502465,03,1250,0,0,Node 03: Network 1
8,2025-07-14,12,19,06,240585,1.000006,01,250,0,0,Node 01: Network 1
9,2025-07-14,12,19,06,738978,0.498393,02,750,0,0,Node 02: Network 1
10,2025-07-14,12,19,07,242220,0.503242,03,1250,0,0,Node 03: Network 1
11,2025-07-14,12,19,08,244618,1.002398,01,250,0,0,Node 01: Network 1
12,2025-07-14,12,19,08,741307,0.496689,02,750,0,0,Node 02: Network 1
13,2025-07-14,12,19,09,243347,0.50204,03,1250,0,0,Node 03: Network 1
14,2025-07-14,12,19,10,248239,1.004892,01,250,0,0,Node 01: Network 1
15,2025-07-14,12,19,10,744893,0.496654,02,750,0,0,Node 02: Network 1
16,2025-07-14,12,19,11,245160,0.500267,03,1250,0,0,Node 03: Network 1
17,2025-07-14,12,19,12,251047,1.005887,01,250,0,0,Node 01: Network 1
18,2025-07-14,12,19,12,745993,0.494946,02,750,0,0,Node 02: Network 1
19,2025-07-14,12,19,13,245121,0.499128,03,1250,0,0,Node 03: Network 1
20,2025-07-14,12,19,14,255877,1.010756,01,250,0,0,Node 01: Network 1
21,2025-07-14,12,19,14,747894,0.492017,02,750,0,0,Node 02: Network 1
22,2025-07-14,12,19,15,246704,0.49881,03,1250,0,0,Node 03: Network 1
23,2025-07-14,12,19,16,259194,1.01249,01,250,0,0,Node 01: Network 1
24,2025-07-14,12,19,16,749388,0.490194,02,750,0,0,Node 02: Network 1
25,2025-07-14,12,19,17,249028,0.49964,03,1250,0,0,Node 03: Network 1
26,2025-07-14,12,19,18,262382,1.013354,01,250,0,0,Node 01: Network 1
27,2025-07-14,12,19,18,750857,0.488475,02,750,0,0,Node 02: Network 1
28,2025-07-14,12,19,19,250409,0.499552,03,1250,0,0,Node 03: Network 1
29,2025-07-14,12,19,20,266863,1.016454,01,250,0,0,Node 01: Network 1
30,2025-07-14,12,19,20,753675,0.486812,02,750,0,0,Node 02: Network 1
31,2025-07-14,12,19,21,252342,0.498667,03,1250,0,0,Node 03: Network 1
32,2025-07-14,12,19,22,269779,1.017437,01,250,0,0,Node 01: Network 1
33,2025-07-14,12,19,22,755745,0.485966,02,750,0,0,Node 02: Network 1
34,2025-07-14,12,19,23,252180,0.496435,03,1250,0,0,Node 03: Network 1
35,2025-07-14,12,19,24,273771,1.021591,01,250,0,0,Node 01: Network 1
36,2025-07-14,12,19,24,758792,0.485021,02,750,0,0,Node 02: Network 1
37,2025-07-14,12,19,25,254075,0.495283,03,1250,0,0,Node 03: Network 1
38,2025-07-14,12,19,26,276545,1.02247,01,250,0,0,Node 01: Network 1
39,2025-07-14,12,19,26,759520,0.482975,02,750,0,0,Node 02: Network 1
40,2025-07-14,12,19,27,256063,0.496543,03,1250,0,0,Node 03: Network 1
41,2025-07-14,12,19,28,280787,1.024724,01,250,0,0,Node 01: Network 1
42,2025-07-14,12,19,28,760948,0.480161,02,750,0,0,Node 02: Network 1
43,2025-07-14,12,19,29,257037,0.496089,03,1250,0,0,Node 03: Network 1
44,2025-07-14,12,19,30,285654,1.028617,01,250,0,0,Node 01: Network 1
45,2025-07-14,12,19,30,762843,0.477189,02,750,0,0,Node 02: Network 1
46,2025-07-14,12,19,31,257988,0.495145,03,1250,0,0,Node 03: Network 1
47,2025-07-14,12,19,32,288751,1.030763,01,250,0,0,Node 01: Network 1
48,2025-07-14,12,19,32,765730,0.476979,02,750,0,0,Node 02: Network 1
49,2025-07-14,12,19,33,260827,0.495097,03,1250,0,0,Node 03: Network 1
50,2025-07-14,12,19,34,291799,1.030972,01,250,0,0,Node 01: Network 1
51,2025-07-14,12,19,34,767726,0.475927,02,750,0,0,Node 02: Network 1
52,2025-07-14,12,19,35,262144,0.494418,03,1250,0,0,Node 03: Network 1
53,2025-07-14,12,19,36,295652,1.033508,01,250,0,0,Node 01: Network 1
54,2025-07-14,12,19,36,769631,0.473979,02,750,0,0,Node 02: Network 1
55,2025-07-14,12,19,37,262657,0.493026,03,1250,0,0,Node 03: Network 1
56,2025-07-14,12,19,38,299406,1.036749,01,250,0,0,Node 01: Network 1
57,2025-07-14,12,19,38,771635,0.472229,02,750,0,0,Node 02: Network 1
58,2025-07-14,12,19,39,264042,0.492407,03,1250,0,0,Node 03: Network 1
59,2025-07-14,12,19,40,302586,1.038544,01,250,0,0,Node 01: Network 1
60,2025-07-14,12,19,40,773691,0.471105,02,750,0,0,Node 02: Network 1
61,2025-07-14,12,19,41,265748,0.492057,03,1250,0,0,Node 03: Network 1
62,2025-07-14,12,19,42,306256,1.040508,01,250,0,0,Node 01: Network 1
63,2025-07-14,12,19,42,775688,0.469432,02,750,0,0,Node 02: Network 1
64,2025-07-14,12,19,43,267564,0.491876,03,1250,0,0,Node 03: Network 1
65,2025-07-14,12,19,44,309295,1.041731,01,250,0,0,Node 01: Network 1
66,2025-07-14,12,19,44,777412,0.468117,02,750,0,0,Node 02: Network 1
67,2025-07-14,12,19,45,268416,0.491004,03,1250,0,0,Node 03: Network 1
68,2025-07-14,12,19,46,314469,1.046053,01,250,0,0,Node 01: Network 1
69,2025-07-14,12,19,46,778756,0.464287,02,750,0,0,Node 02: Network 1
70,2025-07-14,12,19,47,268472,0.489716,03,1250,0,0,Node 03: Network 1
71,2025-07-14,12,19,48,317337,1.048865,01,250,0,0,Node 01: Network 1
72,2025-07-14,12,19,48,782592,0.465255,02,750,0,0,Node 02: Network 1
73,2025-07-14,12,19,49,272637,0.490045,03,1250,0,0,Node 03: Network 1
74,2025-07-14,12,19,50,321783,1.049146,01,250,0,0,Node 01: Network 1
75,2025-07-14,12,19,50,783757,0.461974,02,750,0,0,Node 02: Network 1
76,2025-07-14,12,19,51,272645,0.488888,03,1250,0,0,Node 03: Network 1
77,2025-07-14,12,19,52,325200,1.052555,01,250,0,0,Node 01: Network 1
78,2025-07-14,12,19,52,785318,0.460118,02,750,0,0,Node 02: Network 1
79,2025-07-14,12,19,53,275194,0.489876,03,1250,0,0,Node 03: Network 1
80,2025-07-14,12,19,54,328562,1.053368,01,250,0,0,Node 01: Network 1
81,2025-07-14,12,19,54,787721,0.459159,02,750,0,0,Node 02: Network 1
82,2025-07-14,12,19,55,275809,0.488088,03,1250,0,0,Node 03: Network 1
83,2025-07-14,12,19,56,332206,1.056397,01,250,0,0,Node 01: Network 1
84,2025-07-14,12,19,56,789203,0.456997,02,750,0,0,Node 02: Network 1
85,2025-07-14,12,19,57,277444,0.488241,03,1250,0,0,Node 03: Network 1
86,2025-07-14,12,19,58,335578,1.058134,01,250,0,0,Node 01: Network 1
87,2025-07-14,12,19,58,791228,0.45565,02,750,0,0,Node 02: Network 1
88,2025-07-14,12,19,59,278080,0.486852,03,1250,0,0,Node 03: Network 1
89,2025-07-14,12,20,00,339216,1.061136,01,250,0,0,Node 01: Network 1
90,2025-07-14,12,20,00,793522,0.454306,02,750,0,0,Node 02: Network 1
91,2025-07-14,12,20,01,279366,0.485844,03,1250,0,0,Node 03: Network 1
92,2025-07-14,12,20,02,344427,1.065061,01,250,0,0,Node 01: Network 1
93,2025-07-14,12,20,02,795142,0.450715,02,750,0,0,Node 02: Network 1
94,2025-07-14,12,20,03,280898,0.485756,03,1250,0,0,Node 03: Network 1
95,2025-07-14,12,20,04,346967,1.066069,01,250,0,0,Node 01: Network 1
96,2025-07-14,12,20,04,797972,0.451005,02,750,0,0,Node 02: Network 1
97,2025-07-14,12,20,05,282822,0.48485,03,1250,0,0,Node 03: Network 1
98,2025-07-14,12,20,06,350110,1.067288,01,250,0,0,Node 01: Network 1
99,2025-07-14,12,20,06,800227,0.450117,02,750,0,0,Node 02: Network 1
100,2025-07-14,12,20,07,284345,0.484118,03,1250,0,0,Node 03: Network 1
101,2025-07-14,12,20,08,353593,1.069248,01,250,0,0,Node 01: Network 1
102,2025-07-14,12,20,08,801652,0.448059,02,750,0,0,Node 02: Network 1
103,2025-07-14,12,20,09,286191,0.484539,03,1250,0,0,Node 03: Network 1
104,2025-07-14,12,20,10,357706,1.071515,01,250,0,0,Node 01: Network 1
105,2025-07-14,12,20,10,802873,0.445167,02,750,0,0,Node 02: Network 1
106,2025-07-14,12,20,11,286278,0.483405,03,1250,0,0,Node 03: Network 1
