Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-07-22,17,02,06,177960,0.0,BB,0,1,0,
2,2025-07-22,17,02,06,249110,0.07115,02,1647,0,1,
3,2025-07-22,17,02,06,261654,0.012544,03,403,0,1,
4,2025-07-22,17,02,06,318083,0.056429,01,604,0,1,
5,2025-07-22,17,02,27,143967,20.825884,BB,0,1,0,
6,2025-07-22,17,02,27,194583,0.050616,02,605,0,1,
7,2025-07-22,17,02,27,211709,0.017126,01,1547,0,1,
8,2025-07-22,17,02,27,265223,0.053514,03,1347,0,1,
9,2025-07-22,17,02,27,458970,0.193747,01,250,0,0,Node 01: Network 3
10,2025-07-22,17,02,29,461649,2.002679,01,250,0,0,Node 01: Network 3
11,2025-07-22,17,02,30,509736,1.048087,03,1250,0,0,Node 03: Network 3
12,2025-07-22,17,02,31,464295,0.954559,01,250,0,0,Node 01: Network 3
13,2025-07-22,17,02,32,051723,0.587428,02,750,0,0,Node 02: Network 3
14,2025-07-22,17,02,35,162065,3.110342,BB,0,1,0,
15,2025-07-22,17,02,35,214623,0.052558,03,1358,0,1,
16,2025-07-22,17,02,35,246175,0.031552,01,1557,0,1,
17,2025-07-22,17,02,35,274851,0.028676,02,621,0,1,
18,2025-07-22,17,02,35,979326,0.704475,02,750,0,0,Node 02: Network 3
19,2025-07-22,17,02,36,481877,0.502551,03,1250,0,0,Node 03: Network 3
20,2025-07-22,17,02,37,523824,1.041947,01,250,0,0,Node 01: Network 3
21,2025-07-22,17,02,37,979342,0.455518,02,750,0,0,Node 02: Network 3
22,2025-07-22,17,02,38,483165,0.503823,03,1250,0,0,Node 03: Network 3
23,2025-07-22,17,02,39,526282,1.043117,01,250,0,0,Node 01: Network 3
24,2025-07-22,17,02,40,573901,1.047619,03,1250,0,0,Node 03: Network 3
25,2025-07-22,17,02,41,528048,0.954147,01,250,0,0,Node 01: Network 3
26,2025-07-22,17,02,42,116504,0.588456,02,750,0,0,Node 02: Network 3
27,2025-07-22,17,02,42,574592,0.458088,03,1250,0,0,Node 03: Network 3
28,2025-07-22,17,02,43,529761,0.955169,01,250,0,0,Node 01: Network 3
29,2025-07-22,17,02,44,117524,0.587763,02,750,0,0,Node 02: Network 3
30,2025-07-22,17,02,44,576658,0.459134,03,1250,0,0,Node 03: Network 3
31,2025-07-22,17,02,46,117591,1.540933,02,750,0,0,Node 02: Network 3
32,2025-07-22,17,02,46,664301,0.54671,03,1250,0,0,Node 03: Network 3
33,2025-07-22,17,02,48,118364,1.454063,02,750,0,0,Node 02: Network 3
34,2025-07-22,17,02,48,667097,0.548733,03,1250,0,0,Node 03: Network 3
35,2025-07-22,17,02,50,120232,1.453135,02,750,0,0,Node 02: Network 3
36,2025-07-22,17,02,53,200655,3.080423,BB,0,1,0,
37,2025-07-22,17,02,53,236221,0.035566,01,1576,0,1,
38,2025-07-22,17,02,53,254884,0.018663,03,1379,0,1,
39,2025-07-22,17,02,53,266398,0.011514,02,653,0,1,
40,2025-07-22,17,02,55,206574,1.940176,BB,0,1,0,
41,2025-07-22,17,02,55,256264,0.04969,03,1382,0,1,
42,2025-07-22,17,02,55,269503,0.013239,02,657,0,1,
43,2025-07-22,17,02,55,332864,0.063361,01,1579,0,1,
44,2025-07-22,17,02,59,213448,3.880584,BB,0,1,0,
45,2025-07-22,17,02,59,276113,0.062665,03,1386,0,1,
46,2025-07-22,17,02,59,288143,0.01203,02,664,0,1,
47,2025-07-22,17,02,59,302207,0.014064,01,1583,0,1,
48,2025-07-22,17,03,00,030092,0.727885,02,750,0,0,Node 02: Network 3
49,2025-07-22,17,03,00,533342,0.50325,03,1250,0,0,Node 03: Network 3
50,2025-07-22,17,03,02,031391,1.498049,02,751,0,0,Node 02: Network 3
51,2025-07-22,17,03,02,535398,0.504007,03,1250,0,0,Node 03: Network 3
52,2025-07-22,17,03,03,576454,1.041056,01,250,0,0,Node 01: Network 3
53,2025-07-22,17,03,04,031710,0.455256,02,750,0,0,Node 02: Network 3
54,2025-07-22,17,03,04,537191,0.505481,03,1250,0,0,Node 03: Network 3
55,2025-07-22,17,03,05,578656,1.041465,01,250,0,0,Node 01: Network 3
56,2025-07-22,17,03,06,032775,0.454119,02,750,0,0,Node 02: Network 3
57,2025-07-22,17,03,06,538763,0.505988,03,1250,0,0,Node 03: Network 3
58,2025-07-22,17,03,07,578242,1.039479,01,250,0,0,Node 01: Network 3
59,2025-07-22,17,03,11,240934,3.662692,BB,0,1,0,
60,2025-07-22,17,03,11,296708,0.055774,03,1401,0,1,
61,2025-07-22,17,03,11,310247,0.013539,01,1596,0,1,
62,2025-07-22,17,03,11,362726,0.052479,02,687,0,1,
63,2025-07-22,17,03,11,557091,0.194365,01,250,0,0,Node 01: Network 3
64,2025-07-22,17,03,12,058423,0.501332,02,750,0,0,Node 02: Network 3
65,2025-07-22,17,03,12,560481,0.502058,03,1250,0,0,Node 03: Network 3
66,2025-07-22,17,03,14,058250,1.497769,02,750,0,0,Node 02: Network 3
67,2025-07-22,17,03,14,561968,0.503718,03,1250,0,0,Node 03: Network 3
