Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-12-14,16,38,11,477450,0.0,BB,0,1,0,
2,2025-12-14,16,38,16,278682,4.801232,BB,0,1,0,
3,2025-12-14,16,38,18,323404,2.044722,BB,0,1,0,
4,2025-12-14,16,38,20,252583,1.929179,BB,0,1,0,
5,2025-12-14,16,38,22,205664,1.953081,BB,0,1,0,
6,2025-12-14,16,38,22,275138,0.069474,03,1670,0,1,
7,2025-12-14,16,38,22,288159,0.013021,02,1674,0,1,
8,2025-12-14,16,38,22,301667,0.013508,01,1675,0,1,
9,2025-12-14,16,38,22,523209,0.221542,01,250,0,0,Node 01: Network 3
10,2025-12-14,16,38,22,923010,0.399801,BB,0,1,0,
11,2025-12-14,16,38,22,985784,0.062774,01,391,0,1,
12,2025-12-14,16,38,23,001810,0.016026,02,391,0,1,
13,2025-12-14,16,38,23,239665,0.237855,01,250,0,0,Node 01: Network 3
14,2025-12-14,16,38,23,782593,0.542928,02,750,0,0,Node 02: Network 3
15,2025-12-14,16,38,26,925456,3.142863,BB,0,1,0,
16,2025-12-14,16,38,26,981712,0.056256,03,379,0,1,
17,2025-12-14,16,38,26,993741,0.012029,02,389,0,1,
18,2025-12-14,16,38,27,009251,0.01551,01,386,0,1,
19,2025-12-14,16,38,27,741589,0.732338,02,750,0,0,Node 02: Network 3
20,2025-12-14,16,38,29,742517,2.000928,02,750,0,0,Node 02: Network 3
21,2025-12-14,16,38,31,287569,1.545052,01,250,0,0,Node 01: Network 3
22,2025-12-14,16,38,31,745624,0.458055,02,750,0,0,Node 02: Network 3
23,2025-12-14,16,38,32,316244,0.57062,03,1250,0,0,Node 03: Network 3
24,2025-12-14,16,38,33,292076,0.975832,01,250,0,0,Node 01: Network 3
25,2025-12-14,16,38,33,746794,0.454718,02,750,0,0,Node 02: Network 3
26,2025-12-14,16,38,36,930037,3.183243,BB,0,1,0,
27,2025-12-14,16,38,36,979510,0.049473,01,375,0,1,
28,2025-12-14,16,38,37,017072,0.037562,03,362,0,1,
29,2025-12-14,16,38,37,037921,0.020849,02,386,0,1,
30,2025-12-14,16,38,37,246455,0.208534,01,250,0,0,Node 01: Network 3
31,2025-12-14,16,38,37,789457,0.543002,02,750,0,0,Node 02: Network 3
32,2025-12-14,16,38,38,274361,0.484904,03,1250,0,0,Node 03: Network 3
33,2025-12-14,16,38,39,335737,1.061376,01,250,0,0,Node 01: Network 3
34,2025-12-14,16,38,40,278333,0.942596,03,1250,0,0,Node 03: Network 3
35,2025-12-14,16,38,42,283813,2.00548,03,1250,0,0,Node 03: Network 3
36,2025-12-14,16,38,44,933776,2.649963,BB,0,1,0,
37,2025-12-14,16,38,44,997627,0.063851,01,367,0,1,
38,2025-12-14,16,38,45,048030,0.050403,03,348,0,1,
39,2025-12-14,16,38,45,071558,0.023528,02,383,0,1,
40,2025-12-14,16,38,45,249724,0.178166,01,250,0,0,Node 01: Network 3
41,2025-12-14,16,38,48,935365,3.685641,BB,0,1,0,
42,2025-12-14,16,38,48,978533,0.043168,01,361,0,1,
43,2025-12-14,16,38,48,991357,0.012824,03,342,0,1,
44,2025-12-14,16,38,49,021799,0.030442,02,381,0,1,
45,2025-12-14,16,38,49,250267,0.228468,01,250,0,0,Node 01: Network 3
46,2025-12-14,16,38,49,751442,0.501175,02,750,0,0,Node 02: Network 3
47,2025-12-14,16,38,50,236782,0.48534,03,1250,0,0,Node 03: Network 3
48,2025-12-14,16,38,52,937709,2.700927,BB,0,1,0,
49,2025-12-14,16,38,52,974282,0.036573,01,358,0,1,
50,2025-12-14,16,38,53,002373,0.028091,03,335,0,1,
51,2025-12-14,16,38,53,028425,0.026052,02,379,0,1,
52,2025-12-14,16,38,53,254294,0.225869,01,250,0,0,Node 01: Network 3
53,2025-12-14,16,38,55,257978,2.003684,01,250,0,0,Node 01: Network 3
54,2025-12-14,16,38,56,284898,1.02692,03,1250,0,0,Node 03: Network 3
55,2025-12-14,16,38,57,261130,0.976232,01,250,0,0,Node 01: Network 3
56,2025-12-14,16,38,57,829696,0.568566,02,750,0,0,Node 02: Network 3
