Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-07-21,23,32,10,312947,0.0,BB,0,1,0,
2,2025-07-21,23,32,10,376897,0.06395,02,1625,0,1,
3,2025-07-21,23,32,10,408682,0.031785,03,1697,0,1,
4,2025-07-21,23,32,10,472830,0.064148,01,781,0,1,
5,2025-07-21,23,32,10,632404,0.159574,01,250,0,0,Node 01: Network 1
6,2025-07-21,23,32,11,128471,0.496067,02,750,0,0,Node 02: Network 2
7,2025-07-21,23,32,12,665623,1.537152,01,250,0,0,Node 01: Network 1
8,2025-07-21,23,32,14,681536,2.015913,01,250,0,0,Node 01: Network 1
9,2025-07-21,23,32,16,682727,2.001191,01,250,0,0,Node 01: Network 1
10,2025-07-21,23,32,17,722598,1.039871,03,1250,0,0,Node 03: Network 2
11,2025-07-21,23,32,18,683092,0.960494,01,250,0,0,Node 01: Network 1
12,2025-07-21,23,32,19,722855,1.039763,03,1250,0,0,Node 03: Network 2
13,2025-07-21,23,32,20,763342,1.040487,01,250,0,0,Node 01: Network 1
14,2025-07-21,23,32,21,323537,0.560195,02,750,0,0,Node 02: Network 2
15,2025-07-21,23,32,22,860781,1.537244,01,250,0,0,Node 01: Network 1
16,2025-07-21,23,32,23,404944,0.544163,02,750,0,0,Node 02: Network 2
17,2025-07-21,23,32,23,900857,0.495913,03,1250,0,0,Node 03: Network 2
18,2025-07-21,23,32,24,317198,0.416341,BB,0,1,0,
19,2025-07-21,23,32,26,317185,1.999987,BB,0,1,0,
20,2025-07-21,23,32,26,381731,0.064546,02,1730,0,1,
21,2025-07-21,23,32,26,397235,0.015504,03,1732,0,1,
22,2025-07-21,23,32,26,413239,0.016004,01,1685,0,1,
23,2025-07-21,23,32,26,637522,0.224283,01,250,0,0,Node 01: Network 1
24,2025-07-21,23,32,27,133924,0.496402,02,750,0,0,Node 02: Network 2
25,2025-07-21,23,32,29,134088,2.000164,02,750,0,0,Node 02: Network 2
26,2025-07-21,23,32,31,134634,2.000546,02,750,0,0,Node 02: Network 2
27,2025-07-21,23,32,32,927861,1.793227,BB,0,1,0,02:1625:0:1
28,2025-07-21,23,32,32,959881,0.03202,03,1697,0,1,01:781:0:1
29,2025-07-21,23,32,32,991433,0.031552,03,298,0,1,
30,2025-07-21,23,32,32,991433,0.0,02,213,0,1,
31,2025-07-21,23,32,33,039445,0.048012,01,1359,0,1,
32,2025-07-21,23,32,33,103993,0.064548,01,250,0,0,Node 01: Network 1
33,2025-07-21,23,32,33,232068,0.128075,02,750,0,0,Node 02: Network 2
34,2025-07-21,23,32,33,343799,0.111731,01,250,0,0,Node 01: Network 1
