Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-10-23,22,32,55,572166,0.0,BB,0,1,0,
2,2025-10-23,22,32,55,606871,0.034705,02,1311,0,1,
3,2025-10-23,22,32,55,619890,0.013019,03,1327,0,1,
4,2025-10-23,22,32,55,633909,0.014019,01,1261,0,1,
5,2025-10-23,22,32,55,886849,0.25294,01,250,0,0,Node 01: Network 1
6,2025-10-23,22,32,56,389032,0.502183,02,750,0,0,Node 02: Network 1
7,2025-10-23,22,32,56,550407,0.161375,03,1250,0,0,Node 03: Network 1
8,2025-10-23,22,32,57,572487,1.02208,BB,0,1,0,
9,2025-10-23,22,32,59,572455,1.999968,BB,0,1,0,
10,2025-10-23,22,32,59,605913,0.033458,01,1,0,1,
11,2025-10-23,22,32,59,623446,0.017533,02,4,0,1,
12,2025-10-23,22,32,59,636026,0.01258,03,345,0,1,
13,2025-10-23,22,32,59,887635,0.251609,01,250,0,0,Node 01: Network 1
14,2025-10-23,22,33,00,389318,0.501683,02,750,0,0,Node 02: Network 1
15,2025-10-23,22,33,00,551306,0.161988,03,1250,0,0,Node 03: Network 1
16,2025-10-23,22,33,01,571458,1.020152,BB,0,1,0,
17,2025-10-23,22,33,03,570993,1.999535,BB,0,1,0,
18,2025-10-23,22,33,03,623277,0.052284,01,1999,0,1,
19,2025-10-23,22,33,03,658871,0.035594,03,343,0,1,
20,2025-10-23,22,33,03,668994,0.010123,02,1,0,1,
21,2025-10-23,22,33,03,886879,0.217885,01,250,0,0,Node 01: Network 1
22,2025-10-23,22,33,04,385992,0.499113,02,750,0,0,Node 02: Network 1
23,2025-10-23,22,33,04,548312,0.16232,03,1250,0,0,Node 03: Network 1
24,2025-10-23,22,33,05,570214,1.021902,BB,0,1,0,
25,2025-10-23,22,33,07,570249,2.000035,BB,0,1,0,
26,2025-10-23,22,33,07,612369,0.04212,02,3,0,1,
27,2025-10-23,22,33,07,626385,0.014016,01,1999,0,1,
28,2025-10-23,22,33,07,669134,0.042749,03,344,0,1,
29,2025-10-23,22,33,07,887172,0.218038,01,250,0,0,Node 01: Network 1
30,2025-10-23,22,33,08,386499,0.499327,02,750,0,0,Node 02: Network 1
31,2025-10-23,22,33,08,570140,0.183641,03,1250,0,0,Node 03: Network 1
32,2025-10-23,22,33,09,569331,0.999191,BB,0,1,0,
33,2025-10-23,22,33,11,568723,1.999392,BB,0,1,0,
34,2025-10-23,22,33,11,612314,0.043591,02,1,0,1,
35,2025-10-23,22,33,11,648887,0.036573,01,1998,0,1,
36,2025-10-23,22,33,11,677918,0.029031,03,343,0,1,
37,2025-10-23,22,33,11,884734,0.206816,01,250,0,0,Node 01: Network 1
38,2025-10-23,22,33,12,384291,0.499557,02,750,0,0,Node 02: Network 1
39,2025-10-23,22,33,12,547160,0.162869,03,1250,0,0,Node 03: Network 1
