Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-07-28,22,02,47,076111,0.0,BB,0,1,0,
2,2025-07-28,22,02,47,148141,0.07203,02,1974,0,1,
3,2025-07-28,22,02,47,184163,0.036022,03,1947,0,1,
4,2025-07-28,22,02,47,212294,0.028131,01,1046,0,1,
5,2025-07-28,22,02,47,372841,0.160547,01,250,0,0,Node 01: Network 2
6,2025-07-28,22,02,47,873196,0.500355,02,750,0,0,Node 02: Network 1
7,2025-07-28,22,02,48,374717,0.501521,03,1250,0,0,Node 03: Network 1
8,2025-07-28,22,02,49,377267,1.00255,01,250,0,0,Node 01: Network 2
9,2025-07-28,22,02,49,874902,0.497635,02,750,0,0,Node 02: Network 1
10,2025-07-28,22,02,50,376814,0.501912,03,1250,0,0,Node 03: Network 1
11,2025-07-28,22,02,51,380530,1.003716,01,250,0,0,Node 01: Network 2
12,2025-07-28,22,02,51,877569,0.497039,02,750,0,0,Node 02: Network 1
13,2025-07-28,22,02,52,377938,0.500369,03,1250,0,0,Node 03: Network 1
14,2025-07-28,22,02,53,383879,1.005941,01,250,0,0,Node 01: Network 2
15,2025-07-28,22,02,53,879543,0.495664,02,750,0,0,Node 02: Network 1
16,2025-07-28,22,02,54,380319,0.500776,03,1250,0,0,Node 03: Network 1
17,2025-07-28,22,02,55,388941,1.008622,01,251,0,0,Node 01: Network 2
18,2025-07-28,22,02,55,880936,0.491995,02,750,0,0,Node 02: Network 1
19,2025-07-28,22,02,56,381598,0.500662,03,1250,0,0,Node 03: Network 1
20,2025-07-28,22,02,57,393026,1.011428,01,250,0,0,Node 01: Network 2
21,2025-07-28,22,02,57,882407,0.489381,02,750,0,0,Node 02: Network 1
22,2025-07-28,22,02,58,382432,0.500025,03,1250,0,0,Node 03: Network 1
23,2025-07-28,22,02,59,396358,1.013926,01,250,0,0,Node 01: Network 2
24,2025-07-28,22,02,59,940503,0.544145,02,750,0,0,Node 02: Network 1
25,2025-07-28,22,03,00,383760,0.443257,03,1250,0,0,Node 03: Network 1
26,2025-07-28,22,03,01,400822,1.017062,01,250,0,0,Node 01: Network 2
27,2025-07-28,22,03,01,942739,0.541917,02,750,0,0,Node 02: Network 1
28,2025-07-28,22,03,02,488508,0.545769,03,1250,0,0,Node 03: Network 1
29,2025-07-28,22,03,03,489104,1.000596,01,250,0,0,Node 01: Network 2
30,2025-07-28,22,03,04,032838,0.543734,02,750,0,0,Node 02: Network 1
31,2025-07-28,22,03,04,489658,0.45682,03,1250,0,0,Node 03: Network 1
32,2025-07-28,22,03,05,492719,1.003061,01,250,0,0,Node 01: Network 2
33,2025-07-28,22,03,06,035130,0.542411,02,750,0,0,Node 02: Network 1
34,2025-07-28,22,03,06,491029,0.455899,03,1250,0,0,Node 03: Network 1
35,2025-07-28,22,03,07,582526,1.091497,01,250,0,0,Node 01: Network 2
36,2025-07-28,22,03,08,034287,0.451761,02,750,0,0,Node 02: Network 1
37,2025-07-28,22,03,08,628357,0.59407,03,1250,0,0,Node 03: Network 1
38,2025-07-28,22,03,09,061842,0.433485,BB,0,1,0,
39,2025-07-28,22,03,11,061291,1.999449,BB,0,1,0,
40,2025-07-28,22,03,11,096109,0.034818,01,1795,0,1,
41,2025-07-28,22,03,11,117132,0.021023,02,1846,0,1,
42,2025-07-28,22,03,11,137964,0.020832,03,1757,0,1,
43,2025-07-28,22,03,11,377829,0.239865,01,250,0,0,Node 01: Network 2
44,2025-07-28,22,03,11,878472,0.500643,02,751,0,0,Node 02: Network 1
45,2025-07-28,22,03,12,423165,0.544693,03,1250,0,0,Node 03: Network 1
46,2025-07-28,22,03,13,381608,0.958443,01,250,0,0,Node 01: Network 2
47,2025-07-28,22,03,13,880398,0.49879,02,750,0,0,Node 02: Network 1
48,2025-07-28,22,03,14,424973,0.544575,03,1250,0,0,Node 03: Network 1
49,2025-07-28,22,03,15,427282,1.002309,01,250,0,0,Node 01: Network 2
50,2025-07-28,22,03,15,881865,0.454583,02,750,0,0,Node 02: Network 1
51,2025-07-28,22,03,16,426481,0.544616,03,1250,0,0,Node 03: Network 1
52,2025-07-28,22,03,17,430179,1.003698,01,250,0,0,Node 01: Network 2
53,2025-07-28,22,03,17,883707,0.453528,02,750,0,0,Node 02: Network 1
54,2025-07-28,22,03,18,427890,0.544183,03,1250,0,0,Node 03: Network 1
55,2025-07-28,22,03,19,434826,1.006936,01,250,0,0,Node 01: Network 2
56,2025-07-28,22,03,19,886431,0.451605,02,750,0,0,Node 02: Network 1
57,2025-07-28,22,03,20,433690,0.547259,03,1250,0,0,Node 03: Network 1
58,2025-07-28,22,03,21,437924,1.004234,01,250,0,0,Node 01: Network 2
59,2025-07-28,22,03,21,886913,0.448989,02,750,0,0,Node 02: Network 1
60,2025-07-28,22,03,22,435450,0.548537,03,1250,0,0,Node 03: Network 1
61,2025-07-28,22,03,23,442003,1.006553,01,250,0,0,Node 01: Network 2
62,2025-07-28,22,03,23,979711,0.537708,02,750,0,0,Node 02: Network 1
63,2025-07-28,22,03,24,435969,0.456258,03,1250,0,0,Node 03: Network 1
64,2025-07-28,22,03,25,445161,1.009192,01,250,0,0,Node 01: Network 2
65,2025-07-28,22,03,25,988793,0.543632,02,750,0,0,Node 02: Network 1
66,2025-07-28,22,03,26,437247,0.448454,03,1250,0,0,Node 03: Network 1
67,2025-07-28,22,03,27,450516,1.013269,01,250,0,0,Node 01: Network 2
68,2025-07-28,22,03,27,991915,0.541399,02,750,0,0,Node 02: Network 1
69,2025-07-28,22,03,28,438713,0.446798,03,1250,0,0,Node 03: Network 1
70,2025-07-28,22,03,29,453722,1.015009,01,250,0,0,Node 01: Network 2
71,2025-07-28,22,03,29,993479,0.539757,02,750,0,0,Node 02: Network 1
72,2025-07-28,22,03,30,438948,0.445469,03,1250,0,0,Node 03: Network 1
73,2025-07-28,22,03,31,458288,1.01934,01,250,0,0,Node 01: Network 2
74,2025-07-28,22,03,31,995298,0.53701,02,750,0,0,Node 02: Network 1
75,2025-07-28,22,03,32,441358,0.44606,03,1250,0,0,Node 03: Network 1
76,2025-07-28,22,03,33,461395,1.020037,01,250,0,0,Node 01: Network 2
77,2025-07-28,22,03,33,998000,0.536605,02,750,0,0,Node 02: Network 1
78,2025-07-28,22,03,34,443926,0.445926,03,1251,0,0,Node 03: Network 1
79,2025-07-28,22,03,35,465415,1.021489,01,250,0,0,Node 01: Network 2
80,2025-07-28,22,03,36,000354,0.534939,02,750,0,0,Node 02: Network 1
81,2025-07-28,22,03,36,444613,0.444259,03,1250,0,0,Node 03: Network 1
82,2025-07-28,22,03,37,468328,1.023715,01,250,0,0,Node 01: Network 2
83,2025-07-28,22,03,38,018393,0.550065,02,750,0,0,Node 02: Network 1
84,2025-07-28,22,03,38,446107,0.427714,03,1250,0,0,Node 03: Network 1
85,2025-07-28,22,03,39,531397,1.08529,01,250,0,0,Node 01: Network 2
86,2025-07-28,22,03,40,004415,0.473018,02,750,0,0,Node 02: Network 1
87,2025-07-28,22,03,40,447081,0.442666,03,1250,0,0,Node 03: Network 1
88,2025-07-28,22,03,41,551454,1.104373,01,250,0,0,Node 01: Network 2
89,2025-07-28,22,03,42,004938,0.453484,02,750,0,0,Node 02: Network 1
90,2025-07-28,22,03,42,598559,0.593621,03,1250,0,0,Node 03: Network 1
91,2025-07-28,22,03,43,054878,0.456319,BB,0,1,0,
92,2025-07-28,22,03,45,055365,2.000487,BB,0,1,0,
93,2025-07-28,22,03,45,090630,0.035265,03,1780,0,1,
94,2025-07-28,22,03,45,110354,0.019724,02,1734,0,1,
95,2025-07-28,22,03,45,222258,0.111904,01,1820,0,1,
96,2025-07-28,22,03,45,371909,0.149651,01,250,0,0,Node 01: Network 2
97,2025-07-28,22,03,45,872708,0.500799,02,750,0,0,Node 02: Network 1
98,2025-07-28,22,03,46,373801,0.501093,03,1250,0,0,Node 03: Network 1
99,2025-07-28,22,03,47,374401,1.0006,01,250,0,0,Node 01: Network 2
100,2025-07-28,22,03,47,874186,0.499785,02,750,0,0,Node 02: Network 1
101,2025-07-28,22,03,48,376015,0.501829,03,1250,0,0,Node 03: Network 1
102,2025-07-28,22,03,49,380433,1.004418,01,250,0,0,Node 01: Network 2
103,2025-07-28,22,03,49,876437,0.496004,02,750,0,0,Node 02: Network 1
104,2025-07-28,22,03,50,376923,0.500486,03,1250,0,0,Node 03: Network 1
105,2025-07-28,22,03,51,382614,1.005691,01,250,0,0,Node 01: Network 2
106,2025-07-28,22,03,51,877853,0.495239,02,750,0,0,Node 02: Network 1
107,2025-07-28,22,03,52,378612,0.500759,03,1250,0,0,Node 03: Network 1
108,2025-07-28,22,03,53,387079,1.008467,01,250,0,0,Node 01: Network 2
109,2025-07-28,22,03,53,879439,0.49236,02,750,0,0,Node 02: Network 1
110,2025-07-28,22,03,54,425346,0.545907,03,1250,0,0,Node 03: Network 1
111,2025-07-28,22,03,55,391145,0.965799,01,250,0,0,Node 01: Network 2
112,2025-07-28,22,03,55,881149,0.490004,02,750,0,0,Node 02: Network 1
113,2025-07-28,22,03,56,428124,0.546975,03,1250,0,0,Node 03: Network 1
114,2025-07-28,22,03,57,394499,0.966375,01,250,0,0,Node 01: Network 2
