Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-07-17,17,08,28,519750,0.0,BB,0,1,0,
2,2025-07-17,17,08,28,571322,0.051572,03,509,0,1,
3,2025-07-17,17,08,28,596948,0.025626,02,1772,0,1,
4,2025-07-17,17,08,28,685678,0.08873,01,1250,0,1,
5,2025-07-17,17,08,28,835868,0.15019,01,250,0,0,Node 01: Network 3
6,2025-07-17,17,08,29,335019,0.499151,02,750,0,0,Node 02: Network 3
7,2025-07-17,17,08,29,836506,0.501487,03,1250,0,0,Node 03: Network 3
8,2025-07-17,17,08,30,837216,1.00071,01,251,0,0,Node 01: Network 3
9,2025-07-17,17,08,31,337918,0.500702,02,750,0,0,Node 02: Network 3
10,2025-07-17,17,08,31,841104,0.503186,03,1250,0,0,Node 03: Network 3
11,2025-07-17,17,08,32,838116,0.997012,01,250,0,0,Node 01: Network 3
12,2025-07-17,17,08,33,386052,0.547936,02,750,0,0,Node 02: Network 3
13,2025-07-17,17,08,33,843218,0.457166,03,1250,0,0,Node 03: Network 3
14,2025-07-17,17,08,34,930396,1.087178,01,250,0,0,Node 01: Network 3
15,2025-07-17,17,08,35,386921,0.456525,02,750,0,0,Node 02: Network 3
16,2025-07-17,17,08,35,844682,0.457761,03,1250,0,0,Node 03: Network 3
17,2025-07-17,17,08,36,931575,1.086893,01,250,0,0,Node 01: Network 3
18,2025-07-17,17,08,37,390567,0.458992,02,750,0,0,Node 02: Network 3
19,2025-07-17,17,08,37,847512,0.456945,03,1250,0,0,Node 03: Network 3
20,2025-07-17,17,08,38,934041,1.086529,01,250,0,0,Node 01: Network 3
21,2025-07-17,17,08,39,392059,0.458018,02,750,0,0,Node 02: Network 3
22,2025-07-17,17,08,39,849364,0.457305,03,1250,0,0,Node 03: Network 3
23,2025-07-17,17,08,40,935194,1.08583,01,250,0,0,Node 01: Network 3
24,2025-07-17,17,08,41,393410,0.458216,02,750,0,0,Node 02: Network 3
25,2025-07-17,17,08,41,850529,0.457119,03,1250,0,0,Node 03: Network 3
26,2025-07-17,17,08,42,935347,1.084818,01,250,0,0,Node 01: Network 3
27,2025-07-17,17,08,43,395662,0.460315,02,750,0,0,Node 02: Network 3
28,2025-07-17,17,08,43,853590,0.457928,03,1250,0,0,Node 03: Network 3
