Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-07-23,15,02,48,002011,0.0,BB,0,1,0,
2,2025-07-23,15,02,48,068723,0.066712,02,792,0,1,
3,2025-07-23,15,02,48,099368,0.030645,03,1282,0,1,
4,2025-07-23,15,02,48,113715,0.014347,01,1738,0,1,
5,2025-07-23,15,02,56,418368,8.304653,BB,0,1,0,
6,2025-07-23,15,02,56,451283,0.032915,01,145,0,1,
7,2025-07-23,15,02,56,500777,0.049494,03,1689,0,1,
8,2025-07-23,15,02,56,517577,0.0168,02,1205,0,1,
9,2025-07-23,15,02,56,734178,0.216601,01,250,0,0,Node 01: Network 3
10,2025-07-23,15,02,58,736551,2.002373,01,250,0,0,Node 01: Network 3
11,2025-07-23,15,02,59,280379,0.543828,02,750,0,0,Node 02: Network 3
12,2025-07-23,15,03,01,280245,1.999866,02,750,0,0,Node 02: Network 3
13,2025-07-23,15,03,02,849126,1.568881,01,250,0,0,Node 01: Network 3
14,2025-07-23,15,03,03,281444,0.432318,02,750,0,0,Node 02: Network 3
15,2025-07-23,15,03,03,828468,0.547024,03,1250,0,0,Node 03: Network 3
16,2025-07-23,15,03,04,827437,0.998969,01,250,0,0,Node 01: Network 3
17,2025-07-23,15,03,05,371607,0.54417,02,750,0,0,Node 02: Network 3
18,2025-07-23,15,03,06,917376,1.545769,01,250,0,0,Node 01: Network 3
19,2025-07-23,15,03,07,371265,0.453889,02,750,0,0,Node 02: Network 3
20,2025-07-23,15,03,08,916968,1.545703,01,250,0,0,Node 01: Network 3
21,2025-07-23,15,03,09,460476,0.543508,02,750,0,0,Node 02: Network 3
22,2025-07-23,15,03,09,962802,0.502326,03,1250,0,0,Node 03: Network 3
23,2025-07-23,15,03,10,449433,0.486631,BB,0,1,0,
24,2025-07-23,15,03,12,454308,2.004875,BB,0,1,0,
25,2025-07-23,15,03,12,510214,0.055906,01,1857,0,1,
26,2025-07-23,15,03,12,524527,0.014313,03,1814,0,1,
27,2025-07-23,15,03,12,579128,0.054601,02,1815,0,1,
28,2025-07-23,15,03,12,770504,0.191376,01,250,0,0,Node 01: Network 3
29,2025-07-23,15,03,13,270339,0.499835,02,750,0,0,Node 02: Network 3
30,2025-07-23,15,03,13,816063,0.545724,03,1250,0,0,Node 03: Network 3
31,2025-07-23,15,03,14,815406,0.999343,01,250,0,0,Node 01: Network 3
32,2025-07-23,15,03,15,360341,0.544935,02,750,0,0,Node 02: Network 3
33,2025-07-23,15,03,15,905978,0.545637,03,1250,0,0,Node 03: Network 3
34,2025-07-23,15,03,16,817145,0.911167,01,250,0,0,Node 01: Network 3
35,2025-07-23,15,03,17,864230,1.047085,03,1250,0,0,Node 03: Network 3
36,2025-07-23,15,03,18,818638,0.954408,01,250,0,0,Node 01: Network 3
37,2025-07-23,15,03,19,407082,0.588444,02,750,0,0,Node 02: Network 3
38,2025-07-23,15,03,22,475051,3.067969,BB,0,1,0,
39,2025-07-23,15,03,22,526511,0.05146,03,1721,0,1,
40,2025-07-23,15,03,22,562071,0.03556,01,174,0,1,
41,2025-07-23,15,03,22,599799,0.037728,02,1253,0,1,
42,2025-07-23,15,03,23,291065,0.691266,02,750,0,0,Node 02: Network 3
43,2025-07-23,15,03,23,836664,0.545599,03,1250,0,0,Node 03: Network 3
44,2025-07-23,15,03,24,880273,1.043609,01,250,0,0,Node 01: Network 3
45,2025-07-23,15,03,25,380228,0.499955,02,750,0,0,Node 02: Network 3
