Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-07-17,11,51,07,124066,0.0,BB,0,1,0,
2,2025-07-17,11,51,07,171994,0.047928,02,846,0,1,
3,2025-07-17,11,51,07,204156,0.032162,03,927,0,1,
4,2025-07-17,11,51,07,219576,0.01542,01,822,0,1,
5,2025-07-17,11,51,07,443593,0.224017,01,250,0,0,Node 01: Network 1
6,2025-07-17,11,51,07,988248,0.544655,02,750,0,0,Node 02: Network 2
7,2025-07-17,11,51,08,452120,0.463872,03,1250,0,0,Node 03: Network 2
8,2025-07-17,11,51,09,540412,1.088292,01,250,0,0,Node 01: Network 1
9,2025-07-17,11,51,09,988584,0.448172,02,750,0,0,Node 02: Network 2
10,2025-07-17,11,51,10,580601,0.592017,03,1250,0,0,Node 03: Network 2
11,2025-07-17,11,51,11,540790,0.960189,01,250,0,0,Node 01: Network 1
12,2025-07-17,11,51,12,005068,0.464278,02,750,0,0,Node 02: Network 2
13,2025-07-17,11,51,12,581717,0.576649,03,1250,0,0,Node 03: Network 2
14,2025-07-17,11,51,13,541807,0.96009,01,250,0,0,Node 01: Network 1
15,2025-07-17,11,51,14,085578,0.543771,02,750,0,0,Node 02: Network 2
16,2025-07-17,11,51,14,582267,0.496689,03,1250,0,0,Node 03: Network 2
17,2025-07-17,11,51,15,541764,0.959497,01,250,0,0,Node 01: Network 1
18,2025-07-17,11,51,16,086518,0.544754,02,750,0,0,Node 02: Network 2
19,2025-07-17,11,51,16,582599,0.496081,03,1250,0,0,Node 03: Network 2
20,2025-07-17,11,51,17,558891,0.976292,01,250,0,0,Node 01: Network 1
21,2025-07-17,11,51,18,135237,0.576346,02,750,0,0,Node 02: Network 2
22,2025-07-17,11,51,18,599419,0.464182,03,1250,0,0,Node 03: Network 2
23,2025-07-17,11,51,19,559272,0.959853,01,250,0,0,Node 01: Network 1
24,2025-07-17,11,51,20,135876,0.576604,02,750,0,0,Node 02: Network 2
25,2025-07-17,11,51,20,599477,0.463601,03,1250,0,0,Node 03: Network 2
26,2025-07-17,11,51,21,560334,0.960857,01,251,0,0,Node 01: Network 1
27,2025-07-17,11,51,22,136457,0.576123,02,750,0,0,Node 02: Network 2
28,2025-07-17,11,51,22,599649,0.463192,03,1250,0,0,Node 03: Network 2
29,2025-07-17,11,51,23,560417,0.960768,01,250,0,0,Node 01: Network 1
30,2025-07-17,11,51,24,136821,0.576404,02,750,0,0,Node 02: Network 2
31,2025-07-17,11,51,24,681547,0.544726,03,1250,0,0,Node 03: Network 2
32,2025-07-17,11,51,25,144913,0.463366,BB,0,1,0,
33,2025-07-17,11,51,27,146126,2.001213,BB,0,1,0,
34,2025-07-17,11,51,27,193511,0.047385,03,1778,0,1,
35,2025-07-17,11,51,27,209530,0.016019,02,1733,0,1,
36,2025-07-17,11,51,27,242097,0.032567,01,1896,0,1,
37,2025-07-17,11,51,27,466216,0.224119,01,250,0,0,Node 01: Network 1
38,2025-07-17,11,51,27,962226,0.49601,02,750,0,0,Node 02: Network 2
39,2025-07-17,11,51,28,457206,0.49498,03,1250,0,0,Node 03: Network 2
40,2025-07-17,11,51,29,498837,1.041631,01,250,0,0,Node 01: Network 1
41,2025-07-17,11,51,29,962316,0.463479,02,750,0,0,Node 02: Network 2
42,2025-07-17,11,51,30,458484,0.496168,03,1250,0,0,Node 03: Network 2
43,2025-07-17,11,51,31,514797,1.056313,01,250,0,0,Node 01: Network 1
44,2025-07-17,11,51,31,963439,0.448642,02,750,0,0,Node 02: Network 2
45,2025-07-17,11,51,32,459609,0.49617,03,1250,0,0,Node 03: Network 2
46,2025-07-17,11,51,33,515265,1.055656,01,250,0,0,Node 01: Network 1
47,2025-07-17,11,51,33,963526,0.448261,02,750,0,0,Node 02: Network 2
48,2025-07-17,11,51,34,460073,0.496547,03,1250,0,0,Node 03: Network 2
49,2025-07-17,11,51,35,516419,1.056346,01,250,0,0,Node 01: Network 1
50,2025-07-17,11,51,35,965005,0.448586,02,751,0,0,Node 02: Network 2
51,2025-07-17,11,51,36,460403,0.495398,03,1250,0,0,Node 03: Network 2
52,2025-07-17,11,51,37,516759,1.056356,01,250,0,0,Node 01: Network 1
53,2025-07-17,11,51,37,965319,0.44856,02,750,0,0,Node 02: Network 2
54,2025-07-17,11,51,38,476743,0.511424,03,1250,0,0,Node 03: Network 2
55,2025-07-17,11,51,39,518244,1.041501,01,250,0,0,Node 01: Network 1
56,2025-07-17,11,51,39,981481,0.463237,02,750,0,0,Node 02: Network 2
57,2025-07-17,11,51,40,477513,0.496032,03,1250,0,0,Node 03: Network 2
58,2025-07-17,11,51,41,518675,1.041162,01,250,0,0,Node 01: Network 1
59,2025-07-17,11,51,42,062941,0.544266,02,750,0,0,Node 02: Network 2
60,2025-07-17,11,51,42,478372,0.415431,03,1250,0,0,Node 03: Network 2
61,2025-07-17,11,51,43,534983,1.056611,01,250,0,0,Node 01: Network 1
62,2025-07-17,11,51,44,063209,0.528226,02,750,0,0,Node 02: Network 2
63,2025-07-17,11,51,44,479339,0.41613,03,1250,0,0,Node 03: Network 2
64,2025-07-17,11,51,45,615276,1.135937,01,250,0,0,Node 01: Network 1
65,2025-07-17,11,51,46,015175,0.399899,02,750,0,0,Node 02: Network 2
66,2025-07-17,11,51,46,671670,0.656495,03,1250,0,0,Node 03: Network 2
67,2025-07-17,11,51,47,152096,0.480426,BB,0,1,0,
68,2025-07-17,11,51,49,152507,2.000411,BB,0,1,0,
69,2025-07-17,11,51,49,216988,0.064481,02,1952,0,1,
70,2025-07-17,11,51,49,232826,0.015838,01,1907,0,1,
71,2025-07-17,11,51,49,248460,0.015634,03,1811,0,1,
72,2025-07-17,11,51,49,472733,0.224273,01,250,0,0,Node 01: Network 1
73,2025-07-17,11,51,49,968664,0.495931,02,750,0,0,Node 02: Network 2
74,2025-07-17,11,51,50,513397,0.544733,03,1250,0,0,Node 03: Network 2
75,2025-07-17,11,51,51,473090,0.959693,01,250,0,0,Node 01: Network 1
76,2025-07-17,11,51,52,017143,0.544053,02,750,0,0,Node 02: Network 2
77,2025-07-17,11,51,52,514041,0.496898,03,1250,0,0,Node 03: Network 2
78,2025-07-17,11,51,53,474359,0.960318,01,250,0,0,Node 01: Network 1
79,2025-07-17,11,51,54,018496,0.544137,02,750,0,0,Node 02: Network 2
80,2025-07-17,11,51,54,514074,0.495578,03,1250,0,0,Node 03: Network 2
81,2025-07-17,11,51,55,570951,1.056877,01,250,0,0,Node 01: Network 1
82,2025-07-17,11,51,56,018784,0.447833,02,750,0,0,Node 02: Network 2
83,2025-07-17,11,51,56,515402,0.496618,03,1250,0,0,Node 03: Network 2
84,2025-07-17,11,51,57,571642,1.05624,01,250,0,0,Node 01: Network 1
85,2025-07-17,11,51,58,018906,0.447264,02,750,0,0,Node 02: Network 2
86,2025-07-17,11,51,58,515834,0.496928,03,1250,0,0,Node 03: Network 2
87,2025-07-17,11,51,59,571766,1.055932,01,250,0,0,Node 01: Network 1
88,2025-07-17,11,52,00,036045,0.464279,02,750,0,0,Node 02: Network 2
89,2025-07-17,11,52,00,628458,0.592413,03,1250,0,0,Node 03: Network 2
90,2025-07-17,11,52,01,572645,0.944187,01,250,0,0,Node 01: Network 1
91,2025-07-17,11,52,02,036756,0.464111,02,751,0,0,Node 02: Network 2
92,2025-07-17,11,52,02,628389,0.591633,03,1250,0,0,Node 03: Network 2
93,2025-07-17,11,52,03,589408,0.961019,01,250,0,0,Node 01: Network 1
94,2025-07-17,11,52,04,037028,0.44762,02,750,0,0,Node 02: Network 2
95,2025-07-17,11,52,04,581772,0.544744,03,1250,0,0,Node 03: Network 2
96,2025-07-17,11,52,05,589654,1.007882,01,251,0,0,Node 01: Network 1
97,2025-07-17,11,52,06,037656,0.448002,02,750,0,0,Node 02: Network 2
98,2025-07-17,11,52,06,581739,0.544083,03,1250,0,0,Node 03: Network 2
99,2025-07-17,11,52,07,590632,1.008893,01,250,0,0,Node 01: Network 1
100,2025-07-17,11,52,08,038077,0.447445,02,750,0,0,Node 02: Network 2
101,2025-07-17,11,52,08,582616,0.544539,03,1250,0,0,Node 03: Network 2
102,2025-07-17,11,52,09,590808,1.008192,01,250,0,0,Node 01: Network 1
103,2025-07-17,11,52,10,039095,0.448287,02,750,0,0,Node 02: Network 2
104,2025-07-17,11,52,10,583046,0.543951,03,1250,0,0,Node 03: Network 2
105,2025-07-17,11,52,11,591669,1.008623,01,250,0,0,Node 01: Network 1
106,2025-07-17,11,52,12,039174,0.447505,02,750,0,0,Node 02: Network 2
107,2025-07-17,11,52,12,583464,0.54429,03,1250,0,0,Node 03: Network 2
108,2025-07-17,11,52,13,607779,1.024315,01,250,0,0,Node 01: Network 1
109,2025-07-17,11,52,14,040591,0.432812,02,750,0,0,Node 02: Network 2
110,2025-07-17,11,52,14,584830,0.544239,03,1250,0,0,Node 03: Network 2
111,2025-07-17,11,52,15,592354,1.007524,01,250,0,0,Node 01: Network 1
112,2025-07-17,11,52,16,136510,0.544156,02,750,0,0,Node 02: Network 2
113,2025-07-17,11,52,16,584561,0.448051,03,1250,0,0,Node 03: Network 2
114,2025-07-17,11,52,17,592990,1.008429,01,250,0,0,Node 01: Network 1
115,2025-07-17,11,52,18,137408,0.544418,02,750,0,0,Node 02: Network 2
116,2025-07-17,11,52,18,585489,0.448081,03,1250,0,0,Node 03: Network 2
117,2025-07-17,11,52,19,594352,1.008863,01,250,0,0,Node 01: Network 1
118,2025-07-17,11,52,20,137939,0.543587,02,750,0,0,Node 02: Network 2
119,2025-07-17,11,52,20,585971,0.448032,03,1250,0,0,Node 03: Network 2
120,2025-07-17,11,52,21,610936,1.024965,01,250,0,0,Node 01: Network 1
121,2025-07-17,11,52,22,139127,0.528191,02,750,0,0,Node 02: Network 2
122,2025-07-17,11,52,22,586580,0.447453,03,1250,0,0,Node 03: Network 2
123,2025-07-17,11,52,23,611584,1.025004,01,250,0,0,Node 01: Network 1
124,2025-07-17,11,52,24,139533,0.527949,02,750,0,0,Node 02: Network 2
125,2025-07-17,11,52,24,587962,0.448429,03,1250,0,0,Node 03: Network 2
126,2025-07-17,11,52,25,691521,1.103559,01,250,0,0,Node 01: Network 1
127,2025-07-17,11,52,26,140361,0.44884,02,750,0,0,Node 02: Network 2
128,2025-07-17,11,52,26,604623,0.464262,03,1250,0,0,Node 03: Network 2
