Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-07-19,07,19,47,499121,0.0,BB,0,1,0,
2,2025-07-19,07,19,47,556998,0.057877,01,430,0,1,
3,2025-07-19,07,19,47,577817,0.020819,03,1730,0,1,
4,2025-07-19,07,19,47,606051,0.028234,02,1736,0,1,
5,2025-07-19,07,19,47,814097,0.208046,01,250,0,0,Node 01: Network 2
6,2025-07-19,07,19,48,313141,0.499044,02,750,0,0,Node 02: Network 1
7,2025-07-19,07,19,48,817888,0.504747,03,1250,0,0,Node 03: Network 1
8,2025-07-19,07,19,49,819466,1.001578,01,250,0,0,Node 01: Network 2
9,2025-07-19,07,19,50,322453,0.502987,02,750,0,0,Node 02: Network 1
10,2025-07-19,07,19,50,819713,0.49726,03,1250,0,0,Node 03: Network 1
11,2025-07-19,07,19,51,822562,1.002849,01,250,0,0,Node 01: Network 2
12,2025-07-19,07,19,52,318074,0.495512,02,750,0,0,Node 02: Network 1
13,2025-07-19,07,19,52,818811,0.500737,03,1250,0,0,Node 03: Network 1
14,2025-07-19,07,19,53,826719,1.007908,01,250,0,0,Node 01: Network 2
15,2025-07-19,07,19,54,320824,0.494105,02,751,0,0,Node 02: Network 1
16,2025-07-19,07,19,54,874045,0.553221,03,1250,0,0,Node 03: Network 1
17,2025-07-19,07,19,55,830127,0.956082,01,250,0,0,Node 01: Network 2
18,2025-07-19,07,19,56,322673,0.492546,02,750,0,0,Node 02: Network 1
19,2025-07-19,07,19,56,874981,0.552308,03,1250,0,0,Node 03: Network 1
20,2025-07-19,07,19,57,833901,0.95892,01,250,0,0,Node 01: Network 2
21,2025-07-19,07,19,58,419092,0.585191,02,750,0,0,Node 02: Network 1
22,2025-07-19,07,19,58,880383,0.461291,03,1250,0,0,Node 03: Network 1
23,2025-07-19,07,19,59,837686,0.957303,01,250,0,0,Node 01: Network 2
24,2025-07-19,07,20,00,420557,0.582871,02,750,0,0,Node 02: Network 1
25,2025-07-19,07,20,00,881718,0.461161,03,1250,0,0,Node 03: Network 1
26,2025-07-19,07,20,01,840798,0.95908,01,250,0,0,Node 01: Network 2
27,2025-07-19,07,20,02,422870,0.582072,02,750,0,0,Node 02: Network 1
28,2025-07-19,07,20,02,882772,0.459902,03,1250,0,0,Node 03: Network 1
29,2025-07-19,07,20,03,969120,1.086348,01,250,0,0,Node 01: Network 2
30,2025-07-19,07,20,04,424887,0.455767,02,750,0,0,Node 02: Network 1
31,2025-07-19,07,20,04,884106,0.459219,03,1250,0,0,Node 03: Network 1
32,2025-07-19,07,20,05,974105,1.089999,01,250,0,0,Node 01: Network 2
33,2025-07-19,07,20,06,426704,0.452599,02,750,0,0,Node 02: Network 1
34,2025-07-19,07,20,06,885844,0.45914,03,1250,0,0,Node 03: Network 1
35,2025-07-19,07,20,07,971994,1.08615,01,250,0,0,Node 01: Network 2
