Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-07-15,12,39,25,821456,0.0,BB,0,1,0,
2,2025-07-15,12,39,25,885562,0.064106,03,1569,0,1,
3,2025-07-15,12,39,25,899724,0.014162,02,1588,0,1,
4,2025-07-15,12,39,25,913423,0.013699,01,1522,0,1,
5,2025-07-15,12,39,26,136449,0.223026,01,250,0,0,Node 01: Network 1
6,2025-07-15,12,39,26,636665,0.500216,02,750,0,0,Node 02: Network 1
7,2025-07-15,12,39,27,139847,0.503182,03,1250,0,0,Node 03: Network 1
8,2025-07-15,12,39,28,140673,1.000826,01,250,0,0,Node 01: Network 1
9,2025-07-15,12,39,28,639538,0.498865,02,750,0,0,Node 02: Network 1
10,2025-07-15,12,39,29,141126,0.501588,03,1250,0,0,Node 03: Network 1
11,2025-07-15,12,39,30,144065,1.002939,01,251,0,0,Node 01: Network 1
12,2025-07-15,12,39,30,640798,0.496733,02,750,0,0,Node 02: Network 1
13,2025-07-15,12,39,31,141885,0.501087,03,1250,0,0,Node 03: Network 1
14,2025-07-15,12,39,32,148955,1.00707,01,250,0,0,Node 01: Network 1
15,2025-07-15,12,39,32,642674,0.493719,02,750,0,0,Node 02: Network 1
16,2025-07-15,12,39,33,143980,0.501306,03,1250,0,0,Node 03: Network 1
17,2025-07-15,12,39,34,152870,1.00889,01,250,0,0,Node 01: Network 1
18,2025-07-15,12,39,34,646063,0.493193,02,751,0,0,Node 02: Network 1
19,2025-07-15,12,39,35,145499,0.499436,03,1250,0,0,Node 03: Network 1
20,2025-07-15,12,39,36,155248,1.009749,01,250,0,0,Node 01: Network 1
21,2025-07-15,12,39,36,646993,0.491745,02,750,0,0,Node 02: Network 1
22,2025-07-15,12,39,37,146161,0.499168,03,1250,0,0,Node 03: Network 1
23,2025-07-15,12,39,38,159168,1.013007,01,250,0,0,Node 01: Network 1
24,2025-07-15,12,39,38,649333,0.490165,02,750,0,0,Node 02: Network 1
25,2025-07-15,12,39,39,148126,0.498793,03,1250,0,0,Node 03: Network 1
26,2025-07-15,12,39,40,162863,1.014737,01,250,0,0,Node 01: Network 1
27,2025-07-15,12,39,40,650977,0.488114,02,750,0,0,Node 02: Network 1
28,2025-07-15,12,39,41,150621,0.499644,03,1250,0,0,Node 03: Network 1
29,2025-07-15,12,39,42,166759,1.016138,01,250,0,0,Node 01: Network 1
30,2025-07-15,12,39,42,651706,0.484947,02,750,0,0,Node 02: Network 1
31,2025-07-15,12,39,42,708015,0.056309,BB,0,1,0,03:1569:0:1
32,2025-07-15,12,39,42,775164,0.067149,02,1588,0,1,1522:0:1
33,2025-07-15,12,39,42,833963,0.058799,01,250,0,0,Node 01: Network 1
34,2025-07-15,12,39,42,921448,0.087485,02,750,0,0,Node 02: Network 1
35,2025-07-15,12,39,42,961404,0.039956,03,1250,0,0,Node 03: Network 1
36,2025-07-15,12,39,43,013153,0.051749,01,279,0,0,Node 01: Network 1
37,2025-07-15,12,39,43,046730,0.033577,01,250,0,0,Node 01: Network 1
38,2025-07-15,12,39,43,099537,0.052807,02,750,0,0,Node 02: Network 1
39,2025-07-15,12,39,43,190135,0.090598,03,1250,0,0,Node 03: Network 1
40,2025-07-15,12,39,43,294522,0.104387,01,251,0,0,Node 01: Network 1
41,2025-07-15,12,39,43,355035,0.060513,02,750,0,0,Node 02: Network 1
42,2025-07-15,12,39,43,397762,0.042727,03,1250,0,0,Node 03: Network 1
43,2025-07-15,12,39,43,443150,0.045388,01,250,0,0,Node 01: Network 1
44,2025-07-15,12,39,43,490443,0.047293,02,750,0,0,Node 02: Network 1
45,2025-07-15,12,39,43,555315,0.064872,02,750,0,0,Node 02: Network 1
46,2025-07-15,12,39,43,818823,0.263508,BB,0,1,0,
47,2025-07-15,12,39,43,900914,0.082091,03,1250,0,0,Node 03: Network 1
48,2025-07-15,12,39,44,943980,1.043066,01,250,0,0,Node 01: Network 1
49,2025-07-15,12,39,45,445259,0.501279,02,750,0,0,Node 02: Network 1
50,2025-07-15,12,39,45,818336,0.373077,BB,0,1,0,
51,2025-07-15,12,39,47,817841,1.999505,BB,0,1,0,
52,2025-07-15,12,39,47,868681,0.05084,01,1191,0,1,
53,2025-07-15,12,39,47,913937,0.045256,03,1151,0,1,
54,2025-07-15,12,39,47,945812,0.031875,02,1194,0,1,
55,2025-07-15,12,39,48,134987,0.189175,01,250,0,0,Node 01: Network 1
56,2025-07-15,12,39,48,632926,0.497939,02,750,0,0,Node 02: Network 1
57,2025-07-15,12,39,49,136664,0.503738,03,1250,0,0,Node 03: Network 1
58,2025-07-15,12,39,50,138704,1.00204,01,250,0,0,Node 01: Network 1
59,2025-07-15,12,39,50,635835,0.497131,02,750,0,0,Node 02: Network 1
60,2025-07-15,12,39,51,138053,0.502218,03,1250,0,0,Node 03: Network 1
61,2025-07-15,12,39,52,142188,1.004135,01,250,0,0,Node 01: Network 1
62,2025-07-15,12,39,52,638471,0.496283,02,750,0,0,Node 02: Network 1
63,2025-07-15,12,39,53,138785,0.500314,03,1250,0,0,Node 03: Network 1
64,2025-07-15,12,39,54,145648,1.006863,01,250,0,0,Node 01: Network 1
65,2025-07-15,12,39,54,639970,0.494322,02,750,0,0,Node 02: Network 1
66,2025-07-15,12,39,55,140191,0.500221,03,1250,0,0,Node 03: Network 1
67,2025-07-15,12,39,56,148946,1.008755,01,250,0,0,Node 01: Network 1
68,2025-07-15,12,39,56,642172,0.493226,02,750,0,0,Node 02: Network 1
69,2025-07-15,12,39,57,141764,0.499592,03,1250,0,0,Node 03: Network 1
70,2025-07-15,12,39,58,151925,1.010161,01,250,0,0,Node 01: Network 1
71,2025-07-15,12,39,58,644493,0.492568,02,750,0,0,Node 02: Network 1
72,2025-07-15,12,39,59,143034,0.498541,03,1250,0,0,Node 03: Network 1
73,2025-07-15,12,40,00,155765,1.012731,01,250,0,0,Node 01: Network 1
74,2025-07-15,12,40,00,646493,0.490728,02,750,0,0,Node 02: Network 1
75,2025-07-15,12,40,01,145067,0.498574,03,1250,0,0,Node 03: Network 1
76,2025-07-15,12,40,01,242771,0.097704,BB,0,1,0,03:1250:0:0:Node 03: Network 1
77,2025-07-15,12,40,01,252831,0.01006,BB,0,1,0,
78,2025-07-15,12,40,01,299035,0.046204,01,1417,0,1,
79,2025-07-15,12,40,01,340801,0.041766,BB,0,1,0,01:1191:0:1
80,2025-07-15,12,40,01,355043,0.014242,03,1433,0,1,
81,2025-07-15,12,40,01,433937,0.078894,03,1151,0,1,1194:0:1
82,2025-07-15,12,40,01,518914,0.084977,02,1429,0,1,
83,2025-07-15,12,40,01,559817,0.040903,03,1250,0,0,Node 03: Network 1
84,2025-07-15,12,40,01,592858,0.033041,01,250,0,0,Node 01: Network 1
85,2025-07-15,12,40,01,635564,0.042706,02,750,0,0,Node 02: Network 1
86,2025-07-15,12,40,01,703989,0.068425,01,250,0,0,Node 01: Network 1
87,2025-07-15,12,40,01,766282,0.062293,03,1281,0,0,Node 03: Network 1
88,2025-07-15,12,40,01,828740,0.062458,02,750,0,0,Node 02: Network 1
