Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-07-17,11,51,02,038563,0.0,BB,0,1,0,
2,2025-07-17,11,51,02,084116,0.045553,01,1766,0,1,
3,2025-07-17,11,51,02,114788,0.030672,03,1804,0,1,
4,2025-07-17,11,51,02,156085,0.041297,02,1809,0,1,
5,2025-07-17,11,51,02,354658,0.198573,01,250,0,0,Node 01: Network 2
6,2025-07-17,11,51,02,854855,0.500197,02,750,0,0,Node 02: Network 1
7,2025-07-17,11,51,03,357298,0.502443,03,1250,0,0,Node 03: Network 1
8,2025-07-17,11,51,04,358278,1.00098,01,250,0,0,Node 01: Network 2
9,2025-07-17,11,51,04,856954,0.498676,02,750,0,0,Node 02: Network 1
10,2025-07-17,11,51,05,405148,0.548194,03,1250,0,0,Node 03: Network 1
11,2025-07-17,11,51,06,361438,0.95629,01,250,0,0,Node 01: Network 2
12,2025-07-17,11,51,06,859515,0.498077,02,750,0,0,Node 02: Network 1
13,2025-07-17,11,51,07,406056,0.546541,03,1250,0,0,Node 03: Network 1
14,2025-07-17,11,51,08,365896,0.95984,01,250,0,0,Node 01: Network 2
15,2025-07-17,11,51,08,860887,0.494991,02,750,0,0,Node 02: Network 1
16,2025-07-17,11,51,09,407118,0.546231,03,1250,0,0,Node 03: Network 1
17,2025-07-17,11,51,10,370294,0.963176,01,250,0,0,Node 01: Network 2
18,2025-07-17,11,51,10,862847,0.492553,02,750,0,0,Node 02: Network 1
19,2025-07-17,11,51,11,408383,0.545536,03,1250,0,0,Node 03: Network 1
20,2025-07-17,11,51,12,373714,0.965331,01,250,0,0,Node 01: Network 2
21,2025-07-17,11,51,12,864627,0.490913,02,750,0,0,Node 02: Network 1
22,2025-07-17,11,51,13,419726,0.555099,03,1250,0,0,Node 03: Network 1
23,2025-07-17,11,51,14,377126,0.9574,01,250,0,0,Node 01: Network 2
24,2025-07-17,11,51,14,865697,0.488571,02,750,0,0,Node 02: Network 1
25,2025-07-17,11,51,15,421043,0.555346,03,1250,0,0,Node 03: Network 1
26,2025-07-17,11,51,16,466117,1.045074,01,250,0,0,Node 01: Network 2
27,2025-07-17,11,51,16,868907,0.40279,02,750,0,0,Node 02: Network 1
28,2025-07-17,11,51,17,421425,0.552518,03,1250,0,0,Node 03: Network 1
29,2025-07-17,11,51,18,470686,1.049261,01,250,0,0,Node 01: Network 2
30,2025-07-17,11,51,18,966714,0.496028,02,750,0,0,Node 02: Network 1
31,2025-07-17,11,51,19,424702,0.457988,03,1251,0,0,Node 03: Network 1
32,2025-07-17,11,51,20,474032,1.04933,01,250,0,0,Node 01: Network 2
33,2025-07-17,11,51,20,967639,0.493607,02,750,0,0,Node 02: Network 1
34,2025-07-17,11,51,21,426572,0.458933,03,1250,0,0,Node 03: Network 1
35,2025-07-17,11,51,22,513805,1.087233,01,250,0,0,Node 01: Network 2
