Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-07-22,12,53,06,331564,0.0,BB,0,1,0,
2,2025-07-22,12,53,06,369677,0.038113,02,1212,0,1,
3,2025-07-22,12,53,06,416030,0.046353,03,1381,0,1,
4,2025-07-22,12,53,06,429549,0.013519,01,1650,0,1,
5,2025-07-22,12,53,06,647726,0.218177,01,250,0,0,Node 01: Network 3
6,2025-07-22,12,53,07,145753,0.498027,02,750,0,0,Node 02: Network 3
7,2025-07-22,12,53,07,693370,0.547617,03,1250,0,0,Node 03: Network 3
8,2025-07-22,12,53,08,650636,0.957266,01,250,0,0,Node 01: Network 3
9,2025-07-22,12,53,09,237564,0.586928,02,750,0,0,Node 02: Network 3
10,2025-07-22,12,53,09,784408,0.546844,03,1250,0,0,Node 03: Network 3
11,2025-07-22,12,53,10,652501,0.868093,01,250,0,0,Node 01: Network 3
12,2025-07-22,12,53,12,654515,2.002014,01,250,0,0,Node 01: Network 3
13,2025-07-22,12,53,13,701321,1.046806,03,1250,0,0,Node 03: Network 3
14,2025-07-22,12,53,14,656354,0.955033,01,250,0,0,Node 01: Network 3
15,2025-07-22,12,53,15,243403,0.587049,02,750,0,0,Node 02: Network 3
16,2025-07-22,12,53,15,703585,0.460182,03,1250,0,0,Node 03: Network 3
17,2025-07-22,12,53,16,658556,0.954971,01,250,0,0,Node 01: Network 3
18,2025-07-22,12,53,17,201936,0.54338,02,750,0,0,Node 02: Network 3
19,2025-07-22,12,53,17,705423,0.503487,03,1250,0,0,Node 03: Network 3
20,2025-07-22,12,53,18,660724,0.955301,01,250,0,0,Node 01: Network 3
21,2025-07-22,12,53,19,707575,1.046851,03,1250,0,0,Node 03: Network 3
22,2025-07-22,12,53,21,709865,2.00229,03,1250,0,0,Node 03: Network 3
23,2025-07-22,12,53,23,712969,2.003104,03,1250,0,0,Node 03: Network 3
24,2025-07-22,12,53,25,714031,2.001062,03,1250,0,0,Node 03: Network 3
25,2025-07-22,12,53,26,757934,1.043903,01,250,0,0,Node 01: Network 3
26,2025-07-22,12,53,30,384035,3.626101,BB,0,1,0,
27,2025-07-22,12,53,30,432640,0.048605,03,1409,0,1,
28,2025-07-22,12,53,30,468781,0.036141,01,1676,0,1,
29,2025-07-22,12,53,30,493610,0.024829,02,1257,0,1,
30,2025-07-22,12,53,31,702177,1.208567,03,1250,0,0,Node 03: Network 3
31,2025-07-22,12,53,33,705723,2.003546,03,1250,0,0,Node 03: Network 3
32,2025-07-22,12,53,36,397280,2.691557,BB,0,1,0,
33,2025-07-22,12,53,36,444382,0.047102,03,1416,0,1,
34,2025-07-22,12,53,36,502830,0.058448,01,1683,0,1,
35,2025-07-22,12,53,37,214118,0.711288,02,750,0,0,Node 02: Network 3
36,2025-07-22,12,53,37,716156,0.502038,03,1250,0,0,Node 03: Network 3
37,2025-07-22,12,53,38,759307,1.043151,01,250,0,0,Node 01: Network 3
38,2025-07-22,12,53,39,259072,0.499765,02,750,0,0,Node 02: Network 3
39,2025-07-22,12,53,39,717874,0.458802,03,1250,0,0,Node 03: Network 3
40,2025-07-22,12,53,40,760939,1.043065,01,250,0,0,Node 01: Network 3
41,2025-07-22,12,53,41,261678,0.500739,02,750,0,0,Node 02: Network 3
42,2025-07-22,12,53,43,262901,2.001223,02,750,0,0,Node 02: Network 3
43,2025-07-22,12,53,43,808612,0.545711,03,1250,0,0,Node 03: Network 3
44,2025-07-22,12,53,44,852225,1.043613,01,250,0,0,Node 01: Network 3
45,2025-07-22,12,53,45,263264,0.411039,02,750,0,0,Node 02: Network 3
46,2025-07-22,12,53,46,854188,1.590924,01,250,0,0,Node 01: Network 3
47,2025-07-22,12,53,47,900081,1.045893,03,1250,0,0,Node 03: Network 3
48,2025-07-22,12,53,49,444694,1.544613,02,750,0,0,Node 02: Network 3
49,2025-07-22,12,53,49,901843,0.457149,03,1250,0,0,Node 03: Network 3
50,2025-07-22,12,53,50,427273,0.52543,BB,0,1,0,
51,2025-07-22,12,53,50,493440,0.066167,03,1432,0,1,
52,2025-07-22,12,53,51,746046,1.252606,03,1250,0,0,Node 03: Network 3
