Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-12-11,23,26,42,155689,0.0,BB,0,1,0,
2,2025-12-11,23,26,42,212481,0.056792,02,841,0,1,
3,2025-12-11,23,26,42,225113,0.012632,03,852,0,1,
4,2025-12-11,23,26,42,237628,0.012515,01,759,0,1,
5,2025-12-11,23,26,42,472026,0.234398,01,250,0,0,Node 01: Network 1
6,2025-12-11,23,26,43,233738,0.761712,03,1250,0,0,Node 03: Network 1
7,2025-12-11,23,26,46,155661,2.921923,BB,0,1,0,
8,2025-12-11,23,26,46,201268,0.045607,03,850,0,1,
9,2025-12-11,23,26,46,222042,0.020774,01,752,0,1,
10,2025-12-11,23,26,46,234582,0.01254,02,838,0,1,
11,2025-12-11,23,26,46,472836,0.238254,01,250,0,0,Node 01: Network 1
12,2025-12-11,23,26,47,016954,0.544118,02,750,0,0,Node 02: Network 1
13,2025-12-11,23,26,47,234531,0.217577,03,1250,0,0,Node 03: Network 1
14,2025-12-11,23,26,48,476878,1.242347,01,250,0,0,Node 01: Network 1
15,2025-12-11,23,26,48,803016,0.326138,02,750,0,0,Node 02: Network 1
16,2025-12-11,23,26,49,067018,0.264002,03,1250,0,0,Node 03: Network 1
17,2025-12-11,23,26,50,155874,1.088856,BB,0,1,0,
18,2025-12-11,23,26,50,207009,0.051135,03,847,0,1,
19,2025-12-11,23,26,52,154829,1.94782,BB,0,1,0,
20,2025-12-11,23,26,52,216672,0.061843,01,168,0,1,
21,2025-12-11,23,26,52,228698,0.012026,02,195,0,1,
22,2025-12-11,23,26,52,241204,0.012506,03,845,0,1,
23,2025-12-11,23,26,52,470447,0.229243,01,250,0,0,Node 01: Network 1
24,2025-12-11,23,26,53,277665,0.807218,03,1250,0,0,Node 03: Network 1
25,2025-12-11,23,26,54,474102,1.196437,01,250,0,0,Node 01: Network 1
26,2025-12-11,23,26,55,017949,0.543847,02,750,0,0,Node 02: Network 1
27,2025-12-11,23,26,55,277987,0.260038,03,1250,0,0,Node 03: Network 1
28,2025-12-11,23,26,56,478218,1.200231,01,250,0,0,Node 01: Network 1
29,2025-12-11,23,26,57,020598,0.54238,02,750,0,0,Node 02: Network 1
30,2025-12-11,23,26,57,285251,0.264653,03,1250,0,0,Node 03: Network 1
31,2025-12-11,23,26,58,481790,1.196539,01,250,0,0,Node 01: Network 1
32,2025-12-11,23,26,59,021683,0.539893,02,750,0,0,Node 02: Network 1
33,2025-12-11,23,26,59,286134,0.264451,03,1250,0,0,Node 03: Network 1
34,2025-12-11,23,27,01,024816,1.738682,02,750,0,0,Node 02: Network 1
35,2025-12-11,23,27,02,571060,1.546244,01,250,0,0,Node 01: Network 1
36,2025-12-11,23,27,03,026153,0.455093,02,750,0,0,Node 02: Network 1
37,2025-12-11,23,27,04,572700,1.546547,01,250,0,0,Node 01: Network 1
38,2025-12-11,23,27,05,379130,0.80643,03,1250,0,0,Node 03: Network 1
39,2025-12-11,23,27,06,576278,1.197148,01,250,0,0,Node 01: Network 1
40,2025-12-11,23,27,07,119521,0.543243,02,750,0,0,Node 02: Network 1
41,2025-12-11,23,27,07,382089,0.262568,03,1250,0,0,Node 03: Network 1
42,2025-12-11,23,27,08,579166,1.197077,01,250,0,0,Node 01: Network 1
43,2025-12-11,23,27,09,121577,0.542411,02,750,0,0,Node 02: Network 1
44,2025-12-11,23,27,11,123340,2.001763,02,750,0,0,Node 02: Network 1
45,2025-12-11,23,27,12,670276,1.546936,01,250,0,0,Node 01: Network 1
46,2025-12-11,23,27,13,124171,0.453895,02,750,0,0,Node 02: Network 1
47,2025-12-11,23,27,13,476340,0.352169,03,1250,0,0,Node 03: Network 1
48,2025-12-11,23,27,14,149511,0.673171,BB,0,1,0,
49,2025-12-11,23,27,14,208161,0.05865,03,825,0,1,
50,2025-12-11,23,27,14,220307,0.012146,02,803,0,1,
51,2025-12-11,23,27,16,149889,1.929582,BB,0,1,0,
52,2025-12-11,23,27,16,195916,0.046027,02,802,0,1,
53,2025-12-11,23,27,16,209383,0.013467,01,1796,0,1,
