Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-12-09,01,17,35,159306,0.0,BB,0,1,0,
2,2025-12-09,01,17,35,208857,0.049551,03,1502,0,1,
3,2025-12-09,01,17,35,222363,0.013506,01,1146,0,1,
4,2025-12-09,01,17,35,257871,0.035508,02,1285,0,1,
5,2025-12-09,01,17,35,475504,0.217633,01,250,0,0,Node 01: Network 1
6,2025-12-09,01,17,35,875424,0.39992,03,1250,0,0,Node 03: Network 1
7,2025-12-09,01,17,35,974976,0.099552,02,750,0,0,Node 02: Network 1
8,2025-12-09,01,17,36,220712,0.245736,03,1250,0,0,Node 03: Network 1
9,2025-12-09,01,17,37,478143,1.257431,01,250,0,0,Node 01: Network 1
10,2025-12-09,01,17,37,977181,0.499038,02,750,0,0,Node 02: Network 1
11,2025-12-09,01,17,38,222359,0.245178,03,1250,0,0,Node 03: Network 1
12,2025-12-09,01,17,39,522904,1.300545,01,250,0,0,Node 01: Network 1
13,2025-12-09,01,17,39,978820,0.455916,02,750,0,0,Node 02: Network 1
14,2025-12-09,01,17,40,224155,0.245335,03,1250,0,0,Node 03: Network 1
15,2025-12-09,01,17,41,527097,1.302942,01,250,0,0,Node 01: Network 1
16,2025-12-09,01,17,41,981897,0.4548,02,750,0,0,Node 02: Network 1
17,2025-12-09,01,17,42,225027,0.24313,03,1250,0,0,Node 03: Network 1
18,2025-12-09,01,17,43,531624,1.306597,01,250,0,0,Node 01: Network 1
19,2025-12-09,01,17,43,769236,0.237612,02,750,0,0,Node 02: Network 1
20,2025-12-09,01,17,43,977872,0.208636,03,1250,0,0,Node 03: Network 1
21,2025-12-09,01,17,45,157560,1.179688,BB,0,1,0,
22,2025-12-09,01,17,47,156655,1.999095,BB,0,1,0,
23,2025-12-09,01,17,47,193679,0.037024,02,207,0,1,
24,2025-12-09,01,17,47,206187,0.012508,03,502,0,1,
25,2025-12-09,01,17,47,222695,0.016508,01,1943,0,1,
26,2025-12-09,01,17,47,873689,0.650994,03,1250,0,0,Node 03: Network 1
27,2025-12-09,01,17,47,971751,0.098062,02,750,0,0,Node 02: Network 1
28,2025-12-09,01,17,48,919796,0.948045,01,250,0,0,Node 01: Network 1
29,2025-12-09,01,17,49,156427,0.236631,BB,0,1,0,
