Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-11-09,13,02,51,125226,0.0,BB,0,1,0,
2,2025-11-09,13,02,51,175091,0.049865,02,172,0,1,
3,2025-11-09,13,02,51,187577,0.012486,03,51,0,1,
4,2025-11-09,13,02,51,208604,0.021027,01,50,0,1,
5,2025-11-09,13,02,51,934221,0.725617,02,750,0,0,Node 02: Network 3
6,2025-11-09,13,02,52,167113,0.232892,03,1250,0,0,Node 03: Network 3
7,2025-11-09,13,02,53,480095,1.312982,01,250,0,0,Node 01: Network 3
8,2025-11-09,13,02,53,710310,0.230215,02,750,0,0,Node 02: Network 3
9,2025-11-09,13,02,54,170209,0.459899,03,1250,0,0,Node 03: Network 3
10,2025-11-09,13,02,55,485165,1.314956,01,250,0,0,Node 01: Network 3
11,2025-11-09,13,02,55,711608,0.226443,02,750,0,0,Node 02: Network 3
12,2025-11-09,13,02,56,170816,0.459208,03,1250,0,0,Node 03: Network 3
13,2025-11-09,13,02,57,489599,1.318783,01,250,0,0,Node 01: Network 3
14,2025-11-09,13,02,57,714556,0.224957,02,750,0,0,Node 02: Network 3
15,2025-11-09,13,02,58,266143,0.551587,03,1250,0,0,Node 03: Network 3
16,2025-11-09,13,02,59,494064,1.227921,01,250,0,0,Node 01: Network 3
17,2025-11-09,13,02,59,715531,0.221467,02,750,0,0,Node 02: Network 3
18,2025-11-09,13,03,00,266814,0.551283,03,1250,0,0,Node 03: Network 3
19,2025-11-09,13,03,01,497425,1.230611,01,250,0,0,Node 01: Network 3
20,2025-11-09,13,03,01,717143,0.219718,02,751,0,0,Node 02: Network 3
21,2025-11-09,13,03,02,274492,0.557349,03,1250,0,0,Node 03: Network 3
22,2025-11-09,13,03,03,501374,1.226882,01,250,0,0,Node 01: Network 3
23,2025-11-09,13,03,03,718005,0.216631,02,750,0,0,Node 02: Network 3
24,2025-11-09,13,03,04,276035,0.55803,03,1250,0,0,Node 03: Network 3
25,2025-11-09,13,03,05,507522,1.231487,01,250,0,0,Node 01: Network 3
26,2025-11-09,13,03,05,719015,0.211493,02,750,0,0,Node 02: Network 3
27,2025-11-09,13,03,06,277119,0.558104,03,1250,0,0,Node 03: Network 3
28,2025-11-09,13,03,07,511921,1.234802,01,250,0,0,Node 01: Network 3
29,2025-11-09,13,03,07,719985,0.208064,02,750,0,0,Node 02: Network 3
30,2025-11-09,13,03,08,278588,0.558603,03,1250,0,0,Node 03: Network 3
31,2025-11-09,13,03,09,515958,1.23737,01,250,0,0,Node 01: Network 3
32,2025-11-09,13,03,09,719932,0.203974,02,750,0,0,Node 02: Network 3
33,2025-11-09,13,03,10,280781,0.560849,03,1250,0,0,Node 03: Network 3
34,2025-11-09,13,03,11,519416,1.238635,01,250,0,0,Node 01: Network 3
35,2025-11-09,13,03,11,720439,0.201023,02,750,0,0,Node 02: Network 3
36,2025-11-09,13,03,12,280939,0.5605,03,1250,0,0,Node 03: Network 3
37,2025-11-09,13,03,13,524900,1.243961,01,250,0,0,Node 01: Network 3
38,2025-11-09,13,03,13,824870,0.29997,02,750,0,0,Node 02: Network 3
39,2025-11-09,13,03,14,282997,0.458127,03,1250,0,0,Node 03: Network 3
40,2025-11-09,13,03,15,528653,1.245656,01,250,0,0,Node 01: Network 3
41,2025-11-09,13,03,15,825426,0.296773,02,750,0,0,Node 02: Network 3
42,2025-11-09,13,03,16,285288,0.459862,03,1250,0,0,Node 03: Network 3
43,2025-11-09,13,03,17,532864,1.247576,01,250,0,0,Node 01: Network 3
44,2025-11-09,13,03,17,827712,0.294848,02,750,0,0,Node 02: Network 3
45,2025-11-09,13,03,18,286774,0.459062,03,1250,0,0,Node 03: Network 3
46,2025-11-09,13,03,19,536799,1.250025,01,250,0,0,Node 01: Network 3
