Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-07-14,16,13,14,287784,0.0,BB,0,1,0,
2,2025-07-14,16,13,14,335490,0.047706,03,1176,0,1,
3,2025-07-14,16,13,14,351029,0.015539,02,1128,0,1,
4,2025-07-14,16,13,14,367611,0.016582,01,1125,0,1,
5,2025-07-14,16,13,14,607474,0.239863,01,250,0,0,Node 01: Network 2
6,2025-07-14,16,13,15,104140,0.496666,02,751,0,0,Node 02: Network 2
7,2025-07-14,16,13,15,615456,0.511316,03,1250,0,0,Node 03: Network 2
8,2025-07-14,16,13,16,608743,0.993287,01,250,0,0,Node 01: Network 2
9,2025-07-14,16,13,17,104050,0.495307,02,750,0,0,Node 02: Network 2
10,2025-07-14,16,13,17,616743,0.512693,03,1250,0,0,Node 03: Network 2
11,2025-07-14,16,13,18,608853,0.99211,01,250,0,0,Node 01: Network 2
12,2025-07-14,16,13,19,120926,0.512073,02,750,0,0,Node 02: Network 2
13,2025-07-14,16,13,19,617336,0.49641,03,1250,0,0,Node 03: Network 2
14,2025-07-14,16,13,20,626249,1.008913,01,250,0,0,Node 01: Network 2
15,2025-07-14,16,13,21,121188,0.494939,02,750,0,0,Node 02: Network 2
16,2025-07-14,16,13,21,618086,0.496898,03,1250,0,0,Node 03: Network 2
17,2025-07-14,16,13,22,626561,1.008475,01,250,0,0,Node 01: Network 2
18,2025-07-14,16,13,23,122756,0.496195,02,750,0,0,Node 02: Network 2
19,2025-07-14,16,13,23,618913,0.496157,03,1250,0,0,Node 03: Network 2
20,2025-07-14,16,13,24,627213,1.0083,01,250,0,0,Node 01: Network 2
21,2025-07-14,16,13,25,123341,0.496128,02,750,0,0,Node 02: Network 2
22,2025-07-14,16,13,25,619330,0.495989,03,1250,0,0,Node 03: Network 2
23,2025-07-14,16,13,26,627923,1.008593,01,250,0,0,Node 01: Network 2
24,2025-07-14,16,13,27,124093,0.49617,02,750,0,0,Node 02: Network 2
25,2025-07-14,16,13,27,619950,0.495857,03,1250,0,0,Node 03: Network 2
26,2025-07-14,16,13,28,628846,1.008896,01,250,0,0,Node 01: Network 2
27,2025-07-14,16,13,29,124847,0.496001,02,750,0,0,Node 02: Network 2
28,2025-07-14,16,13,29,621743,0.496896,03,1250,0,0,Node 03: Network 2
29,2025-07-14,16,13,30,645497,1.023754,01,250,0,0,Node 01: Network 2
30,2025-07-14,16,13,31,125801,0.480304,02,751,0,0,Node 02: Network 2
31,2025-07-14,16,13,31,622008,0.496207,03,1250,0,0,Node 03: Network 2
32,2025-07-14,16,13,32,646760,1.024752,01,250,0,0,Node 01: Network 2
33,2025-07-14,16,13,33,127155,0.480395,02,750,0,0,Node 02: Network 2
34,2025-07-14,16,13,33,623007,0.495852,03,1250,0,0,Node 03: Network 2
35,2025-07-14,16,13,34,647699,1.024692,01,250,0,0,Node 01: Network 2
36,2025-07-14,16,13,35,143280,0.495581,02,750,0,0,Node 02: Network 2
37,2025-07-14,16,13,35,624027,0.480747,03,1250,0,0,Node 03: Network 2
38,2025-07-14,16,13,36,648169,1.024142,01,250,0,0,Node 01: Network 2
39,2025-07-14,16,13,37,144174,0.496005,02,750,0,0,Node 02: Network 2
40,2025-07-14,16,13,37,625118,0.480944,03,1250,0,0,Node 03: Network 2
41,2025-07-14,16,13,38,649492,1.024374,01,250,0,0,Node 01: Network 2
42,2025-07-14,16,13,39,144766,0.495274,02,750,0,0,Node 02: Network 2
43,2025-07-14,16,13,39,625412,0.480646,03,1250,0,0,Node 03: Network 2
44,2025-07-14,16,13,40,649836,1.024424,01,250,0,0,Node 01: Network 2
45,2025-07-14,16,13,41,145287,0.495451,02,750,0,0,Node 02: Network 2
46,2025-07-14,16,13,41,626778,0.481491,03,1250,0,0,Node 03: Network 2
47,2025-07-14,16,13,42,666702,1.039924,01,250,0,0,Node 01: Network 2
48,2025-07-14,16,13,43,146713,0.480011,02,750,0,0,Node 02: Network 2
49,2025-07-14,16,13,43,627326,0.480613,03,1250,0,0,Node 03: Network 2
50,2025-07-14,16,13,44,667228,1.039902,01,250,0,0,Node 01: Network 2
51,2025-07-14,16,13,45,147498,0.48027,02,750,0,0,Node 02: Network 2
52,2025-07-14,16,13,45,627702,0.480204,03,1250,0,0,Node 03: Network 2
53,2025-07-14,16,13,46,668680,1.040978,01,250,0,0,Node 01: Network 2
54,2025-07-14,16,13,47,148550,0.47987,02,751,0,0,Node 02: Network 2
55,2025-07-14,16,13,47,629289,0.480739,03,1250,0,0,Node 03: Network 2
56,2025-07-14,16,13,48,669565,1.040276,01,250,0,0,Node 01: Network 2
57,2025-07-14,16,13,49,149564,0.479999,02,750,0,0,Node 02: Network 2
58,2025-07-14,16,13,49,629732,0.480168,03,1250,0,0,Node 03: Network 2
59,2025-07-14,16,13,50,670548,1.040816,01,250,0,0,Node 01: Network 2
60,2025-07-14,16,13,51,150605,0.480057,02,750,0,0,Node 02: Network 2
61,2025-07-14,16,13,51,646772,0.496167,03,1250,0,0,Node 03: Network 2
62,2025-07-14,16,13,52,687155,1.040383,01,250,0,0,Node 01: Network 2
63,2025-07-14,16,13,53,166916,0.479761,02,750,0,0,Node 02: Network 2
64,2025-07-14,16,13,53,647094,0.480178,03,1250,0,0,Node 03: Network 2
65,2025-07-14,16,13,54,687487,1.040393,01,250,0,0,Node 01: Network 2
66,2025-07-14,16,13,55,168122,0.480635,02,750,0,0,Node 02: Network 2
67,2025-07-14,16,13,55,648264,0.480142,03,1250,0,0,Node 03: Network 2
68,2025-07-14,16,13,56,688461,1.040197,01,250,0,0,Node 01: Network 2
69,2025-07-14,16,13,57,168849,0.480388,02,750,0,0,Node 02: Network 2
70,2025-07-14,16,13,57,648425,0.479576,03,1250,0,0,Node 03: Network 2
71,2025-07-14,16,13,58,689226,1.040801,01,250,0,0,Node 01: Network 2
72,2025-07-14,16,13,59,169729,0.480503,02,750,0,0,Node 02: Network 2
73,2025-07-14,16,13,59,649684,0.479955,03,1250,0,0,Node 03: Network 2
74,2025-07-14,16,14,00,690084,1.0404,01,250,0,0,Node 01: Network 2
75,2025-07-14,16,14,01,170136,0.480052,02,750,0,0,Node 02: Network 2
76,2025-07-14,16,14,01,650216,0.48008,03,1250,0,0,Node 03: Network 2
77,2025-07-14,16,14,02,707151,1.056935,01,250,0,0,Node 01: Network 2
78,2025-07-14,16,14,03,171358,0.464207,02,751,0,0,Node 02: Network 2
79,2025-07-14,16,14,03,650628,0.47927,03,1250,0,0,Node 03: Network 2
80,2025-07-14,16,14,04,707736,1.057108,01,250,0,0,Node 01: Network 2
81,2025-07-14,16,14,05,171813,0.464077,02,750,0,0,Node 02: Network 2
82,2025-07-14,16,14,05,651674,0.479861,03,1250,0,0,Node 03: Network 2
83,2025-07-14,16,14,06,708340,1.056666,01,250,0,0,Node 01: Network 2
84,2025-07-14,16,14,07,172476,0.464136,02,750,0,0,Node 02: Network 2
85,2025-07-14,16,14,07,700497,0.528021,03,1250,0,0,Node 03: Network 2
86,2025-07-14,16,14,08,709523,1.009026,01,250,0,0,Node 01: Network 2
87,2025-07-14,16,14,09,188714,0.479191,02,750,0,0,Node 02: Network 2
88,2025-07-14,16,14,09,653537,0.464823,03,1250,0,0,Node 03: Network 2
89,2025-07-14,16,14,10,710239,1.056702,01,250,0,0,Node 01: Network 2
90,2025-07-14,16,14,11,190188,0.479949,02,750,0,0,Node 02: Network 2
91,2025-07-14,16,14,11,654516,0.464328,03,1250,0,0,Node 03: Network 2
92,2025-07-14,16,14,12,727060,1.072544,01,250,0,0,Node 01: Network 2
93,2025-07-14,16,14,13,190971,0.463911,02,750,0,0,Node 02: Network 2
94,2025-07-14,16,14,13,654899,0.463928,03,1250,0,0,Node 03: Network 2
95,2025-07-14,16,14,14,727408,1.072509,01,250,0,0,Node 01: Network 2
96,2025-07-14,16,14,15,191340,0.463932,02,750,0,0,Node 02: Network 2
97,2025-07-14,16,14,15,655860,0.46452,03,1250,0,0,Node 03: Network 2
98,2025-07-14,16,14,16,727939,1.072079,01,250,0,0,Node 01: Network 2
99,2025-07-14,16,14,17,192234,0.464295,02,750,0,0,Node 02: Network 2
100,2025-07-14,16,14,17,656118,0.463884,03,1250,0,0,Node 03: Network 2
101,2025-07-14,16,14,18,728688,1.07257,01,250,0,0,Node 01: Network 2
102,2025-07-14,16,14,19,193707,0.465019,02,751,0,0,Node 02: Network 2
103,2025-07-14,16,14,19,657722,0.464015,03,1250,0,0,Node 03: Network 2
104,2025-07-14,16,14,20,729660,1.071938,01,250,0,0,Node 01: Network 2
105,2025-07-14,16,14,21,193354,0.463694,02,750,0,0,Node 02: Network 2
106,2025-07-14,16,14,21,658086,0.464732,03,1250,0,0,Node 03: Network 2
