Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-11-09,20,23,27,412249,0.0,BB,0,1,0,
2,2025-11-09,20,23,27,463267,0.051018,01,49,0,1,
3,2025-11-09,20,23,27,487792,0.024525,03,52,0,1,
4,2025-11-09,20,23,27,499792,0.012,02,172,0,1,
5,2025-11-09,20,23,27,728553,0.228761,01,250,0,0,Node 01: Network 3
6,2025-11-09,20,23,28,229138,0.500585,02,750,0,0,Node 02: Network 3
7,2025-11-09,20,23,28,510897,0.281759,03,1250,0,0,Node 03: Network 3
8,2025-11-09,20,23,29,731845,1.220948,01,250,0,0,Node 01: Network 3
9,2025-11-09,20,23,30,229174,0.497329,02,750,0,0,Node 02: Network 3
10,2025-11-09,20,23,30,512897,0.283723,03,1250,0,0,Node 03: Network 3
11,2025-11-09,20,23,31,736554,1.223657,01,250,0,0,Node 01: Network 3
12,2025-11-09,20,23,32,229900,0.493346,02,750,0,0,Node 02: Network 3
13,2025-11-09,20,23,32,557771,0.327871,03,1250,0,0,Node 03: Network 3
14,2025-11-09,20,23,33,740779,1.183008,01,250,0,0,Node 01: Network 3
15,2025-11-09,20,23,34,100855,0.360076,02,750,0,0,Node 02: Network 3
16,2025-11-09,20,23,34,558725,0.45787,03,1250,0,0,Node 03: Network 3
17,2025-11-09,20,23,35,745230,1.186505,01,250,0,0,Node 01: Network 3
18,2025-11-09,20,23,36,101861,0.356631,02,750,0,0,Node 02: Network 3
19,2025-11-09,20,23,36,559923,0.458062,03,1250,0,0,Node 03: Network 3
20,2025-11-09,20,23,37,749893,1.18997,01,250,0,0,Node 01: Network 3
21,2025-11-09,20,23,38,104173,0.35428,02,750,0,0,Node 02: Network 3
22,2025-11-09,20,23,38,562528,0.458355,03,1250,0,0,Node 03: Network 3
23,2025-11-09,20,23,39,752926,1.190398,01,250,0,0,Node 01: Network 3
24,2025-11-09,20,23,40,105327,0.352401,02,750,0,0,Node 02: Network 3
25,2025-11-09,20,23,40,563304,0.457977,03,1250,0,0,Node 03: Network 3
26,2025-11-09,20,23,41,759167,1.195863,01,250,0,0,Node 01: Network 3
27,2025-11-09,20,23,42,107940,0.348773,02,750,0,0,Node 02: Network 3
28,2025-11-09,20,23,42,564692,0.456752,03,1250,0,0,Node 03: Network 3
29,2025-11-09,20,23,43,763839,1.199147,01,250,0,0,Node 01: Network 3
30,2025-11-09,20,23,44,108525,0.344686,02,750,0,0,Node 02: Network 3
31,2025-11-09,20,23,44,566088,0.457563,03,1250,0,0,Node 03: Network 3
32,2025-11-09,20,23,45,767663,1.201575,01,250,0,0,Node 01: Network 3
