Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-10-20,14,40,51,661955,0.0,BB,0,1,0,
2,2025-10-20,14,40,51,702963,0.041008,03,1471,0,1,
3,2025-10-20,14,40,51,754038,0.051075,01,1372,0,1,
4,2025-10-20,14,40,51,766814,0.012776,02,1447,0,1,
5,2025-10-20,14,40,51,977084,0.21027,01,250,0,0,Node 01: Network 1
6,2025-10-20,14,40,52,478436,0.501352,02,750,0,0,Node 02: Network 1
7,2025-10-20,14,40,52,639059,0.160623,03,1250,0,0,Node 03: Network 1
8,2025-10-20,14,40,53,663370,1.024311,BB,0,1,0,
9,2025-10-20,14,40,55,662082,1.998712,BB,0,1,0,
10,2025-10-20,14,40,55,714103,0.052021,03,345,0,1,
11,2025-10-20,14,40,55,732616,0.018513,01,1,0,1,
12,2025-10-20,14,40,55,742615,0.009999,02,5,0,1,
13,2025-10-20,14,40,55,978244,0.235629,01,250,0,0,Node 01: Network 1
14,2025-10-20,14,40,56,479858,0.501614,02,750,0,0,Node 02: Network 1
15,2025-10-20,14,40,56,640933,0.161075,03,1250,0,0,Node 03: Network 1
16,2025-10-20,14,40,57,662120,1.021187,BB,0,1,0,
17,2025-10-20,14,40,59,661196,1.999076,BB,0,1,0,
18,2025-10-20,14,40,59,709773,0.048577,02,1,0,1,
19,2025-10-20,14,40,59,746792,0.037019,03,344,0,1,
20,2025-10-20,14,40,59,771798,0.025006,01,1999,0,1,
21,2025-10-20,14,40,59,977926,0.206128,01,250,0,0,Node 01: Network 1
22,2025-10-20,14,41,00,477166,0.49924,02,750,0,0,Node 02: Network 1
23,2025-10-20,14,41,00,640804,0.163638,03,1250,0,0,Node 03: Network 1
24,2025-10-20,14,41,01,661633,1.020829,BB,0,1,0,
25,2025-10-20,14,41,03,660746,1.999113,BB,0,1,0,
26,2025-10-20,14,41,03,688282,0.027536,02,2,0,1,
27,2025-10-20,14,41,03,745811,0.057529,01,1999,0,1,
28,2025-10-20,14,41,03,794338,0.048527,03,343,0,1,
