Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-10-20,14,40,49,852574,0.0,BB,0,1,0,
2,2025-10-20,14,40,49,886173,0.033599,02,47,0,1,
3,2025-10-20,14,40,49,904678,0.018505,01,172,0,1,
4,2025-10-20,14,40,49,917679,0.013001,03,54,0,1,
5,2025-10-20,14,40,50,167836,0.250157,01,250,0,0,Node 01: Network 3
6,2025-10-20,14,40,50,669272,0.501436,02,750,0,0,Node 02: Network 3
7,2025-10-20,14,40,51,001486,0.332214,03,1250,0,0,Node 03: Network 3
8,2025-10-20,14,40,52,169745,1.168259,01,251,0,0,Node 01: Network 3
9,2025-10-20,14,40,52,673108,0.503363,02,750,0,0,Node 02: Network 3
10,2025-10-20,14,40,53,002891,0.329783,03,1250,0,0,Node 03: Network 3
11,2025-10-20,14,40,54,170093,1.167202,01,250,0,0,Node 01: Network 3
12,2025-10-20,14,40,54,678195,0.508102,02,750,0,0,Node 02: Network 3
13,2025-10-20,14,40,55,005550,0.327355,03,1250,0,0,Node 03: Network 3
14,2025-10-20,14,40,56,170592,1.165042,01,250,0,0,Node 01: Network 3
15,2025-10-20,14,40,56,682464,0.511872,02,750,0,0,Node 02: Network 3
16,2025-10-20,14,40,57,006167,0.323703,03,1250,0,0,Node 03: Network 3
17,2025-10-20,14,40,58,172551,1.166384,01,250,0,0,Node 01: Network 3
18,2025-10-20,14,40,58,687632,0.515081,02,751,0,0,Node 02: Network 3
19,2025-10-20,14,40,59,008258,0.320626,03,1250,0,0,Node 03: Network 3
20,2025-10-20,14,41,00,173017,1.164759,01,250,0,0,Node 01: Network 3
21,2025-10-20,14,41,00,692379,0.519362,02,750,0,0,Node 02: Network 3
22,2025-10-20,14,41,01,010176,0.317797,03,1250,0,0,Node 03: Network 3
23,2025-10-20,14,41,02,174535,1.164359,01,250,0,0,Node 01: Network 3
24,2025-10-20,14,41,02,696569,0.522034,02,750,0,0,Node 02: Network 3
25,2025-10-20,14,41,03,011695,0.315126,03,1250,0,0,Node 03: Network 3
26,2025-10-20,14,41,04,175511,1.163816,01,250,0,0,Node 01: Network 3
27,2025-10-20,14,41,04,700375,0.524864,02,750,0,0,Node 02: Network 3
28,2025-10-20,14,41,05,014153,0.313778,03,1250,0,0,Node 03: Network 3
29,2025-10-20,14,41,06,176561,1.162408,01,250,0,0,Node 01: Network 3
30,2025-10-20,14,41,06,705497,0.528936,02,750,0,0,Node 02: Network 3
31,2025-10-20,14,41,07,015833,0.310336,03,1250,0,0,Node 03: Network 3
32,2025-10-20,14,41,08,176829,1.160996,01,251,0,0,Node 01: Network 3
33,2025-10-20,14,41,08,709351,0.532522,02,750,0,0,Node 02: Network 3
34,2025-10-20,14,41,09,017345,0.307994,03,1250,0,0,Node 03: Network 3
35,2025-10-20,14,41,10,178191,1.160846,01,250,0,0,Node 01: Network 3
36,2025-10-20,14,41,10,712562,0.534371,02,750,0,0,Node 02: Network 3
37,2025-10-20,14,41,11,019521,0.306959,03,1250,0,0,Node 03: Network 3
38,2025-10-20,14,41,12,179343,1.159822,01,250,0,0,Node 01: Network 3
39,2025-10-20,14,41,12,717733,0.53839,02,750,0,0,Node 02: Network 3
40,2025-10-20,14,41,13,019927,0.302194,03,1250,0,0,Node 03: Network 3
41,2025-10-20,14,41,14,180021,1.160094,01,250,0,0,Node 01: Network 3
42,2025-10-20,14,41,14,722816,0.542795,02,751,0,0,Node 02: Network 3
43,2025-10-20,14,41,15,023073,0.300257,03,1250,0,0,Node 03: Network 3
44,2025-10-20,14,41,16,181162,1.158089,01,250,0,0,Node 01: Network 3
45,2025-10-20,14,41,16,727776,0.546614,02,750,0,0,Node 02: Network 3
46,2025-10-20,14,41,17,024776,0.297,03,1250,0,0,Node 03: Network 3
47,2025-10-20,14,41,18,182194,1.157418,01,250,0,0,Node 01: Network 3
48,2025-10-20,14,41,18,731195,0.549001,02,750,0,0,Node 02: Network 3
49,2025-10-20,14,41,19,025790,0.294595,03,1250,0,0,Node 03: Network 3
50,2025-10-20,14,41,20,183055,1.157265,01,250,0,0,Node 01: Network 3
51,2025-10-20,14,41,20,735232,0.552177,02,750,0,0,Node 02: Network 3
52,2025-10-20,14,41,21,027432,0.2922,03,1250,0,0,Node 03: Network 3
53,2025-10-20,14,41,22,184227,1.156795,01,250,0,0,Node 01: Network 3
54,2025-10-20,14,41,22,739041,0.554814,02,750,0,0,Node 02: Network 3
55,2025-10-20,14,41,23,029363,0.290322,03,1250,0,0,Node 03: Network 3
56,2025-10-20,14,41,24,186144,1.156781,01,251,0,0,Node 01: Network 3
57,2025-10-20,14,41,24,744332,0.558188,02,750,0,0,Node 02: Network 3
58,2025-10-20,14,41,25,030997,0.286665,03,1250,0,0,Node 03: Network 3
59,2025-10-20,14,41,26,186260,1.155263,01,250,0,0,Node 01: Network 3
60,2025-10-20,14,41,26,748204,0.561944,02,750,0,0,Node 02: Network 3
61,2025-10-20,14,41,27,032271,0.284067,03,1250,0,0,Node 03: Network 3
62,2025-10-20,14,41,28,187035,1.154764,01,250,0,0,Node 01: Network 3
63,2025-10-20,14,41,28,752216,0.565181,02,750,0,0,Node 02: Network 3
64,2025-10-20,14,41,29,033560,0.281344,03,1250,0,0,Node 03: Network 3
65,2025-10-20,14,41,30,187762,1.154202,01,250,0,0,Node 01: Network 3
66,2025-10-20,14,41,30,758323,0.570561,02,751,0,0,Node 02: Network 3
67,2025-10-20,14,41,31,036221,0.277898,03,1250,0,0,Node 03: Network 3
68,2025-10-20,14,41,32,188628,1.152407,01,250,0,0,Node 01: Network 3
69,2025-10-20,14,41,32,762494,0.573866,02,750,0,0,Node 02: Network 3
70,2025-10-20,14,41,33,037805,0.275311,03,1250,0,0,Node 03: Network 3
71,2025-10-20,14,41,34,189995,1.15219,01,250,0,0,Node 01: Network 3
72,2025-10-20,14,41,34,765934,0.575939,02,750,0,0,Node 02: Network 3
73,2025-10-20,14,41,35,039600,0.273666,03,1250,0,0,Node 03: Network 3
74,2025-10-20,14,41,36,191322,1.151722,01,250,0,0,Node 01: Network 3
75,2025-10-20,14,41,36,770711,0.579389,02,750,0,0,Node 02: Network 3
76,2025-10-20,14,41,37,041887,0.271176,03,1250,0,0,Node 03: Network 3
77,2025-10-20,14,41,38,192284,1.150397,01,250,0,0,Node 01: Network 3
78,2025-10-20,14,41,38,776038,0.583754,02,750,0,0,Node 02: Network 3
79,2025-10-20,14,41,39,043229,0.267191,03,1250,0,0,Node 03: Network 3
80,2025-10-20,14,41,40,192913,1.149684,01,251,0,0,Node 01: Network 3
81,2025-10-20,14,41,40,779575,0.586662,02,750,0,0,Node 02: Network 3
82,2025-10-20,14,41,41,044720,0.265145,03,1250,0,0,Node 03: Network 3
83,2025-10-20,14,41,42,194800,1.15008,01,250,0,0,Node 01: Network 3
84,2025-10-20,14,41,42,783257,0.588457,02,750,0,0,Node 02: Network 3
85,2025-10-20,14,41,43,045984,0.262727,03,1250,0,0,Node 03: Network 3
86,2025-10-20,14,41,44,195910,1.149926,01,250,0,0,Node 01: Network 3
87,2025-10-20,14,41,44,788138,0.592228,02,750,0,0,Node 02: Network 3
88,2025-10-20,14,41,45,047835,0.259697,03,1250,0,0,Node 03: Network 3
89,2025-10-20,14,41,46,196626,1.148791,01,250,0,0,Node 01: Network 3
90,2025-10-20,14,41,46,793002,0.596376,02,751,0,0,Node 02: Network 3
91,2025-10-20,14,41,47,050255,0.257253,03,1250,0,0,Node 03: Network 3
92,2025-10-20,14,41,48,196485,1.14623,01,250,0,0,Node 01: Network 3
93,2025-10-20,14,41,48,797540,0.601055,02,750,0,0,Node 02: Network 3
94,2025-10-20,14,41,49,051996,0.254456,03,1250,0,0,Node 03: Network 3
95,2025-10-20,14,41,50,198136,1.14614,01,250,0,0,Node 01: Network 3
96,2025-10-20,14,41,50,801672,0.603536,02,750,0,0,Node 02: Network 3
97,2025-10-20,14,41,51,054315,0.252643,03,1250,0,0,Node 03: Network 3
98,2025-10-20,14,41,52,198919,1.144604,01,250,0,0,Node 01: Network 3
99,2025-10-20,14,41,52,805990,0.607071,02,750,0,0,Node 02: Network 3
100,2025-10-20,14,41,53,055118,0.249128,03,1250,0,0,Node 03: Network 3
101,2025-10-20,14,41,54,200220,1.145102,01,250,0,0,Node 01: Network 3
102,2025-10-20,14,41,54,810009,0.609789,02,750,0,0,Node 02: Network 3
103,2025-10-20,14,41,55,057008,0.246999,03,1250,0,0,Node 03: Network 3
104,2025-10-20,14,41,56,202593,1.145585,01,251,0,0,Node 01: Network 3
105,2025-10-20,14,41,56,814481,0.611888,02,750,0,0,Node 02: Network 3
106,2025-10-20,14,41,57,058224,0.243743,03,1250,0,0,Node 03: Network 3
107,2025-10-20,14,41,58,202351,1.144127,01,250,0,0,Node 01: Network 3
108,2025-10-20,14,41,58,818810,0.616459,02,750,0,0,Node 02: Network 3
109,2025-10-20,14,41,59,060493,0.241683,03,1250,0,0,Node 03: Network 3
110,2025-10-20,14,42,00,203603,1.14311,01,250,0,0,Node 01: Network 3
111,2025-10-20,14,42,00,823579,0.619976,02,750,0,0,Node 02: Network 3
112,2025-10-20,14,42,01,061714,0.238135,03,1250,0,0,Node 03: Network 3
113,2025-10-20,14,42,02,204512,1.142798,01,250,0,0,Node 01: Network 3
114,2025-10-20,14,42,02,828551,0.624039,02,751,0,0,Node 02: Network 3
115,2025-10-20,14,42,03,064398,0.235847,03,1250,0,0,Node 03: Network 3
116,2025-10-20,14,42,04,205174,1.140776,01,250,0,0,Node 01: Network 3
117,2025-10-20,14,42,04,833024,0.62785,02,750,0,0,Node 02: Network 3
118,2025-10-20,14,42,05,066096,0.233072,03,1250,0,0,Node 03: Network 3
119,2025-10-20,14,42,06,205595,1.139499,01,250,0,0,Node 01: Network 3
120,2025-10-20,14,42,06,837001,0.631406,02,750,0,0,Node 02: Network 3
121,2025-10-20,14,42,07,068222,0.231221,03,1250,0,0,Node 03: Network 3
122,2025-10-20,14,42,08,206587,1.138365,01,250,0,0,Node 01: Network 3
123,2025-10-20,14,42,08,841586,0.634999,02,750,0,0,Node 02: Network 3
124,2025-10-20,14,42,09,069214,0.227628,03,1250,0,0,Node 03: Network 3
125,2025-10-20,14,42,10,208334,1.13912,01,250,0,0,Node 01: Network 3
126,2025-10-20,14,42,10,845531,0.637197,02,750,0,0,Node 02: Network 3
127,2025-10-20,14,42,11,071242,0.225711,03,1250,0,0,Node 03: Network 3
128,2025-10-20,14,42,12,209748,1.138506,01,251,0,0,Node 01: Network 3
129,2025-10-20,14,42,12,850555,0.640807,02,750,0,0,Node 02: Network 3
130,2025-10-20,14,42,13,072957,0.222402,03,1250,0,0,Node 03: Network 3
131,2025-10-20,14,42,14,210365,1.137408,01,250,0,0,Node 01: Network 3
132,2025-10-20,14,42,14,853788,0.643423,02,750,0,0,Node 02: Network 3
133,2025-10-20,14,42,15,073895,0.220107,03,1250,0,0,Node 03: Network 3
134,2025-10-20,14,42,16,210962,1.137067,01,250,0,0,Node 01: Network 3
135,2025-10-20,14,42,16,858256,0.647294,02,750,0,0,Node 02: Network 3
136,2025-10-20,14,42,17,076454,0.218198,03,1250,0,0,Node 03: Network 3
137,2025-10-20,14,42,18,212696,1.136242,01,250,0,0,Node 01: Network 3
138,2025-10-20,14,42,18,862989,0.650293,02,751,0,0,Node 02: Network 3
139,2025-10-20,14,42,19,078326,0.215337,03,1250,0,0,Node 03: Network 3
140,2025-10-20,14,42,20,213013,1.134687,01,250,0,0,Node 01: Network 3
