Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-10-27,13,03,15,758766,0.0,BB,0,1,0,
2,2025-10-27,13,03,15,820666,0.0619,03,52,0,1,
3,2025-10-27,13,03,15,832740,0.012074,01,172,0,1,
4,2025-10-27,13,03,15,843794,0.011054,02,47,0,1,
5,2025-10-27,13,03,16,074094,0.2303,01,250,0,0,Node 01: Network 3
6,2025-10-27,13,03,16,575282,0.501188,02,750,0,0,Node 02: Network 3
7,2025-10-27,13,03,17,057845,0.482563,03,1250,0,0,Node 03: Network 3
8,2025-10-27,13,03,18,076184,1.018339,01,251,0,0,Node 01: Network 3
9,2025-10-27,13,03,18,578950,0.502766,02,750,0,0,Node 02: Network 3
10,2025-10-27,13,03,19,059787,0.480837,03,1250,0,0,Node 03: Network 3
11,2025-10-27,13,03,20,076892,1.017105,01,250,0,0,Node 01: Network 3
12,2025-10-27,13,03,20,584703,0.507811,02,750,0,0,Node 02: Network 3
13,2025-10-27,13,03,21,061600,0.476897,03,1250,0,0,Node 03: Network 3
14,2025-10-27,13,03,22,077244,1.015644,01,250,0,0,Node 01: Network 3
15,2025-10-27,13,03,22,588409,0.511165,02,750,0,0,Node 02: Network 3
16,2025-10-27,13,03,23,062665,0.474256,03,1250,0,0,Node 03: Network 3
17,2025-10-27,13,03,24,078546,1.015881,01,250,0,0,Node 01: Network 3
18,2025-10-27,13,03,24,592796,0.51425,02,751,0,0,Node 02: Network 3
19,2025-10-27,13,03,25,063689,0.470893,03,1250,0,0,Node 03: Network 3
20,2025-10-27,13,03,26,078813,1.015124,01,250,0,0,Node 01: Network 3
21,2025-10-27,13,03,26,597701,0.518888,02,750,0,0,Node 02: Network 3
22,2025-10-27,13,03,27,065512,0.467811,03,1250,0,0,Node 03: Network 3
23,2025-10-27,13,03,28,080462,1.01495,01,250,0,0,Node 01: Network 3
24,2025-10-27,13,03,28,602573,0.522111,02,750,0,0,Node 02: Network 3
25,2025-10-27,13,03,29,066335,0.463762,03,1250,0,0,Node 03: Network 3
26,2025-10-27,13,03,30,080894,1.014559,01,250,0,0,Node 01: Network 3
27,2025-10-27,13,03,30,606516,0.525622,02,750,0,0,Node 02: Network 3
28,2025-10-27,13,03,31,069313,0.462797,03,1250,0,0,Node 03: Network 3
29,2025-10-27,13,03,32,081374,1.012061,01,250,0,0,Node 01: Network 3
30,2025-10-27,13,03,32,610478,0.529104,02,750,0,0,Node 02: Network 3
31,2025-10-27,13,03,33,070786,0.460308,03,1250,0,0,Node 03: Network 3
32,2025-10-27,13,03,34,083426,1.01264,01,251,0,0,Node 01: Network 3
33,2025-10-27,13,03,34,615439,0.532013,02,750,0,0,Node 02: Network 3
34,2025-10-27,13,03,35,072740,0.457301,03,1250,0,0,Node 03: Network 3
35,2025-10-27,13,03,36,083756,1.011016,01,250,0,0,Node 01: Network 3
36,2025-10-27,13,03,36,618532,0.534776,02,750,0,0,Node 02: Network 3
37,2025-10-27,13,03,37,074889,0.456357,03,1250,0,0,Node 03: Network 3
38,2025-10-27,13,03,38,084972,1.010083,01,250,0,0,Node 01: Network 3
39,2025-10-27,13,03,38,622969,0.537997,02,750,0,0,Node 02: Network 3
40,2025-10-27,13,03,39,076676,0.453707,03,1250,0,0,Node 03: Network 3
41,2025-10-27,13,03,40,085931,1.009255,01,250,0,0,Node 01: Network 3
42,2025-10-27,13,03,40,628309,0.542378,02,751,0,0,Node 02: Network 3
43,2025-10-27,13,03,41,077411,0.449102,03,1250,0,0,Node 03: Network 3
44,2025-10-27,13,03,42,085928,1.008517,01,250,0,0,Node 01: Network 3
45,2025-10-27,13,03,42,632335,0.546407,02,750,0,0,Node 02: Network 3
46,2025-10-27,13,03,43,078835,0.4465,03,1250,0,0,Node 03: Network 3
47,2025-10-27,13,03,44,087306,1.008471,01,250,0,0,Node 01: Network 3
48,2025-10-27,13,03,44,637360,0.550054,02,750,0,0,Node 02: Network 3
49,2025-10-27,13,03,45,080742,0.443382,03,1250,0,0,Node 03: Network 3
50,2025-10-27,13,03,46,087783,1.007041,01,250,0,0,Node 01: Network 3
51,2025-10-27,13,03,46,641039,0.553256,02,750,0,0,Node 02: Network 3
52,2025-10-27,13,03,47,082097,0.441058,03,1250,0,0,Node 03: Network 3
53,2025-10-27,13,03,48,088883,1.006786,01,250,0,0,Node 01: Network 3
54,2025-10-27,13,03,48,645017,0.556134,02,750,0,0,Node 02: Network 3
55,2025-10-27,13,03,49,084498,0.439481,03,1250,0,0,Node 03: Network 3
56,2025-10-27,13,03,50,090323,1.005825,01,251,0,0,Node 01: Network 3
57,2025-10-27,13,03,50,649692,0.559369,02,750,0,0,Node 02: Network 3
58,2025-10-27,13,03,51,086143,0.436451,03,1250,0,0,Node 03: Network 3
59,2025-10-27,13,03,52,091537,1.005394,01,250,0,0,Node 01: Network 3
60,2025-10-27,13,03,52,654018,0.562481,02,750,0,0,Node 02: Network 3
61,2025-10-27,13,03,53,087215,0.433197,03,1250,0,0,Node 03: Network 3
62,2025-10-27,13,03,54,092268,1.005053,01,250,0,0,Node 01: Network 3
63,2025-10-27,13,03,54,658204,0.565936,02,750,0,0,Node 02: Network 3
64,2025-10-27,13,03,55,089267,0.431063,03,1250,0,0,Node 03: Network 3
65,2025-10-27,13,03,56,092800,1.003533,01,250,0,0,Node 01: Network 3
66,2025-10-27,13,03,56,663591,0.570791,02,751,0,0,Node 02: Network 3
67,2025-10-27,13,03,57,090780,0.427189,03,1250,0,0,Node 03: Network 3
68,2025-10-27,13,03,58,093407,1.002627,01,250,0,0,Node 01: Network 3
69,2025-10-27,13,03,58,666723,0.573316,02,750,0,0,Node 02: Network 3
70,2025-10-27,13,03,59,092093,0.42537,03,1250,0,0,Node 03: Network 3
71,2025-10-27,13,04,00,094360,1.002267,01,250,0,0,Node 01: Network 3
72,2025-10-27,13,04,00,671228,0.576868,02,750,0,0,Node 02: Network 3
73,2025-10-27,13,04,01,094125,0.422897,03,1250,0,0,Node 03: Network 3
74,2025-10-27,13,04,02,095127,1.001002,01,250,0,0,Node 01: Network 3
75,2025-10-27,13,04,02,675388,0.580261,02,750,0,0,Node 02: Network 3
76,2025-10-27,13,04,03,095264,0.419876,03,1250,0,0,Node 03: Network 3
77,2025-10-27,13,04,04,097088,1.001824,01,250,0,0,Node 01: Network 3
78,2025-10-27,13,04,04,680071,0.582983,02,750,0,0,Node 02: Network 3
79,2025-10-27,13,04,05,097110,0.417039,03,1250,0,0,Node 03: Network 3
80,2025-10-27,13,04,06,096886,0.999776,01,251,0,0,Node 01: Network 3
81,2025-10-27,13,04,06,683997,0.587111,02,750,0,0,Node 02: Network 3
82,2025-10-27,13,04,07,099449,0.415452,03,1250,0,0,Node 03: Network 3
83,2025-10-27,13,04,08,098542,0.999093,01,250,0,0,Node 01: Network 3
84,2025-10-27,13,04,08,688251,0.589709,02,750,0,0,Node 02: Network 3
85,2025-10-27,13,04,09,100299,0.412048,03,1250,0,0,Node 03: Network 3
86,2025-10-27,13,04,10,099428,0.999129,01,250,0,0,Node 01: Network 3
87,2025-10-27,13,04,10,691933,0.592505,02,750,0,0,Node 02: Network 3
88,2025-10-27,13,04,11,102033,0.4101,03,1250,0,0,Node 03: Network 3
89,2025-10-27,13,04,12,099993,0.99796,01,250,0,0,Node 01: Network 3
90,2025-10-27,13,04,12,697657,0.597664,02,751,0,0,Node 02: Network 3
91,2025-10-27,13,04,13,103826,0.406169,03,1250,0,0,Node 03: Network 3
92,2025-10-27,13,04,14,101108,0.997282,01,250,0,0,Node 01: Network 3
93,2025-10-27,13,04,14,700935,0.599827,02,750,0,0,Node 02: Network 3
94,2025-10-27,13,04,15,105848,0.404913,03,1250,0,0,Node 03: Network 3
95,2025-10-27,13,04,16,102758,0.99691,01,250,0,0,Node 01: Network 3
96,2025-10-27,13,04,16,706771,0.604013,02,750,0,0,Node 02: Network 3
97,2025-10-27,13,04,17,107086,0.400315,03,1250,0,0,Node 03: Network 3
98,2025-10-27,13,04,18,102105,0.995019,01,250,0,0,Node 01: Network 3
99,2025-10-27,13,04,18,710885,0.60878,02,750,0,0,Node 02: Network 3
100,2025-10-27,13,04,19,107932,0.397047,03,1250,0,0,Node 03: Network 3
101,2025-10-27,13,04,20,103100,0.995168,01,250,0,0,Node 01: Network 3
102,2025-10-27,13,04,20,713974,0.610874,02,750,0,0,Node 02: Network 3
103,2025-10-27,13,04,21,110392,0.396418,03,1250,0,0,Node 03: Network 3
104,2025-10-27,13,04,22,105448,0.995056,01,251,0,0,Node 01: Network 3
105,2025-10-27,13,04,22,717820,0.612372,02,750,0,0,Node 02: Network 3
106,2025-10-27,13,04,23,112645,0.394825,03,1250,0,0,Node 03: Network 3
107,2025-10-27,13,04,24,105988,0.993343,01,250,0,0,Node 01: Network 3
108,2025-10-27,13,04,24,722715,0.616727,02,750,0,0,Node 02: Network 3
109,2025-10-27,13,04,25,113902,0.391187,03,1250,0,0,Node 03: Network 3
110,2025-10-27,13,04,26,106255,0.992353,01,250,0,0,Node 01: Network 3
111,2025-10-27,13,04,26,726981,0.620726,02,750,0,0,Node 02: Network 3
112,2025-10-27,13,04,27,115040,0.388059,03,1250,0,0,Node 03: Network 3
113,2025-10-27,13,04,28,107734,0.992694,01,250,0,0,Node 01: Network 3
114,2025-10-27,13,04,28,732692,0.624958,02,751,0,0,Node 02: Network 3
115,2025-10-27,13,04,29,116919,0.384227,03,1250,0,0,Node 03: Network 3
116,2025-10-27,13,04,30,108931,0.992012,01,250,0,0,Node 01: Network 3
117,2025-10-27,13,04,30,736454,0.627523,02,750,0,0,Node 02: Network 3
118,2025-10-27,13,04,31,118210,0.381756,03,1250,0,0,Node 03: Network 3
119,2025-10-27,13,04,32,108706,0.990496,01,250,0,0,Node 01: Network 3
120,2025-10-27,13,04,32,740721,0.632015,02,750,0,0,Node 02: Network 3
121,2025-10-27,13,04,33,120282,0.379561,03,1250,0,0,Node 03: Network 3
122,2025-10-27,13,04,34,110196,0.989914,01,250,0,0,Node 01: Network 3
123,2025-10-27,13,04,34,745566,0.63537,02,750,0,0,Node 02: Network 3
124,2025-10-27,13,04,35,121586,0.37602,03,1250,0,0,Node 03: Network 3
125,2025-10-27,13,04,36,110495,0.988909,01,250,0,0,Node 01: Network 3
126,2025-10-27,13,04,36,749403,0.638908,02,750,0,0,Node 02: Network 3
127,2025-10-27,13,04,37,123639,0.374236,03,1250,0,0,Node 03: Network 3
128,2025-10-27,13,04,38,112762,0.989123,01,251,0,0,Node 01: Network 3
129,2025-10-27,13,04,38,753508,0.640746,02,750,0,0,Node 02: Network 3
130,2025-10-27,13,04,39,125921,0.372413,03,1250,0,0,Node 03: Network 3
131,2025-10-27,13,04,40,113573,0.987652,01,250,0,0,Node 01: Network 3
132,2025-10-27,13,04,40,757317,0.643744,02,750,0,0,Node 02: Network 3
133,2025-10-27,13,04,41,127580,0.370263,03,1250,0,0,Node 03: Network 3
134,2025-10-27,13,04,42,114465,0.986885,01,250,0,0,Node 01: Network 3
135,2025-10-27,13,04,42,761632,0.647167,02,750,0,0,Node 02: Network 3
136,2025-10-27,13,04,43,128552,0.36692,03,1250,0,0,Node 03: Network 3
137,2025-10-27,13,04,44,115551,0.986999,01,250,0,0,Node 01: Network 3
138,2025-10-27,13,04,44,767576,0.652025,02,751,0,0,Node 02: Network 3
139,2025-10-27,13,04,45,130883,0.363307,03,1250,0,0,Node 03: Network 3
140,2025-10-27,13,04,46,116445,0.985562,01,250,0,0,Node 01: Network 3
141,2025-10-27,13,04,46,771456,0.655011,02,750,0,0,Node 02: Network 3
142,2025-10-27,13,04,47,131909,0.360453,03,1250,0,0,Node 03: Network 3
143,2025-10-27,13,04,48,115930,0.984021,01,250,0,0,Node 01: Network 3
144,2025-10-27,13,04,48,775985,0.660055,02,750,0,0,Node 02: Network 3
145,2025-10-27,13,04,49,133533,0.357548,03,1250,0,0,Node 03: Network 3
146,2025-10-27,13,04,50,118250,0.984717,01,250,0,0,Node 01: Network 3
147,2025-10-27,13,04,50,779991,0.661741,02,750,0,0,Node 02: Network 3
148,2025-10-27,13,04,51,135309,0.355318,03,1250,0,0,Node 03: Network 3
149,2025-10-27,13,04,52,118532,0.983223,01,250,0,0,Node 01: Network 3
150,2025-10-27,13,04,52,783468,0.664936,02,750,0,0,Node 02: Network 3
151,2025-10-27,13,04,53,137273,0.353805,03,1250,0,0,Node 03: Network 3
152,2025-10-27,13,04,54,119653,0.98238,01,251,0,0,Node 01: Network 3
153,2025-10-27,13,04,54,788684,0.669031,02,750,0,0,Node 02: Network 3
154,2025-10-27,13,04,55,133561,0.344877,03,1250,0,0,Node 03: Network 3
155,2025-10-27,13,04,56,119860,0.986299,01,250,0,0,Node 01: Network 3
156,2025-10-27,13,04,56,792262,0.672402,02,750,0,0,Node 02: Network 3
157,2025-10-27,13,04,57,141117,0.348855,03,1250,0,0,Node 03: Network 3
158,2025-10-27,13,04,58,121868,0.980751,01,250,0,0,Node 01: Network 3
159,2025-10-27,13,04,58,796306,0.674438,02,750,0,0,Node 02: Network 3
160,2025-10-27,13,04,59,142301,0.345995,03,1250,0,0,Node 03: Network 3
161,2025-10-27,13,05,00,122659,0.980358,01,250,0,0,Node 01: Network 3
162,2025-10-27,13,05,00,801891,0.679232,02,751,0,0,Node 02: Network 3
163,2025-10-27,13,05,01,143905,0.342014,03,1250,0,0,Node 03: Network 3
164,2025-10-27,13,05,02,123269,0.979364,01,250,0,0,Node 01: Network 3
165,2025-10-27,13,05,02,806101,0.682832,02,750,0,0,Node 02: Network 3
166,2025-10-27,13,05,03,145011,0.33891,03,1250,0,0,Node 03: Network 3
167,2025-10-27,13,05,04,123648,0.978637,01,250,0,0,Node 01: Network 3
