Packet #,Date,Hour,Minute,Second,Partial Seconds,Time Differential,ID,Local Send Time,Sync Flag,Ack Flag,Data
1,2025-12-10,16,06,13,155668,0.0,BB,0,1,0,
2,2025-12-10,16,06,19,775872,6.620204,BB,0,1,0,
3,2025-12-10,16,06,24,457662,4.68179,BB,0,1,0,
4,2025-12-10,16,06,24,535187,0.077525,03,1202,1205,0,1
5,2025-12-10,16,06,24,548698,0.013511,01,1225,0,1,
6,2025-12-10,16,06,24,558407,0.009709,00,0,1,,
7,2025-12-10,16,06,24,719888,0.161481,01,1294,0,1,
8,2025-12-10,16,06,25,336628,0.61674,03,1250,0,0,Node 03: Network 3
9,2025-12-10,16,06,27,341618,2.00499,03,1250,0,0,Node 03: Network 3
10,2025-12-10,16,06,28,885472,1.543854,02,750,0,0,Node 02: Network 3
11,2025-12-10,16,06,28,990266,0.104794,03,1250,0,0,Node 03: Network 3
12,2025-12-10,16,06,30,035394,1.045128,01,250,0,0,Node 01: Network 3
13,2025-12-10,16,06,30,461330,0.425936,BB,0,1,0,
14,2025-12-10,16,06,30,509274,0.047944,02,1203,0,1,
15,2025-12-10,16,06,32,462072,1.952798,BB,0,1,0,
16,2025-12-10,16,06,32,503735,0.041663,01,746,0,1,
17,2025-12-10,16,06,32,548451,0.044716,03,1141,0,1,
18,2025-12-10,16,06,32,565305,0.016854,02,1202,0,1,
19,2025-12-10,16,06,33,276788,0.711483,02,750,0,0,Node 02: Network 3
20,2025-12-10,16,06,33,353697,0.076909,03,1261,0,0,Node 03: Network 3
21,2025-12-10,16,06,34,462508,1.108811,BB,0,1,0,
22,2025-12-10,16,06,36,463741,2.001233,BB,0,1,0,
23,2025-12-10,16,06,36,511151,0.04741,03,439,0,1,
24,2025-12-10,16,06,36,522019,0.010868,02,6,0,1,
25,2025-12-10,16,06,36,535558,0.013539,01,1960,0,1,
26,2025-12-10,16,06,36,780013,0.244455,01,250,0,0,Node 01: Network 3
27,2025-12-10,16,06,37,386533,0.60652,03,1250,0,0,Node 03: Network 3
28,2025-12-10,16,06,38,464733,1.0782,BB,0,1,0,
29,2025-12-10,16,06,38,533001,0.068268,01,1210,0,1,
30,2025-12-10,16,06,38,781136,0.248135,01,250,0,0,Node 01: Network 3
31,2025-12-10,16,06,40,783912,2.002776,01,250,0,0,Node 01: Network 3
32,2025-12-10,16,06,41,327217,0.543305,02,750,0,0,Node 02: Network 3
33,2025-12-10,16,06,41,402944,0.075727,03,1261,0,0,Node 03: Network 3
34,2025-12-10,16,06,42,466467,1.063523,BB,0,1,0,
35,2025-12-10,16,06,42,509821,0.043354,02,1200,0,1,
36,2025-12-10,16,06,44,467614,1.957793,BB,0,1,0,
37,2025-12-10,16,06,44,503540,0.035926,01,1914,0,1,
38,2025-12-10,16,06,44,552911,0.049371,03,395,0,1,
39,2025-12-10,16,06,44,602565,0.049654,02,1198,0,1,
40,2025-12-10,16,06,45,283543,0.680978,02,750,0,0,Node 02: Network 3
41,2025-12-10,16,06,45,359624,0.076081,03,1262,0,0,Node 03: Network 3
42,2025-12-10,16,06,46,391356,1.031732,01,250,0,0,Node 01: Network 3
43,2025-12-10,16,06,46,468735,0.077379,BB,0,1,0,
44,2025-12-10,16,06,46,535618,0.066883,03,1163,0,1,
45,2025-12-10,16,06,48,469719,1.934101,BB,0,1,0,
