Interval Duration,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
-0.6314521920809176,-0.64725221721537,-0.6812568496402415,-0.6228615046779878,-0.636851927273586
-0.6315129693826027,-0.6041824281701477,-0.2241807541827528,-0.627915853299367,-0.628560484370255
3.5217832993920553,3.875075632532967,-0.9097948973689859,0.2046641565972266,-0.10138781207211726
-0.6314198854087202,-0.64725221721537,-0.45271880191149716,-0.6237759501965895,-0.6342304309076513
-0.6940489767737068,-0.7333917953058144,-1.1383329450977302,-2.7668989874265266,-1.055962591392884
0.7931366515054731,0.7740508212769645,-0.6812568496402415,0.6177015422132703,0.7014091589219182
-0.6286479849218146,-0.64725221721537,-0.45271880191149716,-0.6975653658065119,-0.7248257589023884
-0.5538700264182457,-0.47497306103448095,0.2328953412747359,0.6040369194513958,-0.6460527817826891
-0.6815214202938565,-0.6041824281701477,0.004357293545991548,-1.7566177676923935,-0.7069150467605381
-0.05599879407298232,-0.04427517058225838,-0.6812568496402415,-0.3020518346583215,0.518630234775884
2.107737519502983,2.2384236488145213,0.004357293545991548,0.7385283150560082,0.844869907116987
-0.5682657356978164,-0.5180428500797032,0.2328953412747359,0.6405558897412883,-0.6427908547084641
3.7940471499850923,4.047354788713856,-0.45271880191149716,-0.30779428089765815,0.828299829924491
5.4818247261235795,5.942425506703636,-0.6812568496402415,-0.30417045100834883,0.7024551957454589
-0.6834284729641821,-0.6903220062605923,-0.9097948973689859,-2.586395590579015,-0.7154840096374616
-0.6836786548746683,-0.64725221721537,-1.1383329450977302,-1.6359019053209707,-0.7315118554969385
-0.052988519494556956,-0.0012053815370361267,-0.9097948973689859,-0.29348230313994206,0.8856482650828542
-0.5655676190949089,-0.5180428500797032,0.2328953412747359,0.536616933765594,-0.6486700086105684
-0.6314377469825883,-0.64725221721537,-0.2241807541827528,-0.40379974295578275,0.6639909274055472
-0.5534387713042187,-0.47497306103448095,0.2328953412747359,0.6339261597314276,-0.6394221891828574
0.789772561925227,0.860190399367409,-0.6812568496402415,-0.3976204452682031,0.8316983822164844
-0.6833453387260785,-0.6041824281701477,-0.45271880191149716,-1.861557181388934,-0.7133919359903801
0.8747860413894821,1.0324695555482981,-0.9097948973689859,0.23944477501017342,-0.16839821184955253
-0.6833877749485567,-0.6041824281701477,-0.45271880191149716,-1.8614734326656954,-0.7108259436191638
-0.6810671489235703,-0.64725221721537,-0.9097948973689859,-1.5363857873238589,-0.7372074192626664
-0.6287362738423097,-0.64725221721537,-0.6812568496402415,-0.6921149083590059,-0.7321992511238368
1.5105947763842789,1.5923768131361873,-0.9097948973689859,-0.2662752854825414,0.7864412788306409
-0.6315781221705035,-0.6903220062605923,-0.45271880191149716,-0.4114706733086054,3.387016908294538
0.7434474912116508,0.860190399367409,-0.9097948973689859,0.18021858332768195,-0.7325493532443687
-0.6810132645111298,-0.64725221721537,-0.9097948973689859,-1.5341064639643742,-0.7333648350129249
0.02120090614387939,-0.0012053815370361267,0.004357293545991548,0.7451059850487212,-0.8914914464278402
-0.5682356467378105,-0.5180428500797032,0.2328953412747359,0.6401190382930453,-0.6420436855487921
1.3605565369445385,0.7740508212769645,2.9753519140196683,0.7471997031296777,0.8710891403143894
-0.5682194634326281,-0.5180428500797032,0.6899714367322246,0.6344014903227799,-0.6349306351487153
-0.5097319795546501,-0.47497306103448095,0.9185094844609689,0.6029889286714147,-0.7140665230031125
-0.6833795634196308,-0.6041824281701477,-0.2241807541827528,-1.8610003655533496,-0.7133407015337169
0.7939600820484196,0.9032601884126312,-0.9097948973689859,-0.30218764339870774,0.8546556883396619
-0.6314466178313548,-0.6041824281701477,0.2328953412747359,-0.6222186766401592,-0.6416765052760391
1.479490044256567,1.6785163912266319,-1.1383329450977302,0.27032541909502544,-0.1936824162128512
0.30963619416216615,0.3864227198699642,-0.6812568496402415,-0.49748740251131324,0.8997889751219027
-0.5682527291155031,-0.5180428500797032,0.2328953412747359,0.6386251421487956,-0.6458008790374282
0.7872830900828376,0.9032601884126312,-0.9097948973689859,-0.3031269871863802,0.8533193229283629
-0.5629992086861301,-0.64725221721537,-0.45271880191149716,1.7675013444253176,-0.689230620135617
-0.6314992435422813,-0.6903220062605923,-0.9097948973689859,-0.40528458518400695,3.3986855557995854
-0.2981634352336395,-0.2165543267631474,0.004357293545991548,-0.48932756069309924,-0.3639345157047283
-0.32859152539022585,-0.3457636938988142,-0.9097948973689859,-0.39446741901223314,0.01764690890876187
1.3877201547550018,1.4631674460005206,-0.9097948973689859,-0.2662662315665159,0.7210746512044839
-0.5681501149730133,-0.5180428500797032,0.6899714367322246,0.6346617904085201,-0.6385042385009748
1.687727884556541,0.9893997665030757,3.8895041049346455,0.7370547902228163,0.8893072591962191
-0.5653682647503289,-0.5180428500797032,0.2328953412747359,0.5306798283317036,-0.5094873375468786
-0.5683308884857172,-0.5180428500797032,0.6899714367322246,0.6394648928601844,-0.6434013986503674
-0.5681609637813022,-0.5180428500797032,0.2328953412747359,0.6321244304423018,-0.6373087678454996
-0.5653563969931952,-0.5180428500797032,0.2328953412747359,0.6392249640855019,-0.6475044247214803
-0.5668429834196155,-0.5180428500797032,0.6899714367322246,0.5882152011963853,-0.7326091267771425
0.5197273825345272,0.6017716650960755,0.46143338900348024,0.6370497607603137,-0.6433544337317595
2.55656488586403,2.7552611173571884,-0.45271880191149716,0.19146807398968527,-0.2051888212717992
-0.5116386725959716,-0.47497306103448095,0.9185094844609689,0.6388062204693109,-0.6470945490681744
-0.6836631308893267,-0.6903220062605923,-0.9097948973689859,-2.5943449288496305,-0.7304786272875636
0.1895871176795654,0.2572133527342974,-0.9097948973689859,-0.2662707585245284,0.8556504907065393
0.4332727497746972,0.4294925089151864,-0.9097948973689859,-0.4105403834369589,0.9230921138275568
3.0381706977376512,1.8077257583622985,6.174884582222089,1.7673926974330083,0.8141121549668345
-0.6313940520585958,-0.6041824281701477,-0.45271880191149716,-0.6206840378737934,-0.6408396758172065
1.3581017093628729,0.7309810322317423,2.9753519140196683,0.7387388186036074,0.8813232230328674
-0.5682406815438673,-0.5180428500797032,0.46143338900348024,0.6390665205550511,-0.6416252708193759
-0.5654180733673903,-0.6041824281701477,-0.2241807541827528,1.7653940454703225,-0.6379961634723978
1.26514983920132,1.4200976569552983,-1.1383329450977302,-0.2844555488622622,0.8536566164347291
-0.5681554494699067,-0.5180428500797032,0.2328953412747359,0.6332109003653928,-0.6307806441589945
0.2825724333384952,-0.04427517058225838,0.9185094844609689,0.7409751358619694,0.8802174126765528
-0.5115612324837656,-0.5180428500797032,0.004357293545991548,1.53959843370396,-0.6371934903180074
-0.6795760671345994,-0.6041824281701477,-0.45271880191149716,-1.7530437343412257,-0.647850257303957
-0.6313840423846496,-0.6041824281701477,0.2328953412747359,-0.6196224662197732,-0.6450579794158116
-0.6837249271398564,-0.6903220062605923,-0.6812568496402415,-2.5957007527744875,-0.7330360805826692
-0.6314314534750172,-0.6041824281701477,0.2328953412747359,-0.6255029846785026,-0.6346189588706806
-0.5113898093251669,-0.47497306103448095,0.46143338900348024,0.6366083823540581,-0.6435252152539702
-0.6315061364315256,-0.64725221721537,-0.2241807541827528,-0.6260643274720997,-0.6373557327641076
-0.6285076097338994,-0.64725221721537,-0.45271880191149716,-0.6956572530040833,-0.7120470315029707
-0.5535501963573077,-0.47497306103448095,0.6899714367322246,0.636959221600056,-0.6423041273701635
0.67251594472093,0.7740508212769645,-0.6812568496402415,-0.36362072711247795,0.6989669831543047
1.2706929209171232,1.2908882898196317,-0.6812568496402415,0.7280982037943359,0.8345973985560114
-0.6315717087865979,-0.64725221721537,-0.45271880191149716,-0.629559139058042,-0.644571252077511
0.4303788751172504,0.5156320870056309,-0.9097948973689859,-0.3758344598312245,0.6510542270980842
-0.6313908153975593,-0.6903220062605923,-1.1383329450977302,-0.39772682878150606,3.412941543366126
-0.5682820988175007,-0.5180428500797032,0.6899714367322246,0.6009948036667414,-0.6459161565649204
-0.5634718810737903,-0.47497306103448095,0.2328953412747359,0.63775143925231,-0.7176913608120352
-0.5655947111465476,-0.5180428500797032,0.2328953412747359,0.5392221981020056,-0.6372105684702285
-0.5087781834977343,-0.5611126391249255,0.004357293545991548,1.7618426469092192,-0.649203700867477
-0.6808502326959591,-0.6041824281701477,-0.45271880191149716,-1.7583538560903322,-0.7225970600375385
-0.6314188065217081,-0.6041824281701477,0.2328953412747359,-0.6204893786792396,-0.64280366332263
-0.6835837128175983,-0.6041824281701477,0.004357293545991548,-1.858496957772228,-0.7237370266982951
-0.5714652950087081,-0.5611126391249255,0.004357293545991548,0.5969748649513051,-0.7423650212334304
-0.5653707222151899,-0.5180428500797032,0.6899714367322246,0.5307884753240129,-0.4443256477473744
-0.5655621647216809,-0.5180428500797032,0.6899714367322246,0.5369270303894759,-0.4527152900259765
-0.630605805219879,-0.6903220062605923,-0.6812568496402415,-0.37518257787737036,3.455466142396598
-0.631501641068975,-0.64725221721537,-0.6812568496402415,-0.626781850317141,-0.6374710102915999
-0.5673008510799422,-0.5180428500797032,0.6899714367322246,0.6025860294082684,-0.5807288495370846
0.7875034227859875,0.9032601884126312,-0.9097948973689859,-0.3013569466033445,0.8655942448372592
-0.5669678346221891,-0.5180428500797032,0.2328953412747359,0.5874026122330736,-0.7420319972651196
-0.5681688756193913,-0.5180428500797032,0.2328953412747359,0.6317464294482265,-0.6373002287693891
-0.6314628011365372,-0.6041824281701477,-0.45271880191149716,-0.7219271903528183,-0.4550848836466504
