Interval Duration,Data Packets,Min Data Gap
-0.47127826985849447,-0.5573989294251064,3.3777370888809406
-0.5337753867944751,-0.51336719113338,-0.6230771068217859
-0.47135610512419146,-0.42530371454992727,-0.5415007747782608
-0.5304519959327417,-0.5573989294251064,-0.41554063115332596
-0.5397972828960848,-0.5573989294251064,1.0350703431838961
-0.4018059206357228,-0.3812719762582009,-0.5399882736806827
-0.40180948511500114,-0.3812719762582009,-0.5421958144471217
-0.5283554340299127,-0.51336719113338,-0.48076773462250855
-0.40493799617327836,-0.3812719762582009,-0.5439255154412188
-0.27003146389785476,-0.2932084996747482,0.28027305915702655
-0.5304746141739809,-0.51336719113338,-0.41888550955971926
-0.5315991101732386,-0.51336719113338,-0.49021000648754554
-0.4035515433514168,-0.4693354528416536,0.30198120154184815
-0.47142765394461567,-0.4693354528416536,-0.6109257598838023
-0.40940532564851523,-0.42530371454992727,-0.47050010315069923
-0.34161903993313153,-0.33724023796647457,-0.541891734591995
-0.47237224095338637,-0.4693354528416536,-0.6048165191580758
-0.4038815493238806,-0.3812719762582009,-0.4808269709579229
1.4495759321872588,1.4240292937025794,0.9704474503359394
-0.47136504872674445,-0.51336719113338,-0.6103254983516042
1.7100197953592404,1.7322514617446638,0.9732710489906868
3.621420933550016,3.625616208288897,0.09005333887467588
-0.4059502434796242,-0.3812719762582009,-0.605353595265832
-0.40409127032287767,-0.3812719762582009,-0.46649967596572117
-0.40178096928077406,-0.3812719762582009,-0.543850482749694
-0.40941595427763616,-0.3812719762582009,-0.6263390543585992
-0.47232376403520043,-0.4693354528416536,-0.4801872185354486
-0.4030128533193823,-0.3812719762582009,-0.5850434303967875
-0.47132765409867855,-0.5573989294251064,3.31524275501887
-0.4715128125950119,-0.4693354528416536,-0.530210329248298
-0.4715446336736607,-0.5573989294251064,3.324645535993631
1.713622122926686,1.7322514617446638,0.9890950487243563
-0.40285031306428815,-0.3812719762582009,-0.5425749269937731
1.9728851713268112,1.9083784149115692,1.0020599080020292
-0.4038771423313183,-0.3812719762582009,-0.4803333348294705
-0.40406405066293366,-0.3812719762582009,-0.47329210909322583
-0.5387608619393602,-0.6014306677168327,-0.7949335631257084
2.1806742225549907,2.3046640595371066,-0.5160370487281736
-0.4100626804361627,-0.3812719762582009,-0.5439255154412188
-0.40496106807551663,-0.42530371454992727,-0.5911250274993208
-0.33894535643077556,-0.33724023796647457,-0.5989718673971997
-0.5325173200353494,-0.51336719113338,-0.5421760690019836
-0.3877757413437333,-0.33724023796647457,-0.570633204535006
0.37834446525608156,0.36726757470114707,0.08930696104845592
-0.40389963095512915,-0.3812719762582009,-0.5149115583553022
-0.40320559443527143,-0.3812719762582009,-0.5595955007028108
-0.4059523173584771,-0.3812719762582009,-0.5440044972217712
-0.4714947309637633,-0.4693354528416536,-0.46050495882179565
-0.5293560157677111,-0.4693354528416536,-0.5400870009063733
1.1914308341062614,1.115807125660495,0.9093352976335357
-0.4714667335992495,-0.4693354528416536,-0.46779497716678026
3.0076099543846744,3.0532036104964546,0.909426126681171
-0.3417310293911868,-0.33724023796647457,-0.600409335803253
-0.403905528548117,-0.3812719762582009,-0.6681046199146974
2.614674266817872,2.612886227579191,0.9859673702144819
-0.5346067529796218,-0.51336719113338,-0.6703950915507164
-0.3416425654963688,-0.2932084996747482,-0.4808111746018124
-0.47135863266404343,-0.51336719113338,-0.6033790507520225
-0.47131948820069536,-0.42530371454992727,-0.6053062061975005
-0.47130957246743005,-0.51336719113338,-0.4803017421172495
-0.4712906483228976,-0.5573989294251064,3.3356200544013843
1.454382340854941,1.4680610319943057,0.8740106962814841
-0.34163498287681293,-0.33724023796647457,-0.5098606734889776
-0.4069436314501516,-0.3812719762582009,-0.6688194050286965
-0.5330931454605932,-0.51336719113338,-0.5696854231683773
-0.4017821358376288,-0.33724023796647457,-0.6069450781439624
-0.5304065002154068,-0.51336719113338,-0.6072096671088129
-0.40350449222494217,-0.3812719762582009,-0.5503309378440168
-0.46818287605314907,-0.4693354528416536,-0.6070240599245147
-0.4027586087337625,-0.33724023796647457,-0.4673013410383279
-0.5366937880014704,-0.5573989294251064,1.1632696202874908
-0.4048869917152404,-0.3812719762582009,-0.4783666884937162
-0.5289349535518632,-0.4693354528416536,-0.49456980077403684
0.4132416895221361,0.4112993129928734,1.0061156224333938
-0.47125973456624687,-0.51336719113338,-0.6050416172326499
-0.4714896758840595,-0.4693354528416536,-0.5734331086555877
-0.47151812690957234,-0.51336719113338,-0.5644528802067822
0.5149187849815021,0.5874262661597788,-0.532646917178339
-0.4051618454719606,-0.3812719762582009,-0.6029288546028739
-0.3990857044766054,-0.33724023796647457,-0.5119852833858366
-0.47229913672382257,-0.4693354528416536,-0.5426973487536293
-0.2721157769537091,-0.2932084996747482,-0.4764790239385143
2.4856444591243574,2.5248227509957384,0.9043910381709569
0.2830293172214826,0.27920409811769437,1.000507916014175
1.4507149453384867,1.379997555410853,0.91196539092593
-0.4059505027144808,-0.3812719762582009,-0.6029367527809292
-0.5387647504622093,-0.5573989294251064,1.0365512515692532
-0.405117321885338,-0.3812719762582009,-0.5317623212361523
1.967888419465664,1.9524101532032956,0.9442333973706045
4.393027197802828,4.462219235831698,-0.49563605481149403
-0.4091035762754218,-0.3812719762582009,-0.5421010363104588
4.440673397890794,4.462219235831698,1.004618917691926
-0.4038521261676555,-0.3812719762582009,-0.48345311516128947
-0.405926782725101,-0.3812719762582009,-0.6034106434642433
-0.4039320353122053,-0.3812719762582009,-0.6032684762592492
2.1046665625970937,2.0404736297867485,0.984462767294959
-0.5283676828768874,-0.4693354528416536,-0.4817984468587171
-0.40598575865497966,-0.3812719762582009,-0.6065422710631453
-0.47138131571399666,-0.4693354528416536,-0.4539850128371967
2.3572559984660937,2.348695797828833,0.7876046283571809
-0.4714315424674648,-0.51336719113338,-0.4578195782830147
-0.5318214688714954,-0.51336719113338,-0.4938510665710102
2.0959049429134065,2.0404736297867485,0.9116099729134444
-0.47132020109655104,-0.4693354528416536,-0.5421286799336522
-0.4038619770922066,-0.3812719762582009,-0.4684979150136964
-0.40390131598169715,-0.3812719762582009,-0.5420220545299065
-0.5346164094780304,-0.51336719113338,-0.666544729748788
0.28590410216385337,0.235172359825968,1.0008633340266608
-0.5304483666447493,-0.4693354528416536,-0.6085642046452862
0.8055305861216977,0.8075849576184105,0.9727458201500135
-0.47136900205830773,-0.4693354528416536,-0.5863466297759018
0.2885573709212513,0.27920409811769437,0.8144110446766586
-0.5397867838843922,-0.5573989294251064,1.039789504571901
0.900184814889371,0.8956484342018632,0.2814933276665608
-0.4021663218951241,-0.3812719762582009,-0.6036436397168728
-0.4028369624691728,-0.3812719762582009,-0.556215080495169
-0.47154469848237485,-0.5573989294251064,3.3310430602183736
1.3206867594034544,1.3359658171191267,0.6586510752493109
-0.4046601612157072,-0.3812719762582009,-0.5295113404904096
-0.40661783804410767,-0.3812719762582009,-0.6218094492439202
-0.4059257457856746,-0.3812719762582009,-0.6071859725746471
0.6398822347142413,0.6754897427432316,0.2785907472312609
-0.40384506201781284,-0.33724023796647457,-0.6665565770158708
-0.34166148964090126,-0.2932084996747482,-0.6148748489114213
-0.47144955928999915,-0.4693354528416536,-0.4675975227153993
