Max Data Gap,Min Data Gap
-0.791847069900725,-0.592214798027682
1.4541242880631284,0.733707298005513
-1.8634137370611727,-1.3475864390840584
-0.7972166579324383,-0.6065204306748893
0.921135244296289,-0.46015604231964796
1.3604731765304072,0.7548465074379485
0.4579229342482354,0.7600838865312985
-0.7977662838965002,-0.6044199270455775
0.39144825026666447,0.7342116039429468
-1.1523737916317915,-0.08790886059378593
0.37137616769629783,3.4683085570708028
-0.7879009272368749,-0.6045448468649418
1.4683845054588256,0.72217766134418
-1.8634137370611727,-1.3475864390840584
0.48530761851233084,0.712605101852889
-1.2585031301298535,-0.5960132858683537
-0.6977107416966057,-0.8005255368077162
-1.8634137370611727,-1.3475864390840584
0.4040574427937546,1.6894133160425107
-0.692888632652532,-0.8035976390320841
0.48028369368457824,0.6735745982914914
0.958477605206161,-0.5956338997502841
-0.7918878624527452,-0.5952545136322146
1.4700720289266096,0.7247593376110435
1.4546760610036122,0.7544069747401849
-0.7913232076537287,-0.5885088433865393
-0.7968731417048998,-0.6091067336017292
1.0141873494072393,-0.40421046988432074
-0.7889121531316917,-0.6021852502769484
-1.8634137370611727,-1.3475864390840584
0.5066013306668823,0.6827585183447601
0.39889825845140886,0.542135815020303
0.47139306432059397,0.7294692774670776
0.4815267930329839,0.7360576412735533
-1.5121598064972277,-0.5906463602956628
-1.5138709467056544,-0.5943338082968995
0.4584532374244979,0.7503771539006902
-0.6934919330271468,-0.805920222340266
1.0248256175788266,-0.46101197441529274
1.450953203887662,0.7378435320244661
1.3547643662239992,0.5498993504607989
1.6411989316278257,-0.3870316813917331
0.5420607932545581,0.6501590721506386
-0.7922700242558819,-0.5951110871729445
0.49168413848601705,0.7001825198160999
1.366864725339048,0.574217075297061
0.3906238113205719,0.7592557143955126
0.37146634070602647,3.468502876789813
0.5756953258834349,0.5060478672039322
0.9241195415230309,-0.9725355014124628
1.0233871433760087,-0.4595869631425437
-0.7901896041028511,-0.5976973900997843
1.2550952797800858,0.7137340068871448
1.4569840606573872,0.7111800905801401
1.0240312363026434,-0.5327575906702232
0.48523462131397915,0.7404992348509529
-0.791645254117046,-0.5952637669521675
0.37669208131745807,-0.7983324999788751
-0.789193407042989,-0.6059698581376909
-0.791351118347216,-0.6021019703973721
-1.5160458338212583,-0.5990206148530512
-0.6968433632220705,-0.8083862321077179
0.47440312526440154,0.7464629995606068
1.0250166984803948,-0.46323739786396884
0.47146176756610175,0.7633364284947484
1.4491153920703304,0.5569365002849911
-0.6942927552325963,-0.8267772055141375
0.37992972176200984,3.48674117041701
1.45146847822897,0.43194728102098484
0.4819540413409852,0.7534955227248228
0.48722701543370334,0.6324620977406876
-1.8634137370611727,-1.3475864390840584
-0.7645976451512227,-0.6066129638744185
0.5423635169300765,0.6497102861329223
1.0939561113945553,-0.6815093355733166
0.4629275362881886,0.7120730359555965
1.36605531522791,0.6344885748103761
-1.8634137370611727,-1.3475864390840584
0.3863942677690023,0.7304223694222278
1.1621655523251957,-0.8285769762449796
-1.8634137370611727,-1.3475864390840584
1.128015745355011,-0.6809911496559534
0.3926892026386482,0.6780485784887259
-0.788034039775046,-0.5983219891966061
1.993644434106046,-0.41371362947596496
0.4673610425998591,0.7609398186269432
-0.7968752886813218,-0.6080194685072616
1.626071335757593,-0.21608584858157168
-0.762173708770653,-0.6092547867209758
0.5089415349669894,0.7222701945437093
0.5037179413319797,0.729705237125877
0.28960642368356926,0.7467220925192884
0.21193525766066118,-0.9841715512532541
0.4049570259146218,-0.7580435449038809
-1.8634137370611727,-1.3475864390840584
1.0353071564715992,-0.39778866583699735
-0.7948850415380198,-0.590012507878888
0.4765866002856936,0.6945657546046803
-0.6948209114324367,-0.796703915667162
1.4525076148172746,-0.5964481919061407
0.939698002441908,-0.3916768480080967
-0.7628800640135295,-0.6067471370137357
0.37768827837732016,0.5613966005022965
1.3803348554114068,-0.5005005173143596
-0.78795674862385,-0.5950972071930151
-0.7641682498667992,-0.6092409067410465
0.5085099927061437,0.578089589697356
-0.7851678262515206,-0.5928902903842448
0.47895900923213264,0.7322360201329993
0.37143413605969494,-0.6070247366123231
1.3519797378045144,0.40582515879390413
-0.7618516623073357,-0.6068720568331001
-0.7979144252696262,-0.6099025191176799
2.4447134455106085,-0.6183415469147389
-0.764385094485433,-0.6044430603454598
-0.7879438667653172,-0.5966610182650578
-0.44014871521740173,1.7195004858694152
-0.7890195019527976,-0.6042950072262131
-0.79905446974977,-0.6067332570338064
0.44025546527063875,0.7228300204008606
0.9220348274171557,-0.3879246267671894
0.4758695101607071,0.7048554463923223
0.3709897119403167,-0.608954053822506
0.38187273542402517,-0.3802304912263402
1.468371623600293,0.7225154075224617
-0.7899190850736645,-0.5971884575023739
-0.6967682190472965,-0.7967825688867619
1.1575667288290226,-0.6863765818685502
0.4727757171364372,0.7321805002132817
0.4826883072773487,0.7305935558413568
-0.7904000077922185,-0.5941765018576999
2.4264297942998647,0.6475033693241519
0.3886786506821342,0.5483401660487327
0.37927060000041996,0.7564010651900384
-0.4404600267986085,1.718829620172829
0.9554632503095091,-0.5327575906702232
-0.763792528992929,-0.6046003667846592
-0.7865268623267203,-0.5990761347727687
0.91957439243741,-0.9772685745683791
-0.7912180058090449,-0.5951619804326855
0.4242583439494486,0.483182913600278
0.4772993964578363,0.7381257582830301
0.3784633368657043,-0.5904150272968398
-0.6952631885753928,-0.8059942488998892
-1.518821874335055,-0.6050028862026111
0.5091283219157133,0.659532685262942
-0.7891848191373004,-0.6000246000679426
1.458306598133411,-0.599876546948696
0.4164905832542314,0.5441345321301326
-0.7961367287921137,-0.5859641803994874
0.6897985348132378,-0.37624693698661005
0.508014041152635,0.7245557645720794
0.4793132603417818,0.7523712443505436
0.9206435866956243,-0.6069830966725351
1.368397666504439,0.7235193927373529
0.4634063120303208,0.6169350268596955
-0.7941228649081684,-0.5871578586734135
0.4786154930045941,0.7483090368912136
-0.7897000934786085,-0.5967119115247989
0.457950844941723,0.5649313687243102
-0.7878451058498999,-0.5975909769203258
1.4490767464947325,0.6894949352704826
-1.5196591951396805,-0.6068072835934296
-0.7960980832165157,-0.6091530002014938
-1.8634137370611727,-1.3475864390840584
1.4504873100040627,0.7551379870164653
-0.7885450201635099,-0.5953840601115554
-1.8634137370611727,-1.3475864390840584
1.9226997452136287,-0.3998475295265211
0.4750042786625938,-0.3859166563374067
0.4676573253461116,0.7487115563091655
0.9356938914146607,-0.3963266412844367
-0.7972402746730816,-0.6087921207233301
-0.44216902003061326,1.7151467988315685
-0.7963299566701043,-0.6078667887280386
1.4689341314228874,0.7248842574304079
-0.7908852244636168,-0.5929874502437503
-0.790077961328901,-0.5992750811517564
-0.784860808623158,-0.6067795236335709
0.5063308116376954,0.7240745919345278
1.1136030926333431,-0.6808384698767304
-1.5197214574559217,-0.6069414567327469
0.9343412962687275,-0.5933945963216787
1.44675157102958,0.769124380125297
0.40509228542921494,0.7259298825850873
-1.4867202828715693,-0.5358250662346147
2.4074977562096413,-0.9656325247275879
-0.7911063630350949,-0.6022916634564068
-0.790022139941926,-0.5997377471494022
-0.7880082760579806,-0.597512323700726
-0.7988741237303123,-0.6021806236169719
-0.7977727248257666,-0.5349552541590407
0.9293216653938189,-0.3939161514367022
0.468239155956505,0.7339247510244064
-1.2534963811134778,-0.4932412878112975
0.9644440526832224,-0.6161716433857801
0.9483739341636807,-0.38855847918396413
-0.7982472066150542,-0.6093241866206227
0.371932234589626,-0.6067471370137357
0.6481493392005998,-0.3985289314332306
0.5959262847090384,0.4995520365969855
0.46961107389023754,0.4238321194222778
