Interval Duration,Data Packets,Min Data Gap
-0.4407809371280725,-0.413925340931031,-0.563503586039264
-0.4903056374078978,-0.4968066012952006,-0.8588105210406674
-0.44148116128112996,-0.413925340931031,-0.5968788106231411
-0.4415113401968175,-0.413925340931031,-0.599342203809561
-0.4414906914650313,-0.413925340931031,-0.6039585071076581
-0.44126679323427265,-0.4553659711131158,-0.5891337932641756
-0.4413249517924397,-0.413925340931031,-0.5925559308901855
1.7978720292953247,1.823868688901549,0.6707553455127814
0.32952941015811155,0.249124741982326,0.5220851312398456
-0.37839953003798393,-0.4553659711131158,2.7090460240811374
-0.37767450297041405,-0.4553659711131158,2.7462357550118526
-0.4414292950879746,-0.413925340931031,-0.6010413309658451
-0.43834628059589686,-0.413925340931031,-0.587373251873327
-0.44140705799220487,-0.413925340931031,-0.6008093216352681
0.4491283919368332,0.37344663252858046,0.6798719474436872
2.4028320975295836,2.445478141632821,0.6093581704578983
-0.4412204863150598,-0.413925340931031,-0.6403600886947961
-0.44164738968110107,-0.413925340931031,-0.6045453542379409
-0.4422914712764321,-0.4553659711131158,1.0604047805109933
-0.44026930065260095,-0.413925340931031,-0.6335635800696598
-0.4415696820277519,-0.413925340931031,-0.5993933823383647
-0.43954366267580663,-0.413925340931031,-0.494726467130882
-0.44123325431785065,-0.413925340931031,-0.5889973171873657
-0.4412540252314818,-0.413925340931031,-0.5855410605421533
-0.44121474376835,-0.413925340931031,-0.5857116556381657
-0.44149008055580685,-0.413925340931031,-0.6010208595543235
-0.4423303251031067,-0.4553659711131158,1.0601011212400913
-0.43830651040538565,-0.413925340931031,-0.5320424384326468
-0.4415443292949374,-0.413925340931031,-0.5993763228287635
-0.4414636281863884,-0.4553659711131158,-0.5992534943596345
-0.44151488347031925,-0.413925340931031,-0.5993831466326041
-0.4414927685563944,-0.413925340931031,-0.6010140357504831
-0.3785087606073145,-0.4553659711131158,2.7080736320338663
-0.44120551903906097,-0.413925340931031,-0.5857525984612086
-0.4411817546702301,-0.4553659711131158,-0.638660961538512
-0.378613042811927,-0.3724847107489462,-0.5890587314219301
-0.4409004920632962,-0.413925340931031,-0.5652163608032291
-0.037597282453343844,-0.04095966929226767,0.6950924419099185
-0.44142788999675847,-0.413925340931031,-0.5994172656518065
-0.43923888006373163,-0.413925340931031,-0.6386439020289109
-0.4396249746935801,-0.4553659711131158,1.2081196622462598
-0.4413472499791319,-0.413925340931031,-0.5975543672033504
-0.3784891504212098,-0.4553659711131158,2.706493921444791
-0.06850403539086669,-0.1238409296564373,-0.565202713195548
-0.4407673749432899,-0.413925340931031,-0.5583652617473689
-0.44152911765524877,-0.413925340931031,-0.6045009995129778
-0.43928982989305027,-0.413925340931031,-0.5310018083469709
-0.4410696528275447,-0.4553659711131158,-0.5765097561592538
-0.4415049256499608,-0.413925340931031,-0.6009628572216793
-0.43969785616405627,-0.413925340931031,-0.5019085206730064
1.668803221446656,1.6995467983552945,0.6693735252350805
-0.4401865835436112,-0.413925340931031,-0.5302750732379576
0.9004852935050728,0.9536154550777679,-0.3260045052726419
-0.44237424947634424,-0.4968066012952006,-0.8588105210406674
1.0588397455732805,1.0364967154419376,0.6976616040558662
-0.4415323554741383,-0.413925340931031,-0.602737046220209
1.06328838654568,1.0779373456240224,0.6822022764552172
-0.4422377112646811,-0.4553659711131158,-0.6403464410871151
-0.4423080269164146,-0.4968066012952006,-0.8588105210406674
0.08466208681598539,0.08336222125398676,0.697180525885111
-0.4411243292031324,-0.413925340931031,-0.5789117351111092
-0.4415498274779574,-0.413925340931031,-0.6051185537605428
-0.3784445540478254,-0.4553659711131158,2.7102947801839488
-0.4402758373813025,-0.413925340931031,-0.5323802167227515
-0.4423194509189116,-0.4968066012952006,-0.8588105210406674
1.0580733599512162,1.0779373456240224,0.6877534408794626
-0.3784055169483835,-0.4553659711131158,2.7100593589514514
-0.44120967322178717,-0.4553659711131158,-0.5839135833261944
5.427878024209104,5.5120847751070965,-0.05278281140101127
0.20706196520693673,0.12480285143607157,0.6661936326454082
-0.436932758832379,-0.413925340931031,-0.4952894309477231
-0.4402341733721954,-0.413925340931031,-0.5311041654045783
1.305448954387063,1.2851404965344464,0.6419418337962776
-0.43834939623294156,-0.413925340931031,-0.5774070863642793
-0.4422031948935,-0.4553659711131158,1.0537413360607468
-0.43952716812674664,-0.413925340931031,-0.4918945885370752
1.1839877380194694,1.119377975806107,0.6133159766853873
-0.3785484086159808,-0.4553659711131158,2.704341011333114
-0.44093109861544083,-0.413925340931031,-0.5668233666076664
-0.4414552587300135,-0.413925340931031,-0.6010549785735261
-0.4395428074028924,-0.413925340931031,-0.4900623972059014
1.790969915786637,1.782428058719464,0.37928680017165833
-0.44136514961940804,-0.413925340931031,-0.5976260171436758
1.4272719511973724,1.368021756898616,0.6159021983409361
-0.4412414405014582,-0.413925340931031,-0.5874619613232536
-0.07519880630877829,-0.08240029947435248,-0.3422588060207088
-0.4415935685784276,-0.4553659711131158,-0.6027848128470924
-0.44147645728010176,-0.413925340931031,-0.5989430112848919
-0.37862782681515855,-0.3724847107489462,-0.5857321270496872
-0.441234537227222,-0.4553659711131158,-0.5874756089309345
-0.44230320073354146,-0.4968066012952006,-0.8588105210406674
-0.44096793644167476,-0.413925340931031,-0.5762913944363579
-0.4411753401233734,-0.413925340931031,-0.5895534572003662
-0.43875907195885355,-0.413925340931031,-0.6009799167312806
-0.4411996543105063,-0.413925340931031,-0.5840739427164461
-0.43777367537982576,-0.413925340931031,-0.5427046319334253
-0.44143650381682314,-0.413925340931031,-0.6010959213965691
-0.4415479336593617,-0.4553659711131158,-0.5976464885551972
-0.4408186302272207,-0.413925340931031,-0.5583174951204855
-0.3785991140816097,-0.4553659711131158,2.6912734269785594
