Interval Duration,Data Packets,Max Data Gap,Min Data Gap
-0.17116781513092405,-0.16945428869571733,1.4523467363609617,-1.2282151550557947
-0.24345070323862658,-0.24143668228985474,-0.690000567164888,-1.214160033083291
-0.1717281034359908,-0.16945428869571733,1.45843281878468,-0.767375628627701
-0.2395254605253709,-0.24143668228985474,-0.6902694922122237,0.48649412612024223
-0.23940529125978746,-0.24143668228985474,-0.6979514904906222,0.5204697705776382
-0.23883579499370258,-0.24143668228985474,-0.6886868021795435,0.783586021754358
-0.23950543231444033,-0.24143668228985474,-0.6827726554418266,0.45654314478038904
-0.24096003935481664,-0.24143668228985474,-0.6870335744295296,-0.16941676575309253
-0.241733508080343,-0.24143668228985474,-0.6985356309622938,-0.479986602990142
-0.23874554264426764,-0.24143668228985474,-0.6899256208402208,0.8147537617111426
-0.2387699777781758,-0.24143668228985474,-0.688684597875877,0.8082487829513932
-0.23878058305623562,-0.24143668228985474,-0.6870027141781959,0.7788749819811103
-0.24112320299091294,-0.24143668228985474,-0.6631477398973268,-0.22159699105611785
-0.17276448273720324,-0.16945428869571733,1.55191513298514,-0.19855657468165785
-0.24092646791717454,-0.24143668228985474,-0.6858057772871858,-0.13879500722698224
-0.2428497494247831,-0.24143668228985474,-0.6972262745842828,-0.9827263043551342
-0.1712023181132606,-0.16945428869571733,1.4179529862496698,-0.48780193718350995
-0.17123144679928307,-0.16945428869571733,1.5019193215210491,-1.038073221956071
3.137908207019465,3.1417358166346037,0.9946407144030768,3.1864190992135195
-0.24172225788672544,-0.24143668228985474,-0.697455522165618,-0.48192093720167417
-0.24091665086924077,-0.24143668228985474,-0.6903488471442243,-0.10939000731780359
-0.17172960823895872,-0.16945428869571733,1.4174526093173323,-1.2340025582209435
-0.2387921915362741,-0.24143668228985474,-0.6876772311002016,0.7624643401219825
-0.24094620949896836,-0.24143668228985474,-0.6917728273129031,-0.12244676324564585
-0.24270442845244963,-0.24143668228985474,-0.6918918597109042,-0.8925613709466182
5.502198988381434,5.541148936439185,1.1020917009393225,-0.47405880459996286
-0.24090557981883368,-0.24143668228985474,-0.68864271610621,-0.13809303110182958
-0.23877689270609995,-0.24143668228985474,-0.6862334121985229,0.7696868944763323
-0.24117239571650806,-0.24143668228985474,-0.6977685332862874,-0.23346818730592417
-0.24179373602770307,-0.24143668228985474,-0.6825632465934917,-0.5548172579314311
-0.23951327878705894,-0.24143668228985474,-0.6918058918679034,0.5023899854875912
5.506883010076957,5.517154805241138,0.8540303878088836,1.5083997701788028
-0.24183200101745952,-0.24143668228985474,-0.6832311506044971,-0.5601210775436969
-0.2387944845693681,-0.24143668228985474,-0.6866985202721934,0.792649313503553
-0.23874332126845782,-0.24143668228985474,-0.6867844881151941,0.8103859102657472
-0.2409242823700068,-0.24143668228985474,-0.6869498108901956,-0.13840502049078626
-0.24093037323916275,-0.24143668228985474,-0.6877786290688692,-0.15519004961666238
-0.17276355119250877,-0.16945428869571733,1.525483327717916,-1.124759473677719
-0.17038503095845325,-0.16945428869571733,1.4343441883151422,-1.2042387705144646
-0.23861620124630814,-0.24143668228985474,-0.690119599562889,0.8679167535893817
-0.24089264567903773,-0.24143668228985474,-0.6876221235085347,-0.12102721152589228
-0.2409302657532365,-0.24143668228985474,-0.689791158316553,-0.13854541571581674
-0.17276376616436137,-0.16945428869571733,1.5136814858864822,-0.18525022724265033
-0.2388522403404237,-0.24143668228985474,-0.6979691249199557,0.7591260536601444
-0.2411752261792335,-0.24143668228985474,-0.6638222568193325,-0.2395987787989254
-0.24344658294478574,-0.24143668228985474,-0.664540859814672,-1.220103430942918
-0.23950725957518712,-0.24143668228985474,-0.6884972320642088,0.4703486752417275
