Interval Duration,Data Packets,Max Data Gap,Min Data Gap
4.85683553435478,4.859763396750696,3.7718954882140063,3.8645030105614016
-0.23639725184947616,-0.23559602875727842,-0.21090051598676593,-0.46846269214375524
-0.23642503217968208,-0.23559602875727842,-0.23137275467809237,-0.45779414349597874
-0.23619108434272318,-0.23559602875727842,-0.2521693666581007,-0.39232401320920834
-0.236848331059463,-0.23559602875727842,-0.15523683559883875,-0.5953943185048142
-0.2361128546207248,-0.23559602875727842,-0.20784651087257386,-0.3861080930696003
-0.23621071005352878,-0.23559602875727842,-0.24931120956726383,-0.39253966758139885
-0.23622678518842322,-0.23559602875727842,-0.25466030870514694,-0.392425497619651
-0.23379510889709781,-0.23559602875727842,-0.22200265081070195,0.37586223163591265
-0.23561085781113292,-0.23559602875727842,-0.44747880794886674,-0.19512711816796716
-0.2368498527348535,-0.23559602875727842,-0.15723203733676802,-0.5956860861848365
-0.23621277797136717,-0.23559602875727842,-0.21923017723008262,-0.4053774455023854
-0.23632167530508164,-0.23559602875727842,-0.22722934493398844,-0.4360764796612664
-0.2362045843346491,-0.23559602875727842,-0.2539993216263239,-0.39179122005438477
-0.23381450050399719,-0.23559602875727842,-0.22333686546980747,0.3817102707876666
-0.2363814498358056,-0.23559602875727842,-0.22167827752202043,-0.4475949602464993
-0.2368094307937112,-0.23559602875727842,-0.15750132836888142,-0.589216455019122
-0.23589814232139447,-0.23559602875727842,-0.23101778013576144,-0.28454756931918684
-0.23626697302565933,-0.23559602875727842,-0.2244568713533691,-0.41140308237241374
-0.23592104548688725,-0.23559602875727842,-0.20052669099968118,-0.3545083847680414
-0.23620236034753994,-0.23559602875727842,-0.2499354751417078,-0.39243818317095636
-0.2363487923408866,-0.23559602875727842,-0.21848350664104196,-0.45547268760710485
-0.23616646441525135,-0.23559602875727842,-0.22498933316686584,-0.3861461497235162
-0.2337839499442342,-0.23559602875727842,-0.22948159720257072,0.39005736354656884
-0.23381368114032539,-0.23559602875727842,-0.22525250394824853,0.38178638409549864
-0.2362086811530081,-0.23559602875727842,-0.2553396565361594,-0.392108358837018
-0.23634071575612167,-0.23559602875727842,-0.22078472091546272,-0.44938362298054985
-0.23382815656519393,-0.23559602875727842,-0.23054040057883352,0.3944973065034317
-0.23375117539736204,-0.23559602875727842,-0.22176396103223797,0.39519501182522443
