SUMMARY REPORT: Trojan_80_ALL | Model: Logistic_Regression.sav | Port: COM26 | Delay: 300ms
Total Packets Collected: 20000
Total Flows Processed: 432
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  59
False Positives (FP): 1
True Negatives (TN):  222
False Negatives (FN): 150
Overall Accuracy: 65.05%
--------------------------------------------------
2026-04-20 12:45:07 | Pred: 0 | Actual: 1 | File: flow_124507_879865.txt
2026-04-20 12:45:35 | Pred: 0 | Actual: 0 | File: flow_124535_930315.txt
2026-04-20 12:45:55 | Pred: 0 | Actual: 0 | File: flow_124555_968060.txt
2026-04-20 12:46:02 | Pred: 0 | Actual: 1 | File: flow_124601_978650.txt
2026-04-20 12:46:38 | Pred: 0 | Actual: 0 | File: flow_124638_045009.txt
2026-04-20 12:46:54 | Pred: 0 | Actual: 1 | File: flow_124654_074034.txt
2026-04-20 12:47:10 | Pred: 0 | Actual: 1 | File: flow_124710_103269.txt
2026-04-20 12:47:50 | Pred: 0 | Actual: 1 | File: flow_124750_178307.txt
2026-04-20 12:48:16 | Pred: 0 | Actual: 0 | File: flow_124816_225180.txt
2026-04-20 12:48:22 | Pred: 0 | Actual: 1 | File: flow_124822_236901.txt
2026-04-20 12:48:54 | Pred: 0 | Actual: 0 | File: flow_124854_295451.txt
2026-04-20 12:48:58 | Pred: 1 | Actual: 1 | File: flow_124858_302501.txt
2026-04-20 12:49:16 | Pred: 0 | Actual: 0 | File: flow_124916_335729.txt
2026-04-20 12:49:42 | Pred: 0 | Actual: 0 | File: flow_124942_384983.txt
2026-04-20 12:49:46 | Pred: 1 | Actual: 1 | File: flow_124946_391677.txt
2026-04-20 12:49:48 | Pred: 1 | Actual: 1 | File: flow_124948_395463.txt
2026-04-20 12:51:14 | Pred: 0 | Actual: 0 | File: flow_125114_554803.txt
2026-04-20 12:51:20 | Pred: 0 | Actual: 1 | File: flow_125120_565344.txt
2026-04-20 12:51:26 | Pred: 0 | Actual: 1 | File: flow_125126_576171.txt
2026-04-20 12:51:28 | Pred: 1 | Actual: 1 | File: flow_125128_579822.txt
2026-04-20 12:52:16 | Pred: 0 | Actual: 0 | File: flow_125216_668946.txt
2026-04-20 12:52:22 | Pred: 0 | Actual: 1 | File: flow_125222_680912.txt
2026-04-20 12:52:54 | Pred: 0 | Actual: 0 | File: flow_125254_739837.txt
2026-04-20 12:53:00 | Pred: 0 | Actual: 1 | File: flow_125300_751008.txt
2026-04-20 12:53:04 | Pred: 1 | Actual: 1 | File: flow_125304_757362.txt
2026-04-20 12:53:08 | Pred: 0 | Actual: 1 | File: flow_125308_765857.txt
2026-04-20 12:53:40 | Pred: 0 | Actual: 0 | File: flow_125340_826299.txt
2026-04-20 12:54:14 | Pred: 0 | Actual: 0 | File: flow_125414_888476.txt
2026-04-20 12:55:39 | Pred: 0 | Actual: 0 | File: flow_125539_043059.txt
2026-04-20 12:56:31 | Pred: 0 | Actual: 0 | File: flow_125631_139442.txt
2026-04-20 12:57:37 | Pred: 0 | Actual: 0 | File: flow_125737_261775.txt
2026-04-20 12:57:43 | Pred: 0 | Actual: 1 | File: flow_125743_273514.txt
2026-04-20 12:58:33 | Pred: 0 | Actual: 0 | File: flow_125833_365998.txt
2026-04-20 12:58:37 | Pred: 1 | Actual: 1 | File: flow_125837_372448.txt
2026-04-20 12:58:39 | Pred: 1 | Actual: 1 | File: flow_125839_376314.txt
2026-04-20 12:58:55 | Pred: 0 | Actual: 1 | File: flow_125855_405899.txt
2026-04-20 12:59:21 | Pred: 0 | Actual: 0 | File: flow_125921_455515.txt
2026-04-20 12:59:27 | Pred: 0 | Actual: 1 | File: flow_125927_465859.txt
2026-04-20 13:00:57 | Pred: 0 | Actual: 0 | File: flow_130057_632618.txt
2026-04-20 13:01:03 | Pred: 0 | Actual: 1 | File: flow_130103_643719.txt
2026-04-20 13:01:17 | Pred: 0 | Actual: 1 | File: flow_130117_669440.txt
2026-04-20 13:01:23 | Pred: 0 | Actual: 1 | File: flow_130123_681154.txt
2026-04-20 13:01:37 | Pred: 0 | Actual: 1 | File: flow_130137_706864.txt
2026-04-20 13:04:48 | Pred: 0 | Actual: 0 | File: flow_130448_058519.txt
2026-04-20 13:06:02 | Pred: 0 | Actual: 0 | File: flow_130602_196474.txt
2026-04-20 13:06:14 | Pred: 0 | Actual: 0 | File: flow_130614_218880.txt
2026-04-20 13:06:18 | Pred: 1 | Actual: 1 | File: flow_130618_225661.txt
2026-04-20 13:06:22 | Pred: 0 | Actual: 1 | File: flow_130622_233271.txt
2026-04-20 13:06:28 | Pred: 0 | Actual: 1 | File: flow_130628_245247.txt
2026-04-20 13:06:58 | Pred: 0 | Actual: 0 | File: flow_130658_299354.txt
2026-04-20 13:07:02 | Pred: 0 | Actual: 1 | File: flow_130702_307363.txt
2026-04-20 13:07:08 | Pred: 0 | Actual: 1 | File: flow_130708_318820.txt
2026-04-20 13:08:48 | Pred: 0 | Actual: 0 | File: flow_130848_503015.txt
2026-04-20 13:08:52 | Pred: 1 | Actual: 1 | File: flow_130852_512164.txt
2026-04-20 13:09:56 | Pred: 0 | Actual: 0 | File: flow_130956_629883.txt
2026-04-20 13:11:22 | Pred: 0 | Actual: 0 | File: flow_131122_788816.txt
2026-04-20 13:12:28 | Pred: 0 | Actual: 0 | File: flow_131228_911468.txt
2026-04-20 13:13:19 | Pred: 0 | Actual: 0 | File: flow_131319_003906.txt
2026-04-20 13:14:21 | Pred: 0 | Actual: 0 | File: flow_131421_118389.txt
2026-04-20 13:14:55 | Pred: 0 | Actual: 0 | File: flow_131455_181939.txt
2026-04-20 13:15:01 | Pred: 0 | Actual: 1 | File: flow_131501_198445.txt
2026-04-20 13:15:11 | Pred: 0 | Actual: 1 | File: flow_131511_211397.txt
2026-04-20 13:15:37 | Pred: 0 | Actual: 0 | File: flow_131537_260208.txt
2026-04-20 13:15:43 | Pred: 0 | Actual: 1 | File: flow_131543_270766.txt
2026-04-20 13:15:59 | Pred: 0 | Actual: 0 | File: flow_131559_300142.txt
2026-04-20 13:17:09 | Pred: 0 | Actual: 0 | File: flow_131709_430317.txt
2026-04-20 13:18:03 | Pred: 0 | Actual: 0 | File: flow_131803_530124.txt
2026-04-20 13:18:23 | Pred: 0 | Actual: 0 | File: flow_131823_567521.txt
2026-04-20 13:19:53 | Pred: 0 | Actual: 0 | File: flow_131953_733885.txt
2026-04-20 13:20:21 | Pred: 0 | Actual: 1 | File: flow_132021_786401.txt
2026-04-20 13:20:37 | Pred: 0 | Actual: 1 | File: flow_132037_834049.txt
2026-04-20 13:20:39 | Pred: 1 | Actual: 1 | File: flow_132039_819836.txt
2026-04-20 13:20:47 | Pred: 0 | Actual: 1 | File: flow_132047_833910.txt
2026-04-20 13:21:21 | Pred: 0 | Actual: 0 | File: flow_132121_896796.txt
2026-04-20 13:21:35 | Pred: 0 | Actual: 1 | File: flow_132135_922624.txt
2026-04-20 13:21:37 | Pred: 0 | Actual: 1 | File: flow_132137_926414.txt
2026-04-20 13:22:00 | Pred: 0 | Actual: 0 | File: flow_132159_967947.txt
2026-04-20 13:22:42 | Pred: 0 | Actual: 0 | File: flow_132242_045190.txt
2026-04-20 13:23:22 | Pred: 0 | Actual: 0 | File: flow_132322_119222.txt
2026-04-20 13:24:48 | Pred: 0 | Actual: 0 | File: flow_132448_278138.txt
2026-04-20 13:24:52 | Pred: 0 | Actual: 1 | File: flow_132452_285603.txt
2026-04-20 13:25:18 | Pred: 0 | Actual: 0 | File: flow_132518_334041.txt
2026-04-20 13:26:24 | Pred: 0 | Actual: 0 | File: flow_132624_455998.txt
2026-04-20 13:26:30 | Pred: 0 | Actual: 1 | File: flow_132630_467338.txt
2026-04-20 13:26:36 | Pred: 0 | Actual: 1 | File: flow_132636_478547.txt
2026-04-20 13:27:26 | Pred: 0 | Actual: 0 | File: flow_132726_571181.txt
