SUMMARY REPORT: Trojan_80_ALL | Model: .\KNN.sav | Port: COM8 | Delay: 300ms
Total Packets Collected: 20000
Total Flows Processed: 660
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  343
False Positives (FP): 291
True Negatives (TN):  0
False Negatives (FN): 26
Overall Accuracy: 51.97%
--------------------------------------------------
2026-04-20 12:45:18 | Pred: 1 | Actual: 1 | File: flow_124518_700633.txt
2026-04-20 12:46:10 | Pred: 1 | Actual: 1 | File: flow_124610_753239.txt
2026-04-20 12:47:04 | Pred: 1 | Actual: 1 | File: flow_124704_805982.txt
2026-04-20 12:47:30 | Pred: 1 | Actual: 1 | File: flow_124730_831839.txt
2026-04-20 12:47:54 | Pred: 1 | Actual: 1 | File: flow_124754_857591.txt
2026-04-20 12:48:16 | Pred: 1 | Actual: 0 | File: flow_124816_882143.txt
2026-04-20 12:48:28 | Pred: 1 | Actual: 0 | File: flow_124828_902497.txt
2026-04-20 12:48:50 | Pred: 1 | Actual: 0 | File: flow_124850_927606.txt
2026-04-20 12:48:54 | Pred: 1 | Actual: 1 | File: flow_124854_929018.txt
2026-04-20 12:49:10 | Pred: 1 | Actual: 1 | File: flow_124910_935754.txt
2026-04-20 12:49:27 | Pred: 1 | Actual: 0 | File: flow_124926_958442.txt
2026-04-20 12:50:13 | Pred: 1 | Actual: 0 | File: flow_125013_008948.txt
2026-04-20 12:50:43 | Pred: 1 | Actual: 0 | File: flow_125043_036961.txt
2026-04-20 12:50:55 | Pred: 1 | Actual: 1 | File: flow_125055_057632.txt
2026-04-20 12:51:21 | Pred: 1 | Actual: 0 | File: flow_125121_084600.txt
2026-04-20 12:51:25 | Pred: 1 | Actual: 1 | File: flow_125125_085749.txt
2026-04-20 12:52:07 | Pred: 1 | Actual: 0 | File: flow_125207_119008.txt
2026-04-20 12:52:09 | Pred: 1 | Actual: 1 | File: flow_125209_135933.txt
2026-04-20 12:52:45 | Pred: 1 | Actual: 1 | File: flow_125245_168052.txt
2026-04-20 12:53:29 | Pred: 1 | Actual: 0 | File: flow_125329_216846.txt
2026-04-20 12:53:33 | Pred: 1 | Actual: 1 | File: flow_125333_218561.txt
2026-04-20 12:53:39 | Pred: 1 | Actual: 1 | File: flow_125339_221367.txt
2026-04-20 12:54:19 | Pred: 1 | Actual: 0 | File: flow_125419_269060.txt
2026-04-20 12:54:57 | Pred: 1 | Actual: 0 | File: flow_125457_299997.txt
2026-04-20 12:55:33 | Pred: 1 | Actual: 0 | File: flow_125533_347073.txt
2026-04-20 12:56:41 | Pred: 1 | Actual: 0 | File: flow_125641_406694.txt
2026-04-20 12:57:01 | Pred: 1 | Actual: 0 | File: flow_125701_431418.txt
2026-04-20 12:57:35 | Pred: 1 | Actual: 0 | File: flow_125735_461061.txt
2026-04-20 12:57:59 | Pred: 1 | Actual: 0 | File: flow_125759_486734.txt
2026-04-20 12:58:27 | Pred: 1 | Actual: 0 | File: flow_125827_528778.txt
2026-04-20 12:59:11 | Pred: 1 | Actual: 0 | File: flow_125911_562076.txt
2026-04-20 12:59:15 | Pred: 1 | Actual: 1 | File: flow_125915_563652.txt
2026-04-20 12:59:21 | Pred: 1 | Actual: 1 | File: flow_125921_582240.txt
2026-04-20 12:59:33 | Pred: 1 | Actual: 1 | File: flow_125933_587666.txt
2026-04-20 13:00:27 | Pred: 1 | Actual: 0 | File: flow_130027_639882.txt
2026-04-20 13:00:53 | Pred: 1 | Actual: 0 | File: flow_130053_666746.txt
2026-04-20 13:00:59 | Pred: 1 | Actual: 1 | File: flow_130059_684603.txt
2026-04-20 13:01:21 | Pred: 1 | Actual: 0 | File: flow_130121_709210.txt
2026-04-20 13:01:25 | Pred: 1 | Actual: 1 | File: flow_130125_711279.txt
2026-04-20 13:01:27 | Pred: 1 | Actual: 1 | File: flow_130127_712128.txt
2026-04-20 13:02:07 | Pred: 1 | Actual: 0 | File: flow_130207_758483.txt
2026-04-20 13:02:45 | Pred: 1 | Actual: 0 | File: flow_130245_788144.txt
2026-04-20 13:03:13 | Pred: 1 | Actual: 0 | File: flow_130313_813572.txt
2026-04-20 13:03:19 | Pred: 1 | Actual: 1 | File: flow_130319_831160.txt
2026-04-20 13:03:25 | Pred: 1 | Actual: 1 | File: flow_130325_833522.txt
2026-04-20 13:03:31 | Pred: 1 | Actual: 1 | File: flow_130331_835648.txt
2026-04-20 13:03:35 | Pred: 0 | Actual: 1 | File: flow_130335_837012.txt
2026-04-20 13:03:39 | Pred: 1 | Actual: 1 | File: flow_130339_853708.txt
2026-04-20 13:03:45 | Pred: 1 | Actual: 1 | File: flow_130345_855716.txt
2026-04-20 13:03:49 | Pred: 1 | Actual: 1 | File: flow_130349_857422.txt
2026-04-20 13:03:53 | Pred: 1 | Actual: 1 | File: flow_130353_858808.txt
2026-04-20 13:03:59 | Pred: 1 | Actual: 1 | File: flow_130359_875807.txt
2026-04-20 13:04:41 | Pred: 1 | Actual: 0 | File: flow_130441_908117.txt
2026-04-20 13:04:47 | Pred: 1 | Actual: 1 | File: flow_130447_925436.txt
2026-04-20 13:05:25 | Pred: 1 | Actual: 0 | File: flow_130525_957169.txt
2026-04-20 13:06:04 | Pred: 1 | Actual: 0 | File: flow_130604_003143.txt
2026-04-20 13:06:06 | Pred: 1 | Actual: 1 | File: flow_130606_004519.txt
2026-04-20 13:06:08 | Pred: 1 | Actual: 1 | File: flow_130608_005376.txt
2026-04-20 13:06:12 | Pred: 1 | Actual: 1 | File: flow_130612_007091.txt
