SUMMARY REPORT: Trojan_80_ALL | Model: .\KNN.sav | Port: COM8 | Delay: 220ms
Total Packets Collected: 20000
Total Flows Processed: 659
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  344
False Positives (FP): 310
True Negatives (TN):  0
False Negatives (FN): 5
Overall Accuracy: 52.20%
--------------------------------------------------
2026-04-22 18:38:07 | Pred: 1 | Actual: 0 | File: flow_183807_393461.txt
2026-04-22 18:38:33 | Pred: 1 | Actual: 0 | File: flow_183833_418229.txt
2026-04-22 18:40:15 | Pred: 1 | Actual: 1 | File: flow_184015_587846.txt
2026-04-22 18:40:19 | Pred: 1 | Actual: 1 | File: flow_184019_525807.txt
2026-04-22 18:41:01 | Pred: 1 | Actual: 0 | File: flow_184101_575360.txt
2026-04-22 18:41:05 | Pred: 1 | Actual: 1 | File: flow_184105_577151.txt
2026-04-22 18:41:07 | Pred: 1 | Actual: 1 | File: flow_184107_578046.txt
2026-04-22 18:41:11 | Pred: 1 | Actual: 1 | File: flow_184111_579767.txt
2026-04-22 18:41:37 | Pred: 1 | Actual: 0 | File: flow_184137_606239.txt
2026-04-22 18:41:59 | Pred: 1 | Actual: 0 | File: flow_184159_630692.txt
2026-04-22 18:42:39 | Pred: 1 | Actual: 0 | File: flow_184239_679194.txt
2026-04-22 18:42:43 | Pred: 1 | Actual: 1 | File: flow_184243_681261.txt
2026-04-22 18:42:47 | Pred: 1 | Actual: 1 | File: flow_184247_683238.txt
2026-04-22 18:42:51 | Pred: 1 | Actual: 1 | File: flow_184251_699999.txt
2026-04-22 18:43:05 | Pred: 1 | Actual: 0 | File: flow_184305_706557.txt
2026-04-22 18:43:21 | Pred: 1 | Actual: 0 | File: flow_184321_713097.txt
2026-04-22 18:44:11 | Pred: 1 | Actual: 0 | File: flow_184411_764514.txt
2026-04-22 18:44:13 | Pred: 1 | Actual: 1 | File: flow_184413_781360.txt
2026-04-22 18:45:07 | Pred: 1 | Actual: 0 | File: flow_184507_836047.txt
2026-04-22 18:46:47 | Pred: 1 | Actual: 1 | File: flow_184647_939638.txt
2026-04-22 18:46:51 | Pred: 1 | Actual: 1 | File: flow_184651_941720.txt
2026-04-22 18:47:24 | Pred: 1 | Actual: 0 | File: flow_184723_971390.txt
2026-04-22 18:47:36 | Pred: 1 | Actual: 0 | File: flow_184735_991156.txt
2026-04-22 18:47:40 | Pred: 1 | Actual: 1 | File: flow_184739_993372.txt
2026-04-22 18:47:44 | Pred: 1 | Actual: 1 | File: flow_184743_994305.txt
2026-04-22 18:48:04 | Pred: 1 | Actual: 0 | File: flow_184804_018643.txt
2026-04-22 18:48:08 | Pred: 1 | Actual: 1 | File: flow_184808_020797.txt
2026-04-22 18:48:42 | Pred: 1 | Actual: 0 | File: flow_184842_049116.txt
2026-04-22 18:48:46 | Pred: 1 | Actual: 1 | File: flow_184846_067243.txt
2026-04-22 18:49:22 | Pred: 1 | Actual: 0 | File: flow_184922_099022.txt
2026-04-22 18:49:58 | Pred: 1 | Actual: 0 | File: flow_184958_144364.txt
2026-04-22 18:50:02 | Pred: 1 | Actual: 1 | File: flow_185002_145433.txt
2026-04-22 18:50:34 | Pred: 1 | Actual: 0 | File: flow_185034_174924.txt
2026-04-22 18:50:48 | Pred: 1 | Actual: 0 | File: flow_185048_196347.txt
2026-04-22 18:50:52 | Pred: 1 | Actual: 1 | File: flow_185052_198382.txt
