SUMMARY REPORT: Trojan_80_ALL | Model: .\KNN.sav | Port: COM8 | Delay: 10ms
Total Packets Collected: 20000
Total Flows Processed: 375
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  188
False Positives (FP): 187
True Negatives (TN):  0
False Negatives (FN): 0
Overall Accuracy: 50.13%
--------------------------------------------------
2026-05-01 12:56:35 | Pred: 1 | Actual: 1 | File: flow_125635_696222.txt
2026-05-01 12:57:11 | Pred: 1 | Actual: 1 | File: flow_125711_741392.txt
2026-05-01 12:58:01 | Pred: 1 | Actual: 0 | File: flow_125801_793790.txt
2026-05-01 12:58:13 | Pred: 1 | Actual: 0 | File: flow_125813_798669.txt
2026-05-01 12:58:43 | Pred: 1 | Actual: 0 | File: flow_125843_841292.txt
2026-05-01 12:59:03 | Pred: 1 | Actual: 0 | File: flow_125903_850052.txt
2026-05-01 12:59:27 | Pred: 1 | Actual: 1 | File: flow_125927_875642.txt
2026-05-01 13:00:01 | Pred: 1 | Actual: 1 | File: flow_130001_920856.txt
2026-05-01 13:00:56 | Pred: 1 | Actual: 0 | File: flow_130055_974288.txt
2026-05-01 13:01:34 | Pred: 1 | Actual: 1 | File: flow_130134_021128.txt
2026-05-01 13:02:24 | Pred: 1 | Actual: 1 | File: flow_130224_073627.txt
2026-05-01 13:02:52 | Pred: 1 | Actual: 0 | File: flow_130252_100729.txt
2026-05-01 13:03:14 | Pred: 1 | Actual: 1 | File: flow_130314_125659.txt
2026-05-01 13:03:58 | Pred: 1 | Actual: 1 | File: flow_130358_159830.txt
2026-05-01 13:05:08 | Pred: 1 | Actual: 0 | File: flow_130508_235511.txt
2026-05-01 13:06:06 | Pred: 1 | Actual: 0 | File: flow_130606_306458.txt
2026-05-01 13:06:32 | Pred: 1 | Actual: 1 | File: flow_130632_333088.txt
2026-05-01 13:06:58 | Pred: 1 | Actual: 1 | File: flow_130658_359441.txt
2026-05-01 13:08:06 | Pred: 1 | Actual: 0 | File: flow_130806_434622.txt
