row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9945054945054945,0.989010989010989,1.0,0.994475138121547,0.9945945945945945,0.9945652173913043
1,Naive Bayes (Gaussian),0.978021978021978,0.9886363636363636,0.9666666666666667,0.9775280898876404,0.9725225225225225,0.9778985507246377
2,KNN,0.9945054945054945,0.989010989010989,1.0,0.994475138121547,0.9945945945945945,0.9945652173913043
3,Logistic Regression,0.978021978021978,0.9886363636363636,0.9666666666666667,0.9775280898876404,0.9782282282282282,0.9778985507246377
4,Support Vector Machine,0.978021978021978,0.9886363636363636,0.9666666666666667,0.9775280898876404,0.9782282282282282,0.9778985507246377
