row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9752582272399711,0.990824534942182,0.9834081836327345,0.9871024292511896,0.9717753768173937,0.8739621563324964
1,Naive Bayes (Gaussian),0.9616862839298582,0.9899427116486315,0.9700598802395209,0.9799004473568144,0.9559206024752243,0.8576105852810507
2,KNN,0.9735767475378333,0.9865202196704943,0.9860279441117764,0.9862740204641877,0.9703337911741274,0.8188204236687915
3,Logistic Regression,0.9621667067018976,0.9627448623963466,0.99937624750499,0.9807186141886515,0.9615661760199575,0.499688123752495
4,Support Vector Machine,0.962647129473937,0.9627627627627627,0.999875249500998,0.9809681170063032,0.9625269927790937,0.499937624750499
