row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9944055944055944,0.9946571682991986,0.998212689901698,0.9964317573595004,0.9916083916083916,0.9894600427000452
1,Naive Bayes (Gaussian),0.9776223776223776,0.9796999117387467,0.9919571045576407,0.9857904085257548,0.9671328671328672,0.9590010603174056
2,KNN,0.9944055944055944,0.9955396966993756,0.9973190348525469,0.9964285714285714,0.9895104895104895,0.9906209322172703
3,Logistic Regression,0.9440559440559441,0.9577092511013215,0.9714030384271671,0.9645075421472937,0.9405594405594405,0.9085311012071527
4,Support Vector Machine,0.9468531468531468,0.9594713656387666,0.9731903485254692,0.966282165039929,0.9391608391608391,0.9126401903399051
