row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9950842696629213,0.9955237242614146,0.9982046678635548,0.9968623935454953,0.993681739560168,0.9910378178027452
1,Naive Bayes (Gaussian),0.961376404494382,0.963254593175853,0.9883303411131059,0.9756313690739921,0.9494366197183097,0.926423235072682
2,KNN,0.9936797752808989,0.9955156950672646,0.9964093357271095,0.9959623149394348,0.9894687422782308,0.9901401517345225
3,Logistic Regression,0.9367977528089888,0.945993031358885,0.9748653500897666,0.9602122015915119,0.9353792933036817,0.8874326750448833
4,Support Vector Machine,0.9389044943820225,0.9469103568320278,0.9766606822262118,0.96155545735749,0.9304620706696319,0.8899432443389124
