row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9960474308300395,0.9975144987572494,0.9975144987572494,0.9975144987572494,0.9947303282959876,0.9939340982532229
1,Naive Bayes (Gaussian),0.9808959156785244,0.988391376451078,0.9875724937862469,0.987981765437215,0.971000521104742,0.9712782083079144
2,KNN,0.9920948616600791,0.9966749792186201,0.9933719966859983,0.9950207468879668,0.985500260552371,0.9902551301757966
3,Logistic Regression,0.9189723320158103,0.9336,0.9668599834299917,0.9499389499389499,0.9308320305714781,0.8499894772455424
4,Support Vector Machine,0.8998682476943346,0.9130775254502741,0.9660314830157415,0.9388083735909822,0.9176654507556018,0.8045591498679994
