SUMMARY REPORT: Trojan_100_ALL | Model: SVM.sav | Port: COM32 | Delay: 180ms
Total Packets Collected: 20000
Total Flows Processed: 337
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  0
False Positives (FP): 0
True Negatives (TN):  175
False Negatives (FN): 162
Overall Accuracy: 51.93%
--------------------------------------------------
2026-04-10 13:11:47 | Pred: 0 | Actual: 1 | File: flow_131147_356084.txt
2026-04-10 13:12:53 | Pred: 0 | Actual: 0 | File: flow_131253_434593.txt
2026-04-10 13:13:59 | Pred: 0 | Actual: 0 | File: flow_131359_516434.txt
2026-04-10 13:14:03 | Pred: 0 | Actual: 1 | File: flow_131403_518921.txt
2026-04-10 13:15:09 | Pred: 0 | Actual: 0 | File: flow_131509_611035.txt
2026-04-10 13:16:15 | Pred: 0 | Actual: 0 | File: flow_131615_680632.txt
2026-04-10 13:17:21 | Pred: 0 | Actual: 0 | File: flow_131721_762620.txt
2026-04-10 13:18:27 | Pred: 0 | Actual: 0 | File: flow_131827_844502.txt
2026-04-10 13:19:33 | Pred: 0 | Actual: 0 | File: flow_131933_925131.txt
2026-04-10 13:19:37 | Pred: 0 | Actual: 1 | File: flow_131937_927022.txt
2026-04-10 13:20:44 | Pred: 0 | Actual: 0 | File: flow_132044_023302.txt
2026-04-10 13:20:48 | Pred: 0 | Actual: 1 | File: flow_132048_025070.txt
2026-04-10 13:20:52 | Pred: 0 | Actual: 1 | File: flow_132052_027345.txt
2026-04-10 13:21:58 | Pred: 0 | Actual: 0 | File: flow_132158_108788.txt
2026-04-10 13:23:04 | Pred: 0 | Actual: 0 | File: flow_132304_189378.txt
2026-04-10 13:23:08 | Pred: 0 | Actual: 1 | File: flow_132308_192264.txt
2026-04-10 13:23:12 | Pred: 0 | Actual: 1 | File: flow_132312_193841.txt
2026-04-10 13:24:38 | Pred: 0 | Actual: 0 | File: flow_132438_301230.txt
2026-04-10 13:25:44 | Pred: 0 | Actual: 0 | File: flow_132544_382358.txt
2026-04-10 13:26:50 | Pred: 0 | Actual: 0 | File: flow_132650_462711.txt
2026-04-10 13:27:56 | Pred: 0 | Actual: 0 | File: flow_132756_558783.txt
2026-04-10 13:29:02 | Pred: 0 | Actual: 0 | File: flow_132902_623936.txt
2026-04-10 13:29:06 | Pred: 0 | Actual: 1 | File: flow_132906_649523.txt
2026-04-10 13:30:12 | Pred: 0 | Actual: 0 | File: flow_133012_721775.txt
2026-04-10 13:31:18 | Pred: 0 | Actual: 0 | File: flow_133118_802928.txt
2026-04-10 13:32:24 | Pred: 0 | Actual: 0 | File: flow_133224_883466.txt
2026-04-10 13:32:28 | Pred: 0 | Actual: 1 | File: flow_133228_885602.txt
2026-04-10 13:33:35 | Pred: 0 | Actual: 0 | File: flow_133334_966063.txt
2026-04-10 13:34:41 | Pred: 0 | Actual: 0 | File: flow_133441_046836.txt
2026-04-10 13:34:45 | Pred: 0 | Actual: 1 | File: flow_133445_048975.txt
2026-04-10 13:35:51 | Pred: 0 | Actual: 0 | File: flow_133551_128227.txt
2026-04-10 13:36:57 | Pred: 0 | Actual: 0 | File: flow_133657_209548.txt
2026-04-10 13:38:03 | Pred: 0 | Actual: 0 | File: flow_133803_289984.txt
2026-04-10 13:39:09 | Pred: 0 | Actual: 0 | File: flow_133909_370496.txt
2026-04-10 13:39:13 | Pred: 0 | Actual: 1 | File: flow_133913_388048.txt
2026-04-10 13:40:19 | Pred: 0 | Actual: 0 | File: flow_134019_467690.txt
2026-04-10 13:41:25 | Pred: 0 | Actual: 0 | File: flow_134125_548308.txt
2026-04-10 13:41:29 | Pred: 0 | Actual: 1 | File: flow_134129_550960.txt
2026-04-10 13:41:33 | Pred: 0 | Actual: 1 | File: flow_134133_552862.txt
2026-04-10 13:41:37 | Pred: 0 | Actual: 1 | File: flow_134137_555021.txt
2026-04-10 13:42:43 | Pred: 0 | Actual: 0 | File: flow_134243_635605.txt
2026-04-10 13:43:49 | Pred: 0 | Actual: 0 | File: flow_134349_716273.txt
2026-04-10 13:43:53 | Pred: 0 | Actual: 1 | File: flow_134353_717719.txt
2026-04-10 13:44:59 | Pred: 0 | Actual: 0 | File: flow_134459_797700.txt
2026-04-10 13:45:03 | Pred: 0 | Actual: 1 | File: flow_134503_815090.txt
2026-04-10 13:45:07 | Pred: 0 | Actual: 1 | File: flow_134507_817246.txt
2026-04-10 13:45:11 | Pred: 0 | Actual: 1 | File: flow_134511_819337.txt
