SUMMARY REPORT: Trojan_100_ALL | Model: KNN.sav | Port: COM8 | Delay: 180ms
2026-04-10 13:53:05 | Pred: 1 | Actual: 1 | File: flow_135305_312945.txt
2026-04-10 13:55:45 | Pred: 1 | Actual: 0 | File: flow_135545_477610.txt
2026-04-10 13:58:25 | Pred: 1 | Actual: 0 | File: flow_135825_654254.txt
2026-04-10 14:01:07 | Pred: 1 | Actual: 1 | File: flow_140107_830917.txt
2026-04-10 14:03:48 | Pred: 1 | Actual: 0 | File: flow_140348_006567.txt
2026-04-10 14:03:52 | Pred: 1 | Actual: 1 | File: flow_140352_008397.txt
2026-04-10 14:06:32 | Pred: 1 | Actual: 0 | File: flow_140632_167949.txt
2026-04-10 14:09:12 | Pred: 1 | Actual: 0 | File: flow_140912_342940.txt
2026-04-10 14:11:52 | Pred: 1 | Actual: 0 | File: flow_141152_518521.txt
2026-04-10 14:11:56 | Pred: 1 | Actual: 1 | File: flow_141156_519861.txt
2026-04-10 14:12:00 | Pred: 1 | Actual: 1 | File: flow_141200_523385.txt
2026-04-10 14:12:04 | Pred: 1 | Actual: 1 | File: flow_141204_523154.txt
2026-04-10 14:12:08 | Pred: 1 | Actual: 1 | File: flow_141208_540064.txt
2026-04-10 14:12:12 | Pred: 1 | Actual: 1 | File: flow_141212_541929.txt
2026-04-10 14:12:16 | Pred: 1 | Actual: 1 | File: flow_141216_543736.txt
2026-04-10 14:14:56 | Pred: 1 | Actual: 0 | File: flow_141456_718352.txt
2026-04-10 14:17:36 | Pred: 1 | Actual: 0 | File: flow_141736_876559.txt
2026-04-10 14:17:40 | Pred: 1 | Actual: 1 | File: flow_141740_878965.txt
2026-04-10 14:17:44 | Pred: 1 | Actual: 1 | File: flow_141744_896011.txt
2026-04-10 14:19:47 | Pred: 1 | Actual: 0 | File: flow_141947_023053.txt
2026-04-10 14:19:51 | Pred: 1 | Actual: 1 | File: flow_141951_024893.txt
2026-04-10 14:22:31 | Pred: 1 | Actual: 0 | File: flow_142231_198272.txt
2026-04-10 14:22:35 | Pred: 1 | Actual: 1 | File: flow_142235_199880.txt
2026-04-10 14:25:15 | Pred: 1 | Actual: 0 | File: flow_142515_373238.txt
2026-04-10 14:27:55 | Pred: 1 | Actual: 0 | File: flow_142755_531051.txt
2026-04-10 14:30:35 | Pred: 1 | Actual: 0 | File: flow_143035_703996.txt
2026-04-10 14:33:15 | Pred: 1 | Actual: 0 | File: flow_143315_877084.txt
2026-04-10 14:35:56 | Pred: 1 | Actual: 0 | File: flow_143556_034318.txt
2026-04-10 14:38:36 | Pred: 1 | Actual: 0 | File: flow_143836_206962.txt
2026-04-10 14:38:40 | Pred: 1 | Actual: 1 | File: flow_143840_208509.txt
2026-04-10 14:38:44 | Pred: 1 | Actual: 1 | File: flow_143844_225340.txt
2026-04-10 14:41:26 | Pred: 1 | Actual: 0 | File: flow_144126_383315.txt
2026-04-10 14:41:30 | Pred: 1 | Actual: 1 | File: flow_144130_399980.txt
2026-04-10 14:44:12 | Pred: 1 | Actual: 0 | File: flow_144412_558113.txt
2026-04-10 14:44:16 | Pred: 1 | Actual: 1 | File: flow_144416_574657.txt
2026-04-10 14:46:24 | Pred: 1 | Actual: 0 | File: flow_144624_703035.txt
2026-04-10 14:49:04 | Pred: 1 | Actual: 1 | File: flow_144904_874364.txt
2026-04-10 14:51:45 | Pred: 1 | Actual: 1 | File: flow_145145_031106.txt
2026-04-10 14:54:25 | Pred: 1 | Actual: 0 | File: flow_145425_201858.txt
2026-04-10 14:57:05 | Pred: 1 | Actual: 0 | File: flow_145705_372337.txt
2026-04-10 14:57:09 | Pred: 1 | Actual: 1 | File: flow_145709_373455.txt
2026-04-10 14:57:13 | Pred: 1 | Actual: 1 | File: flow_145713_375643.txt
2026-04-10 14:57:17 | Pred: 1 | Actual: 1 | File: flow_145717_377219.txt
2026-04-10 14:57:21 | Pred: 1 | Actual: 1 | File: flow_145721_398326.txt
2026-04-10 15:00:01 | Pred: 1 | Actual: 0 | File: flow_150001_549848.txt
2026-04-10 15:03:03 | Pred: 1 | Actual: 0 | File: flow_150303_744280.txt
2026-04-10 15:05:43 | Pred: 1 | Actual: 0 | File: flow_150543_915209.txt
2026-04-10 15:08:24 | Pred: 1 | Actual: 0 | File: flow_150824_069661.txt
2026-04-10 15:08:28 | Pred: 1 | Actual: 1 | File: flow_150828_087234.txt
2026-04-10 15:11:08 | Pred: 1 | Actual: 0 | File: flow_151108_241454.txt
2026-04-10 15:13:48 | Pred: 1 | Actual: 0 | File: flow_151348_411976.txt
2026-04-10 15:16:28 | Pred: 1 | Actual: 0 | File: flow_151628_582282.txt
2026-04-10 15:19:10 | Pred: 1 | Actual: 0 | File: flow_151910_737600.txt
2026-04-10 15:19:14 | Pred: 1 | Actual: 1 | File: flow_151914_754579.txt
2026-04-10 15:19:18 | Pred: 1 | Actual: 1 | File: flow_151918_758843.txt
2026-04-10 15:19:22 | Pred: 1 | Actual: 1 | File: flow_151922_758083.txt
2026-04-10 15:19:26 | Pred: 1 | Actual: 1 | File: flow_151926_759591.txt
2026-04-10 15:19:30 | Pred: 1 | Actual: 1 | File: flow_151930_761152.txt
2026-04-10 15:22:10 | Pred: 1 | Actual: 0 | File: flow_152210_931189.txt
2026-04-10 15:22:14 | Pred: 1 | Actual: 1 | File: flow_152214_932615.txt
2026-04-10 15:24:57 | Pred: 1 | Actual: 0 | File: flow_152457_102186.txt
2026-04-10 15:25:01 | Pred: 1 | Actual: 1 | File: flow_152501_104706.txt
2026-04-10 15:25:05 | Pred: 1 | Actual: 1 | File: flow_152505_105445.txt
2026-04-10 15:25:09 | Pred: 1 | Actual: 1 | File: flow_152509_122510.txt
2026-04-10 15:27:49 | Pred: 1 | Actual: 0 | File: flow_152749_276574.txt
2026-04-10 15:30:51 | Pred: 1 | Actual: 0 | File: flow_153051_469837.txt
2026-04-10 15:30:55 | Pred: 1 | Actual: 1 | File: flow_153055_471488.txt
2026-04-10 15:33:35 | Pred: 1 | Actual: 0 | File: flow_153335_640407.txt
2026-04-10 15:36:15 | Pred: 1 | Actual: 0 | File: flow_153615_793867.txt
2026-04-10 15:38:56 | Pred: 1 | Actual: 1 | File: flow_153855_962803.txt
2026-04-10 15:41:36 | Pred: 1 | Actual: 0 | File: flow_154136_131231.txt
2026-04-10 15:41:40 | Pred: 1 | Actual: 1 | File: flow_154140_132847.txt
2026-04-10 15:41:44 | Pred: 1 | Actual: 1 | File: flow_154144_133780.txt
2026-04-10 15:44:24 | Pred: 1 | Actual: 0 | File: flow_154424_302871.txt
2026-04-10 15:44:28 | Pred: 1 | Actual: 1 | File: flow_154428_304649.txt
2026-04-10 15:47:08 | Pred: 1 | Actual: 0 | File: flow_154708_473084.txt
2026-04-10 15:49:48 | Pred: 1 | Actual: 0 | File: flow_154948_641570.txt
2026-04-10 15:49:52 | Pred: 1 | Actual: 1 | File: flow_154952_671425.txt
2026-04-10 15:49:56 | Pred: 1 | Actual: 1 | File: flow_154956_644676.txt
2026-04-10 15:52:36 | Pred: 1 | Actual: 0 | File: flow_155236_812537.txt
2026-04-10 15:52:40 | Pred: 1 | Actual: 1 | File: flow_155240_814237.txt
2026-04-10 15:55:21 | Pred: 1 | Actual: 1 | File: flow_155520_982170.txt
2026-04-10 15:58:01 | Pred: 1 | Actual: 0 | File: flow_155801_135236.txt
2026-04-10 16:00:41 | Pred: 1 | Actual: 0 | File: flow_160041_302908.txt
2026-04-10 16:03:21 | Pred: 1 | Actual: 0 | File: flow_160321_471426.txt
2026-04-10 16:06:01 | Pred: 1 | Actual: 0 | File: flow_160601_638853.txt
2026-04-10 16:06:05 | Pred: 1 | Actual: 1 | File: flow_160605_640641.txt
2026-04-10 16:06:09 | Pred: 1 | Actual: 1 | File: flow_160609_641914.txt
2026-04-10 16:08:49 | Pred: 1 | Actual: 0 | File: flow_160849_809461.txt
2026-04-10 16:08:53 | Pred: 1 | Actual: 1 | File: flow_160853_810977.txt
2026-04-10 16:08:57 | Pred: 1 | Actual: 1 | File: flow_160857_812538.txt
2026-04-10 16:09:01 | Pred: 1 | Actual: 1 | File: flow_160901_814070.txt
2026-04-10 16:09:05 | Pred: 1 | Actual: 1 | File: flow_160905_815079.txt
2026-04-10 16:09:09 | Pred: 1 | Actual: 1 | File: flow_160909_816516.txt
2026-04-10 16:09:13 | Pred: 1 | Actual: 1 | File: flow_160913_833941.txt
2026-04-10 16:09:17 | Pred: 1 | Actual: 1 | File: flow_160917_835322.txt
2026-04-10 16:11:58 | Pred: 1 | Actual: 0 | File: flow_161157_987426.txt
2026-04-10 16:14:38 | Pred: 1 | Actual: 0 | File: flow_161438_153929.txt
2026-04-10 16:14:42 | Pred: 1 | Actual: 1 | File: flow_161442_155695.txt
2026-04-10 16:14:46 | Pred: 1 | Actual: 1 | File: flow_161446_172334.txt
2026-04-10 16:14:50 | Pred: 1 | Actual: 1 | File: flow_161450_174423.txt
2026-04-10 16:17:30 | Pred: 1 | Actual: 0 | File: flow_161730_326067.txt
2026-04-10 16:20:10 | Pred: 1 | Actual: 0 | File: flow_162010_493509.txt
2026-04-10 16:20:14 | Pred: 1 | Actual: 1 | File: flow_162014_495143.txt
2026-04-10 16:20:18 | Pred: 1 | Actual: 1 | File: flow_162018_495814.txt
2026-04-10 16:22:58 | Pred: 1 | Actual: 0 | File: flow_162258_664059.txt
2026-04-10 16:25:38 | Pred: 1 | Actual: 0 | File: flow_162538_831214.txt
2026-04-10 16:28:19 | Pred: 1 | Actual: 0 | File: flow_162818_997618.txt
2026-04-10 16:30:59 | Pred: 1 | Actual: 1 | File: flow_163059_149124.txt
2026-04-10 16:31:03 | Pred: 1 | Actual: 1 | File: flow_163103_165815.txt
2026-04-10 16:31:07 | Pred: 1 | Actual: 1 | File: flow_163107_166882.txt
2026-04-10 16:33:47 | Pred: 1 | Actual: 0 | File: flow_163347_333558.txt
2026-04-10 16:33:51 | Pred: 1 | Actual: 1 | File: flow_163351_335506.txt
2026-04-10 16:36:31 | Pred: 1 | Actual: 0 | File: flow_163631_486605.txt
2026-04-10 16:36:35 | Pred: 1 | Actual: 1 | File: flow_163635_503276.txt
2026-04-10 16:39:15 | Pred: 1 | Actual: 0 | File: flow_163915_654902.txt
2026-04-10 16:41:55 | Pred: 1 | Actual: 0 | File: flow_164155_821700.txt
2026-04-10 16:41:59 | Pred: 1 | Actual: 1 | File: flow_164159_823143.txt
2026-04-10 16:44:40 | Pred: 1 | Actual: 0 | File: flow_164439_989535.txt
2026-04-10 16:47:20 | Pred: 1 | Actual: 0 | File: flow_164720_147884.txt
2026-04-10 16:47:24 | Pred: 1 | Actual: 1 | File: flow_164724_149104.txt
