SUMMARY REPORT: Trojan_80_ALL | Model: .\Random_Forest.sav | Port: COM18 | Delay: 200ms
Total Packets Collected: 20000
Total Flows Processed: 725
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  276
False Positives (FP): 355
True Negatives (TN):  0
False Negatives (FN): 94
Overall Accuracy: 38.07%
--------------------------------------------------
2026-04-23 15:56:32 | Pred: 1 | Actual: 0 | File: flow_155632_624058.txt
2026-04-23 15:56:44 | Pred: 1 | Actual: 0 | File: flow_155644_629163.txt
2026-04-23 15:57:02 | Pred: 1 | Actual: 0 | File: flow_155702_636332.txt
2026-04-23 15:57:38 | Pred: 1 | Actual: 0 | File: flow_155738_682120.txt
2026-04-23 15:58:02 | Pred: 1 | Actual: 0 | File: flow_155802_692586.txt
2026-04-23 15:58:06 | Pred: 1 | Actual: 1 | File: flow_155806_694167.txt
2026-04-23 15:58:10 | Pred: 1 | Actual: 1 | File: flow_155810_711052.txt
2026-04-23 15:58:12 | Pred: 0 | Actual: 1 | File: flow_155812_711794.txt
2026-04-23 15:58:18 | Pred: 1 | Actual: 1 | File: flow_155818_714127.txt
2026-04-23 15:58:22 | Pred: 1 | Actual: 1 | File: flow_155822_716248.txt
2026-04-23 15:58:54 | Pred: 1 | Actual: 0 | File: flow_155854_745015.txt
2026-04-23 15:58:58 | Pred: 1 | Actual: 1 | File: flow_155858_746578.txt
2026-04-23 15:59:02 | Pred: 1 | Actual: 1 | File: flow_155902_747746.txt
2026-04-23 15:59:36 | Pred: 1 | Actual: 0 | File: flow_155936_777751.txt
2026-04-23 15:59:58 | Pred: 1 | Actual: 0 | File: flow_155958_785936.txt
2026-04-23 16:00:02 | Pred: 1 | Actual: 1 | File: flow_160002_819977.txt
2026-04-23 16:00:32 | Pred: 1 | Actual: 0 | File: flow_160032_816521.txt
2026-04-23 16:00:34 | Pred: 0 | Actual: 1 | File: flow_160034_833080.txt
2026-04-23 16:01:14 | Pred: 1 | Actual: 0 | File: flow_160114_849486.txt
2026-04-23 16:01:44 | Pred: 1 | Actual: 0 | File: flow_160144_877244.txt
2026-04-23 16:01:48 | Pred: 1 | Actual: 1 | File: flow_160148_878033.txt
2026-04-23 16:02:06 | Pred: 1 | Actual: 0 | File: flow_160206_901948.txt
2026-04-23 16:02:34 | Pred: 1 | Actual: 0 | File: flow_160234_913306.txt
2026-04-23 16:03:19 | Pred: 1 | Actual: 0 | File: flow_160318_962534.txt
2026-04-23 16:03:23 | Pred: 1 | Actual: 1 | File: flow_160322_964286.txt
2026-04-23 16:03:41 | Pred: 1 | Actual: 0 | File: flow_160340_971991.txt
2026-04-23 16:04:02 | Pred: 1 | Actual: 0 | File: flow_160402_985440.txt
2026-04-23 16:04:07 | Pred: 0 | Actual: 1 | File: flow_160406_998366.txt
2026-04-23 16:04:09 | Pred: 1 | Actual: 1 | File: flow_160408_999280.txt
2026-04-23 16:04:31 | Pred: 1 | Actual: 0 | File: flow_160431_023554.txt
2026-04-23 16:05:29 | Pred: 1 | Actual: 0 | File: flow_160529_063167.txt
2026-04-23 16:06:13 | Pred: 1 | Actual: 0 | File: flow_160613_097065.txt
2026-04-23 16:06:17 | Pred: 1 | Actual: 1 | File: flow_160617_097486.txt
2026-04-23 16:07:01 | Pred: 1 | Actual: 0 | File: flow_160701_147603.txt
2026-04-23 16:07:05 | Pred: 1 | Actual: 1 | File: flow_160705_149207.txt
