SUMMARY REPORT: Trojan_80_ALL | Model: .\Random_Forest.sav | Port: COM18 | Delay: 150ms
Total Packets Collected: 20000
Total Flows Processed: 392
--------------------------------------------------
CONFUSION MATRIX:
True Positives (TP):  205
False Positives (FP): 186
True Negatives (TN):  0
False Negatives (FN): 1
Overall Accuracy: 52.30%
--------------------------------------------------
2026-04-27 21:27:09 | Pred: 1 | Actual: 0 | File: flow_212709_907672.txt
2026-04-27 21:27:43 | Pred: 1 | Actual: 0 | File: flow_212743_935591.txt
2026-04-27 21:28:32 | Pred: 1 | Actual: 0 | File: flow_212831_971036.txt
2026-04-27 21:29:06 | Pred: 1 | Actual: 0 | File: flow_212906_010713.txt
2026-04-27 21:29:12 | Pred: 1 | Actual: 1 | File: flow_212912_017804.txt
2026-04-27 21:29:38 | Pred: 1 | Actual: 0 | File: flow_212938_028262.txt
2026-04-27 21:29:56 | Pred: 1 | Actual: 1 | File: flow_212956_051279.txt
2026-04-27 21:30:00 | Pred: 1 | Actual: 1 | File: flow_213000_057507.txt
2026-04-27 21:30:16 | Pred: 1 | Actual: 0 | File: flow_213016_059366.txt
2026-04-27 21:30:38 | Pred: 1 | Actual: 0 | File: flow_213038_083692.txt
2026-04-27 21:31:12 | Pred: 1 | Actual: 1 | File: flow_213112_112703.txt
2026-04-27 21:32:00 | Pred: 1 | Actual: 0 | File: flow_213200_147086.txt
2026-04-27 21:32:08 | Pred: 1 | Actual: 0 | File: flow_213208_150225.txt
2026-04-27 21:32:34 | Pred: 1 | Actual: 1 | File: flow_213234_177273.txt
2026-04-27 21:32:40 | Pred: 1 | Actual: 1 | File: flow_213240_178766.txt
2026-04-27 21:33:28 | Pred: 1 | Actual: 0 | File: flow_213328_229931.txt
2026-04-27 21:34:30 | Pred: 1 | Actual: 1 | File: flow_213430_271674.txt
2026-04-27 21:35:10 | Pred: 1 | Actual: 0 | File: flow_213510_301478.txt
2026-04-27 21:35:26 | Pred: 1 | Actual: 0 | File: flow_213526_323819.txt
2026-04-27 21:35:40 | Pred: 1 | Actual: 1 | File: flow_213540_329738.txt
2026-04-27 21:35:42 | Pred: 0 | Actual: 1 | File: flow_213542_342623.txt
2026-04-27 21:36:12 | Pred: 1 | Actual: 0 | File: flow_213612_358662.txt
2026-04-27 21:36:38 | Pred: 1 | Actual: 1 | File: flow_213638_384756.txt
2026-04-27 21:37:02 | Pred: 1 | Actual: 0 | File: flow_213702_409464.txt
2026-04-27 21:37:38 | Pred: 1 | Actual: 0 | File: flow_213738_424193.txt
2026-04-27 21:37:56 | Pred: 1 | Actual: 0 | File: flow_213756_446351.txt
2026-04-27 21:38:18 | Pred: 1 | Actual: 1 | File: flow_213818_471244.txt
2026-04-27 21:38:38 | Pred: 1 | Actual: 1 | File: flow_213838_479817.txt
2026-04-27 21:39:02 | Pred: 1 | Actual: 1 | File: flow_213902_504587.txt
2026-04-27 21:40:22 | Pred: 1 | Actual: 0 | File: flow_214022_568132.txt
2026-04-27 21:40:48 | Pred: 1 | Actual: 0 | File: flow_214048_594096.txt
2026-04-27 21:41:16 | Pred: 1 | Actual: 1 | File: flow_214116_605512.txt
2026-04-27 21:41:52 | Pred: 1 | Actual: 0 | File: flow_214152_650651.txt
2026-04-27 21:42:34 | Pred: 1 | Actual: 0 | File: flow_214234_682818.txt
2026-04-27 21:43:10 | Pred: 1 | Actual: 0 | File: flow_214310_713478.txt
2026-04-27 21:43:30 | Pred: 1 | Actual: 1 | File: flow_214330_721549.txt
2026-04-27 21:43:40 | Pred: 1 | Actual: 1 | File: flow_214340_740875.txt
2026-04-27 21:43:56 | Pred: 1 | Actual: 0 | File: flow_214356_747284.txt
2026-04-27 21:44:32 | Pred: 1 | Actual: 1 | File: flow_214432_776850.txt
2026-04-27 21:44:58 | Pred: 1 | Actual: 0 | File: flow_214458_802922.txt
2026-04-27 21:45:28 | Pred: 1 | Actual: 1 | File: flow_214528_815641.txt
2026-04-27 21:46:04 | Pred: 1 | Actual: 0 | File: flow_214604_845834.txt
2026-04-27 21:46:56 | Pred: 1 | Actual: 1 | File: flow_214656_898049.txt
2026-04-27 21:47:20 | Pred: 1 | Actual: 1 | File: flow_214720_922672.txt
2026-04-27 21:47:24 | Pred: 1 | Actual: 1 | File: flow_214724_924023.txt
2026-04-27 21:47:46 | Pred: 1 | Actual: 0 | File: flow_214746_933592.txt
2026-04-27 21:48:06 | Pred: 1 | Actual: 1 | File: flow_214806_956512.txt
2026-04-27 21:50:01 | Pred: 1 | Actual: 1 | File: flow_215001_049188.txt
2026-04-27 21:50:11 | Pred: 1 | Actual: 1 | File: flow_215011_053381.txt
2026-04-27 21:50:37 | Pred: 1 | Actual: 0 | File: flow_215037_079005.txt
2026-04-27 21:50:49 | Pred: 1 | Actual: 0 | File: flow_215049_084705.txt
2026-04-27 21:50:57 | Pred: 1 | Actual: 1 | File: flow_215057_087928.txt
2026-04-27 21:51:57 | Pred: 1 | Actual: 1 | File: flow_215157_143441.txt
2026-04-27 21:52:39 | Pred: 1 | Actual: 1 | File: flow_215239_175598.txt
2026-04-27 21:53:17 | Pred: 1 | Actual: 0 | File: flow_215317_206325.txt
2026-04-27 21:53:33 | Pred: 1 | Actual: 1 | File: flow_215333_228130.txt
2026-04-27 21:54:25 | Pred: 1 | Actual: 1 | File: flow_215425_264990.txt
2026-04-27 21:54:51 | Pred: 1 | Actual: 0 | File: flow_215451_290768.txt
2026-04-27 21:55:09 | Pred: 1 | Actual: 1 | File: flow_215509_297957.txt
2026-04-27 21:55:23 | Pred: 1 | Actual: 0 | File: flow_215523_319019.txt
2026-04-27 21:55:49 | Pred: 1 | Actual: 1 | File: flow_215549_344670.txt
2026-04-27 21:56:27 | Pred: 1 | Actual: 0 | File: flow_215627_375956.txt
2026-04-27 21:57:29 | Pred: 1 | Actual: 0 | File: flow_215729_416512.txt
2026-04-27 21:57:49 | Pred: 1 | Actual: 1 | File: flow_215749_440319.txt
2026-04-27 21:58:13 | Pred: 1 | Actual: 1 | File: flow_215813_467216.txt
2026-04-27 21:58:33 | Pred: 1 | Actual: 0 | File: flow_215833_478144.txt
2026-04-27 21:59:11 | Pred: 1 | Actual: 0 | File: flow_215911_514111.txt
2026-04-27 21:59:47 | Pred: 1 | Actual: 1 | File: flow_215947_548549.txt
2026-04-27 22:00:05 | Pred: 1 | Actual: 0 | File: flow_220005_573027.txt
2026-04-27 22:00:15 | Pred: 1 | Actual: 1 | File: flow_220015_579161.txt
2026-04-27 22:00:33 | Pred: 1 | Actual: 0 | File: flow_220033_588546.txt
2026-04-27 22:00:53 | Pred: 1 | Actual: 0 | File: flow_220053_622300.txt
2026-04-27 22:01:23 | Pred: 1 | Actual: 0 | File: flow_220123_646682.txt
2026-04-27 22:02:03 | Pred: 1 | Actual: 0 | File: flow_220203_683346.txt
2026-04-27 22:02:13 | Pred: 1 | Actual: 1 | File: flow_220213_688720.txt
2026-04-27 22:02:27 | Pred: 1 | Actual: 0 | File: flow_220227_711186.txt
2026-04-27 22:03:09 | Pred: 1 | Actual: 0 | File: flow_220309_748848.txt
2026-04-27 22:03:57 | Pred: 1 | Actual: 1 | File: flow_220357_789845.txt
2026-04-27 22:04:23 | Pred: 1 | Actual: 0 | File: flow_220423_819543.txt
2026-04-27 22:04:57 | Pred: 1 | Actual: 0 | File: flow_220457_853094.txt
2026-04-27 22:05:07 | Pred: 1 | Actual: 1 | File: flow_220507_858523.txt
2026-04-27 22:05:23 | Pred: 1 | Actual: 1 | File: flow_220523_866840.txt
2026-04-27 22:05:59 | Pred: 1 | Actual: 1 | File: flow_220559_901286.txt
