row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9632488515266102,0.9687559294162292,0.9573723357709857,0.9630304935554856,0.9648426511954993,0.9632486678854928
1,Naive Bayes (Gaussian),0.9054970467827119,0.8594381960219403,0.9695605975373461,0.9111842105263158,0.9029656831145492,0.9054990487686732
2,KNN,0.9630925966436451,0.9633520950594121,0.9628101756359773,0.9630810591140705,0.9650301316611971,0.9630925878179887
3,Logistic Regression,0.8844963905122035,0.8468173873823082,0.9388086755422214,0.8904434432060707,0.8844651166197843,0.8844980877711106
4,Support Vector Machine,0.885215162973843,0.8467424327669629,0.940683792737046,0.8912444852396885,0.8849963959212376,0.8852168963685231
