row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.9608125,0.9801380567856213,0.9406875,0.9600076540375048,0.9019999999999999,0.9608125000000001
1,Naive Bayes (Gaussian),0.690375,0.6519808402355054,0.8166875,0.7250984961988791,0.6914375,0.690375
2,KNN,0.99015625,0.9899419004185669,0.990375,0.9901584028493767,0.9680000000000002,0.99015625
3,Logistic Regression,0.59503125,0.5886950942075483,0.63075,0.6089973750113146,0.59703125,0.5950312499999999
4,Support Vector Machine,0.5951875,0.5883513168581042,0.633875,0.6102653589265299,0.59871875,0.5951875
