row_number,Algorithm,Accuracy,Precision,Recall,F1-Score,KFold,ROC Curve
0,Random Forest (4 n_estimators),0.91790625,0.9296960349591928,0.9041875,0.9167643610785463,0.9152812499999999,0.91790625
1,Naive Bayes (Gaussian),0.613,0.822511594719943,0.2881875,0.4268258816995279,0.6109375000000001,0.613
2,KNN,0.9120625,0.9111887239615817,0.913125,0.9121558344259224,0.9074375,0.9120625
3,Logistic Regression,0.38771875,0.3505034534409586,0.26325,0.3006745904272406,0.4107187499999999,0.38771875
4,Support Vector Machine,0.38771875,0.3505034534409586,0.26325,0.3006745904272406,0.41003125,0.38771875
