Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,8.371024,8.371024,1,3,11,3,1.552728,0.447355
8.435041,9.203802,0.768761,1,1,14,3,0.160389,0.031561
12.005022,18.967302,6.96228,1,3,10,0,1.040266,0.447198
19.063032,20.086563,1.023531,1,3,13,7,0.174682,0.031509
24.008426,28.970232,4.961806,1,3,7,2,1.536074,0.46434
29.130839,30.347384,1.216545,1,9,15,11,0.176308,0.031507
30.459578,31.147027,0.687449,1,2,3,2,0.495294,0.048021
34.012664,38.846275,4.833611,1,3,7,2,1.424993,0.463637
38.942372,40.1584,1.216028,1,8,17,6,0.176131,0.01651
42.031519,51.442365,9.410846,1,3,10,5,2.000639,0.464284
51.522382,52.051129,0.528747,1,7,6,6,0.143563,0.04816
52.115205,60.261379,8.146174,1,2,18,12,2.000829,0.031522
64.038757,66.391878,2.353121,1,3,3,3,1.536433,0.512008
66.552445,67.993107,1.440662,1,8,19,15,0.256735,0.031553
68.152261,75.610787,7.458526,1,1,7,4,1.552887,0.447715
84.046118,84.86219,0.816072,1,3,1,3,0.0,0.0
85.055073,85.086582,0.031509,1,2,1,0,0.0,0.0
85.198521,85.215146,0.016625,1,1,1,0,0.0,0.0
85.294355,87.935126,2.640771,1,15,20,14,0.704673,0.047878
90.048671,97.507028,7.458357,1,3,6,5,2.001462,0.543844
100.052177,100.372407,0.32023,1,3,1,3,0.0,0.0
100.500358,102.276332,1.775974,1,11,21,14,0.383469,0.016003
104.053625,105.414132,1.360507,1,3,2,4,1.040329,1.040329
108.054604,110.968135,2.913531,1,3,4,2,1.056214,0.496296
111.063725,111.079721,0.015996,1,2,1,0,0.0,0.0
111.112229,112.408632,1.296403,1,8,19,14,0.176055,0.031553
112.520199,113.849258,1.329059,1,1,5,3,0.545007,0.11205
118.058424,122.475677,4.417253,1,3,3,3,1.552212,1.53631
122.603767,122.619766,0.015999,1,1,1,0,0.0,0.0
122.636278,124.076904,1.440626,1,15,16,15,0.352197,0.032022
130.078392,130.8949,0.816508,1,3,1,3,0.0,0.0
134.07955,141.490625,7.411075,1,3,5,6,2.001242,1.040376
141.666374,141.746999,0.080625,1,3,1,2,0.0,0.0
141.794955,142.146537,0.351582,1,8,4,2,0.239754,0.03208
142.290694,143.651862,1.361168,1,4,14,9,0.272304,0.031508
144.083631,149.541391,5.45776,1,1,8,2,1.456506,0.496109
149.589419,150.261821,0.672402,1,1,10,2,0.144243,0.031514
152.085976,160.906024,8.820048,1,1,10,4,1.552251,0.368239
161.018044,162.026233,1.008189,1,5,12,8,0.1759,0.031852
164.090643,171.053339,6.962696,1,3,10,0,1.056124,0.448565
171.132865,172.253345,1.12048,1,8,14,7,0.175087,0.031628
174.094016,179.504205,5.410189,1,2,7,2,1.040321,0.448347
182.097255,184.962056,2.864801,1,3,2,1,1.536704,1.536704
185.090613,185.106125,0.015512,1,1,1,0,0.0,0.0
185.17018,186.450558,1.280378,1,10,14,9,0.288163,0.031511
188.131655,188.980045,0.84839,1,1,2,1,0.544456,0.544456
192.1006,196.469937,4.369337,1,3,5,3,1.056129,0.495985
196.582016,198.198907,1.616891,1,10,18,13,0.288568,0.031507
200.103755,203.432454,3.328699,1,3,2,3,1.984853,1.984853
206.106112,213.531977,7.425865,1,3,6,4,2.001186,0.512119
213.644841,213.675978,0.031137,1,3,1,2,0.0,0.0
213.708163,214.365109,0.656946,1,9,7,7,0.176155,0.048047
214.380619,216.141114,1.760495,1,2,17,11,0.447549,0.031531
216.189665,216.269241,0.079576,1,2,1,1,0.0,0.0
218.110053,221.535506,3.425453,1,3,4,2,1.552595,0.495912
221.663639,221.679639,0.016,1,1,1,0,0.0,0.0
221.711147,222.639593,0.928446,1,15,7,12,0.288098,0.031507
222.70363,223.968465,1.264835,1,2,14,10,0.240671,0.031576
224.128516,226.94537,2.816854,1,1,4,1,1.039696,0.416713
234.131529,235.540285,1.408756,1,3,3,0,0.560235,0.544381
235.716422,236.228446,0.512024,1,13,4,4,0.320859,0.063576
236.387629,238.085484,1.697855,1,4,17,11,0.319855,0.031534
238.133501,245.543771,7.41027,1,1,6,4,2.001005,0.51288
245.607825,246.263972,0.656147,1,7,8,7,0.20822,0.047544
248.137114,248.952582,0.815468,1,2,1,1,0.0,0.0
252.13802,258.636236,6.498216,1,3,6,5,1.553084,0.99261
258.73247,258.74798,0.01551,1,1,1,0,0.0,0.0
258.780633,260.061039,1.280406,1,8,14,12,0.192539,0.047784
262.141557,271.136746,8.995189,1,3,11,4,2.000942,0.448113
271.23283,271.265337,0.032507,1,1,1,0,0.0,0.0
271.296872,272.417571,1.120699,1,6,17,9,0.176114,0.031505
274.14612,277.507028,3.360908,1,2,4,3,1.456066,0.544529
280.147679,284.61303,4.465351,1,3,5,5,1.552543,0.495706
284.83769,285.973951,1.136261,1,6,17,11,0.144501,0.032019
296.153403,297.514034,1.360631,1,3,2,4,1.039923,1.039923
300.155084,307.021607,6.866523,1,3,7,2,2.000943,0.464216
307.117822,307.165389,0.047567,1,1,1,0,0.0,0.0
307.245937,307.261448,0.015511,1,1,1,0,0.0,0.0
307.357374,308.350411,0.993037,1,14,11,11,0.224202,0.031548
308.350411,311.551289,3.200878,1,1,12,2,0.863604,0.032508
312.175378,315.024895,2.849517,1,1,4,2,1.488706,0.511928
315.248594,316.240895,0.992301,1,6,13,6,0.255676,0.031539
322.178767,326.996817,4.81805,1,3,7,3,1.040362,0.368151
332.182867,332.502262,0.319395,1,3,1,0,0.0,0.0
332.838623,335.879366,3.040743,1,13,22,18,0.960288,0.03251
340.184974,344.506678,4.321704,1,3,3,2,2.000944,2.000108
348.188147,349.548554,1.360407,1,3,2,1,0.544889,0.544889
349.708685,350.348621,0.639936,1,13,7,8,0.320253,0.047018
350.444767,353.341369,2.896602,1,3,17,14,1.248195,0.032019
354.190338,357.519645,3.329307,1,2,5,1,1.056424,0.464867
357.647868,358.335473,0.687605,1,10,7,10,0.224149,0.048016
358.383528,360.080159,1.696631,1,1,12,8,0.751947,0.031507
362.193247,367.106812,4.913565,1,3,8,2,1.056534,0.448469
367.17083,367.202744,0.031914,1,1,1,0,0.0,0.0
367.218744,368.339459,1.120715,1,5,15,9,0.175963,0.032023
374.197602,375.013427,0.815825,1,3,1,2,0.0,0.0
382.20025,387.113654,4.913404,1,3,6,1,1.456542,0.496164
387.241699,387.321741,0.080042,1,2,1,1,0.0,0.0
387.337741,387.370251,0.03251,1,2,1,1,0.0,0.0
387.450317,388.425828,0.975511,1,12,8,11,0.191663,0.048249
392.20395,397.661045,5.457095,1,1,5,2,2.001416,0.528082
397.741731,398.317773,0.576042,1,1,10,6,0.128644,0.03204
398.333774,400.110319,1.776545,1,1,6,3,0.831633,0.048109
400.221385,407.664939,7.443554,1,1,7,4,2.001049,0.463825
