Rel Start (s),Rel End (s),Interval Duration,Syncs,Acks,Data Packets,Missing Slots,Max Data Gap,Min Data Gap
0.0,131.429069,131.429069,1,3,198,2,1.153069,0.41542
134.071056,265.499381,131.428325,1,3,198,0,1.152708,0.415706
268.14063,399.568996,131.428366,1,3,198,1,1.151949,0.416668
402.210139,533.638515,131.428376,1,3,198,1,1.152564,0.415876
536.279129,667.707003,131.427874,1,3,198,1,1.15261,0.415688
670.348959,801.777235,131.428276,1,3,198,3,1.15268,0.415961
804.418109,935.846458,131.428349,1,3,198,3,1.152679,0.416114
938.486567,1071.916259,133.429692,1,3,201,1,1.152113,0.416045
1074.573433,1205.985692,131.412259,1,3,198,3,1.152661,0.415909
1208.642361,1340.069562,131.427201,1,3,198,0,1.152445,0.384148
1342.710479,1474.138409,131.42793,1,3,198,0,1.152925,0.415914
1476.779762,1608.206242,131.42648,1,3,198,2,1.151944,0.416236
1610.848575,1744.277149,133.428574,1,3,201,1,1.153312,0.415585
1746.917463,1878.345666,131.428203,1,3,198,1,1.152857,0.415526
1881.002514,2014.415836,133.413322,1,3,201,3,1.152564,0.415688
2017.072806,2150.485513,133.412707,1,3,201,0,1.167786,0.400803
2153.142429,2284.569598,131.427169,1,3,198,0,1.152914,0.416027
2287.210553,2420.639453,133.4289,1,3,201,1,1.153465,0.41634
2423.28147,2554.709487,131.428017,1,3,198,3,1.152157,0.416122
2557.35022,2690.779662,133.429442,1,3,201,1,1.152269,0.416687
2693.435818,2824.848028,131.41221,1,3,198,1,1.152593,0.415504
2827.50594,2958.91791,131.41197,1,3,198,3,1.168182,0.4
2961.575072,3094.987787,133.412715,1,3,201,1,1.152755,0.416068
3097.64487,3229.072776,131.427906,1,3,198,1,1.153058,0.416203
3231.714061,3365.14307,133.429009,1,3,201,0,1.15233,0.416416
3367.783498,3501.212046,133.428548,1,3,201,3,1.152041,0.416465
3503.85371,3637.28205,133.42834,1,3,201,3,1.153063,0.415912
3639.923141,3771.351505,131.428364,1,3,198,3,1.152502,0.415801
3774.007995,3907.421447,133.413452,1,3,201,3,1.153027,0.41536
3910.078603,4041.490824,131.412221,1,3,198,3,1.152626,0.415943
4044.147742,4175.560371,131.412629,1,3,198,3,1.152713,0.415818
4178.217138,4311.645958,133.42882,1,3,201,1,1.153121,0.415561
4314.287087,4445.713554,131.426467,1,3,198,3,1.15297,0.416215
4448.355157,4581.783259,133.428102,1,3,201,1,1.152096,0.416767
4584.42407,4715.851965,131.427895,1,3,198,3,1.152781,0.41658
4718.492913,4851.920904,133.427991,1,3,201,1,1.152655,0.415758
4856.578823,4987.991057,131.412234,1,3,198,0,1.153222,0.415681
4990.648022,5124.060759,133.412737,1,3,201,3,1.153252,0.415629
5126.717692,5258.145339,131.427647,1,3,198,3,1.152805,0.416267
5260.786486,5394.215198,133.428712,1,3,201,3,1.153729,0.415629
5396.855724,5530.284102,133.428378,1,3,201,3,1.152236,0.417267
5532.925961,5666.354383,133.428422,1,3,201,1,1.152431,0.415577
5668.995435,5800.422281,131.426846,1,3,198,1,1.152275,0.415681
5803.079196,5936.491537,133.412341,1,3,201,2,1.153445,0.415884
5939.148713,6072.561653,133.41294,1,3,201,3,1.152983,0.415941
6075.218471,6206.645837,131.427366,1,3,198,1,1.152829,0.416157
6209.286785,6342.715297,133.428512,1,3,201,1,1.152812,0.415932
6345.356745,6476.784571,131.427826,1,3,198,1,1.152392,0.415951
6479.42536,6612.853406,133.428046,1,3,201,3,1.152269,0.416623
6615.494598,6748.92303,133.428432,1,3,201,0,1.152899,0.41614
6751.563477,6884.992424,133.428947,1,3,201,1,1.153097,0.416133
6887.649479,7019.061276,131.411797,1,3,198,0,1.153197,0.415925
7021.718122,7155.131696,133.413574,1,3,201,3,1.152864,0.415827
